head_id|form|lemma|verb|verb_compound|morph_case|sentence_id|sentence|timex_tag|ekilex_tag|ner_tag
16269061|vangimajas|vangimaja|hoidma|kinni|in|10140785|Samas vangimajas hoidsid sakslased kinni ka Leeni nooremat õde Regina Murdvee-Uuki , kes oli siis äsja 16-aastaseks saanud .||location|
22990393|põhjapooluselt|põhjapoolus|kulgema||abl|14545392|Kõik Atlandi ookeani ja Põhja-Jäämere ning nende ääremerede veed , mis piirnevad joonega , mis kulgeb geograafiliselt põhjapooluselt piki meridiaani 40° 00' läänepikkust Gröönimaa põhjarannikuni ; sealt ida ja lõuna suunas mööda Gröönimaa rannikut punktini 44° 00' läänepikkust ; sealt otse lõuna suunas punktini 59° 00' põhjalaiust ; sealt otse ida suunas punktini 42° 00' läänepikkust ; sealt otse lõuna suunas punktini 36° 00' põhjalaiust ; sealt otse ida suunas punktini 5° 36' läänepikkust Hispaania rannikul ( Punta Marroqui maakitsus ) ; sealt loode ja põhja suunas mööda Hispaania edelarannikut , Portugali rannikut , Hispaania loode- ja põhjarannikut , Prantsusmaa , Belgia , Madalmaade ja Saksamaa rannikut kuni Saksamaa ja Taani läänepoolse piiritähiseni ; sealt piki Jüütimaa läänerannikut Thyboroni ; sealt lõuna ja ida suunas piki Limfjordi rannikut Egenseklosteri neemeni ; sealt lõuna suunas piki Jüütimaa idarannikut Taani ja Saksamaa idapoolse piiritähiseni ; sealt piki Saksamaa ja Poola rannikut , Nõukogude Liidu läänerannikut , Soome , Rootsi ja Norra rannikut ning Nõukogude Liidu põhjarannikut Habarovskini ; sealt üle Jugorski Šari väina läänesuudme ; sealt lääne ja põhja suunas piki Vaigatši saare rannikut ; sealt üle Kara Värava väina läänesuudme ; sealt lääne ja põhja suunas piki Novaja Zemlja lõunapoolse saare rannikut ; sealt üle Matotškin Šari väina läänesuudme ; sealt piki Novaja Zemlja põhjapoolse saare läänerannikut punktini 68° 30' idapikkust ; sealt otse põhja suunas geograafilise põhjapooluseni .|||
151999|Antarktikas|Antarktika|leiduma||in|89660|Tühjalt seisvaid ruume ja isegi terveid jaamu Antarktikas leidub .||location|LOC
2842168|seljas|selg|ilutsema||in|1784652|Tontlikult tumesinise nuku seljas ilutseb kuulivesti meenutav selgrookaitse , käes aga kiiver .|||
3372323|jääle|jää|jooksma||all|2112673|""" Jooksime kiiresti tüdrukute juurde jääle , kuigi tagantjärele mõeldes oleksime pidanud neile lähenema roomates . """|||
6823639|korrigeeritult|korrigeeritu|ulatuma||abl|4239980|Tööpäevade arvuga korrigeeritult ulatus kasv 5,6% -ni .|||
1588205|linnaeelarvesse|linnaeelarve|esitama||ill|997243|Tallinna volikogu fraktsioonid esitavad neljapäevaks järgmise aasta linnaeelarvesse parandusettepanekuid enam kui 180 miljoni krooni ulatuses ; projekti järgi on järgmise aasta eelarve suurus 2,95 miljardit krooni .|||
14122441|plaadilt|plaat|paistma||abl|8798766|Et vapp ja kujundid vasest plaadilt paremini silma paistaksid , valatakse need teisest metallist .|||
158722|riigieelarvest|riigieelarve|tõstma|välja|el|93933|Margaret Thatcher tõstis 80. aastatel filmitööstuse riigieelarvest välja .|||
11407136|lakka|lakk|ronima||adit|7093698|Agar ja julge Anni ronis esimesena laudu kõrvale nihutades lakka ning aitas ka peretütred endale järele .|||
27150682|algusest|algus|varastama||el|17783488|Vanaema isegi helistas natuke aega tagasi ja rääkisime põgusalt , kuidas venelased on siin eestis juba algusest peale ainult varastanud .. ja üldiselt on Venemaa väga vihane juba selle pärast , et nad said meilt Vabadussõjas täiega tappa .|||
21195208|ametisse|amet|pääsema|sisse|ill|13248191|Sõle osakonna juhataja kohusetäitja Helmut Hallemaa sõnul pääseb ametisse sisse nelikümmend inimest , keda teenindab 17 ametnikku .|||
18338967|Zadariski|Zadarisk|avanema||adit|11446132|Zadariski avanes üllatuslik võimalus .|||
15150468|hambapastadesse|hambapasta|olema||ill|9435352|Ksülitool suhkruasendajana on tulemas ka hambapastadesse , et suhkrute kontsentratsiooni suus võimalikult vähendada .|||
18861325|keskhaiglasse|keskhaigla|jooksma||ill|11784698|Marina pääses põgenema ja jooksis keskhaiglasse , kus talle anti esmaabi .||location|
24177331|Euroopas|Euroopa|lõbutsema||in|15481828|Ripleyle ( Matt Damon ) kehastab kõiki tema igatsusi muretu Dickie Greenleaf ( Jude Law ) , kes lõbutseb Euroopas papakese rahakoti toel .||location|LOC
13790871|kandelaabris|kandelaaber|süütama||in|8601944|Rebane süütas kandelaabris küünlad .|||
10848007|lennukisse|lennuk|mahtuma|ära|ill|6743629|Selge , et sõudjad ei tassi paate endaga pikkadel võistlusreisidel käe kõrval kaasa - need ei mahuks lennukisse ära .|||
5837224|D-grupis|D-grupp|liikuma||in|3624967|D-grupis liigub kindla esikoha poole Real Madrid , kes alistas Olympiakos Pireuse samuti 5 : 1.|||
2291366|Jeltsinilt|Jeltsin|sõitma||abl|1440031|Siis sõitsime Rüütli ja Indrek Toomega Moskvasse Jeltsinilt ja Gorbatshovilt Eesti tunnustamist nõudma .|||PER
18017781|lõunast|lõuna|suunduma||el|11243919|Ajalehe VG andmetel , mis tuginesid politsei ja raudteejuhtide vihjetele , sõitis lõunast põhja suundunud kohalik rong läbi punase tule alt , lahkudes viis minutit ettenähtust varem Rustadi jaamast Rena suunas .|||
24903287|foorumisse|foorum|olema|vaja|ill|16018147|Mul oleks sinna foorumisse adminne vaja ... ja ma arvane , et sina ... sobiksid hästi !!!|||
20229255|Petseris|Petseri|pidama|kinni|in|12643316|Vene piirivalve pidas reedel Petseris kinni kaks piiririkkujast eestlast , kellega oli väidetavalt kaasas ka üks egiptlane .||location|
1918014|Maciulaitis|Maciulaiti|treenima||in|1206135|Neissaare sõnul polnud Maciulaitis enne Tartusse tulekut kuigi palju treeninud .|||LOC
15786839|sohu|soo|kandma||adit|9838132|Peravalla jões pole õieti voolugi : ta on Peipsi pinnaga samal tasemel , kui järv tõuseb , siis voolab jõgi tagurpidi , kannab vett sohu .|||
11706432|mullikaeast|mullikaiga|tooma|ära|el|7285719|Materjali kompaktsemaks esitamiseks toome allpool ära vaheistmikuluu arengu mullikaeast kuni täiskasvanud lehmani .|||
18059019|Mini-Eestisse|Mini-Eesti|hakkama||ill|11268335|Kas kõik omavalitsusused Mini-Eestisse makette ehitama hakkavad , seda veel täpselt ei tea .|||LOC
4021719|Rahvusraamatukogus|rahvusraamatukogu|eksponeerima||in|2507980|Eesti Rahvusraamatukogus eksponeerib kunstnik nii oma gobelääne kui ka viimastel aastatel valminud õlimaale .|||ORG
12409807|Bremenis|Bremen|kogunema||in|7740796|Üldiselt töötati tehastes tavapäraselt , Bremenis kogunes aga kontserni peahoone ette 4000 töötajat , kes nõudsid töökohtade säilitamist .||location|LOC
2457685|bros|bro|esitlema||in|1544790|Rahvastikuminister Katrin Saks esitles täna Toompeal bros^üüri , milles võetakse kokku kahe integratsiooniteemalise monitooringu tulemused , mis käsitlevad ühelt poolt eesti- ja venekeelse täiskasvanud elanikkonna hoiakuid ning teiselt poolt integratsiooni kajastamist ajakirjanduses .|||
14596643|sotsiaalprogrammist|sotsiaalprogramm|hankima||el|9077528|Üpruse hinnangul võib kristliku kodu jt allasutuste olukord paraneda , kui keskus leiab välisfinantseerijaid või hangib raha mõnest sotsiaalprogrammist .|||
711388|Eestis|Eesti|esitlema||in|454198|"Võib-olla on see tagantjärele tarkus pärast Pärdi stiilimuutust tähistava teose "" Otsekui hirv "" kuulamist , aga tema paari viimase aasta koorimuusikas , mida festival esmakordselt Eestis esitles , näib ilmnevat varasemast rohkem valusat ja pingelist tooni ."||location|LOC
20075266|Stokeist|Stokei|kolima||el|12542857|1988 . aasta jaanuaris Stokeist Arsenali kolinud Dixon on klubi esindusrivistuses esinenud 527 korral ja löönud 23 väravat .|||
95706|Londonist|London|evakueerima||el|55249|KGB evakueeris ta Londonist , kui Briti eriteenistuse mehed hakkasid huvituma diplomaadi kontaktidest kuningriigi kodanikega .||location|LOC
28697097|gümnaasiumiklassidesse|gümnaasiumiklass|hakkama||ill|19015332|Kujutage ette , et eesti gümnaasiumiklassidesse hakkab mõnes piirkonnas tulema kuni 50% lapsi , kelle emakeel ei ole eesti keel ja kes valdavad riigikeelt sellesama 60% ulatuses .|||
15741515|Augsburgis|Augsburg|surema||in|9811194|x Suri 8. märtsil 1976 Saksamaal Augsburgis .||location|LOC
18776797|veokeeldu|veokeeld|lubama||adit|11733078|Parast nädalapikkust loomade veokeeldu lubas valitsus , et loomi , eriti veiseid , võib eriloal siiski tapamajja viia , kui nad on majanditest , kus taudi pole avastatud .|||
21627326|Stanfordis|Stanfort|harjutama||in|13522220|Märtsis ja aprillis harjutas Californias Stanfordis .|||ORG
12875216|külmakohrutuses|külmakohrutus|kõndima||in|8024479|Tüdruk kõndis külmakohrutuses puiesteed ja kavandas südasuvist stsenaariumi katsikuliste stseeniga .|||
5281348|patrullautosse|patrullauto|olema|vaja|ill|3285722|Kuna e-politsei jaoks on igasse patrullautosse vaja GSM-modemit , siis GPS-süsteemi puhul seda enam eraldi ostma ei peaks ja raha kuluks ainult GPS-seadme ostuks .|||
24873196|T6en2aoliselt|T6en2aolis|kaduma||abl|15997096|T6en2aoliselt kaob see koht sama kiirelt , kui tekkis .|||
24480460|tuules|tuul|rajama||in|15688812|Muutuste tuules rajas Timmi Jaagumäe talu , alustas kümnelt hektarilt ja lõi köögiviljatalunikuna uued rekordid oma majapidamist arendades .|||
8900560|põhjaosas|põhjaosa|pussitama||in|5551103|Kurjategija pussitas eile Jaapani põhjaosas surnuks kaks ja haavas ühte last , teatas raadiojaam NHK , tund aega pärast rünnakut andis mõrvar ennast politsei kätte .||location|
1558711|Nabluses|Nablus|puhkema||in|978523|Kokkupõrked puhkesid Nabluses juutide pühapaigas ning palestiinlaste ja juutide vahel poolitatud Hebroni linnas .||location|LOC
22651888|ehitusplatsile|ehitusplats|jooksma||all|14269275|Tige loom jooksis ehitusplatsile ja hüppas seal hammastega kätte 33aastasele ehitajale , kel õnnestus orav mõõteriistaga minema tõrjuda .|||
10407220|südamesse|süda|nägema||ill|6472079|"Ja selle üle , kas meie poliitiline eliit läheb kirikusse "" vastiku silmakirjalikkuse "" ajel , nagu kirjutab Kivirähk või siiralt , selle üle pole teistel mõtet kohut mõista , sest vaid Jumal näeb nende inimeste südamesse ."|||
8283269|küljelt|külg|sõitma||abl|5163066|Mäo-Rakvere ristil oli ta mul jälle järel ja sõitis must mööda paremalt küljelt kiirendusrajal .|||
18743022|Linnas|linn|kükitama||in|11711389|"Linnas kükitasid nad sügisel seal kui kaua külmas . """|||
16402256|kohtutes|kohus|kõndima||in|10221467|Tõbi kõnnib kohtutes|||
27350034|horisontaalasendisse|horisontaalasend|käima||ill|17974001|Avar buss , mille istmed käivad peaaegu horisontaalasendisse , jalatoed ...||location|
3426035|sõnnikukuhjas|sõnnikukuhi|kaevama||in|2144694|Aga ajakirjandus ( ei kollane ega kvaliteetne ) pole kusagil maailmas inglitiivuline , vaid pigem võrreldav skarabeustega , kes kaevavad sõnnikukuhjas .|||
22223392|piiranguvööndis|piiranguvöönd|laskma|maha|in|13959907|Keskkonnainspektsioon trahvis 55aastast Lembitut ja 27aastast Kallet , kes lasid Endla looduskaitseala piiranguvööndis väljaspool suurulukite küttimise loale märgitud jahipiirkonda maha põdravasika .||location|
29438535|YLESSE|Yle|kirjutama||ill|20090918|cop: ja nyyd see tuleb ja ma KIRJUTAN YLESSE !!!!!|||PER
2836121|Küprosele|Küpros|naasma||all|1780921|Holbrooke ütles , et ei naase Küprosele nädala lõpus , nagu esialgu oli kavandatud .||location|LOC
12855682|Narvas|Narva|ravima||in|8014544|Tänu oma arstiametile tundis ta oma tulevast naist , keda ravis Narvas , Vabadussõja lahingute vaheajal .||location|LOC
9503380|parki|park|avanema||adit|5919909|Minu töötoa aknast Tähtveres avaneb vaade vanasse parki üle tänava .|||
627178|Baltimaades|Baltimaa|avama||in|403068|Rootsi pank avab Baltimaades tütarpangad .|||LOC
29783660|essi|ess|panema||adit|20825665|suht närvidele käib juba koguaeg kui sa 4 essi paned hakkab mu skript vilkuma ... : S|||
800185|igale|iga|ronima||all|508459|""" Meie kalurid teavad , kus on ohtlik ja ei roni igale poole . """|||
7673098|kraadilt|kraad|kukkuma||abl|4778175|Karu kehatemperatuur ei lange iial 29 plusspügalast allapoole , siilil kukub see 33,7 kraadilt 1,8 kraadini .|||
4258886|StarShopis|StarShopi|jagama||in|2654357|Pärast salvestust , kell 17 : 30 , jagab bänd kõikidele fännidele Raadiomaja all asuvas StarShopis autogramme , samuti on võimalik bändimeestega pilti teha .|||LOC
26795854|lõunaosas|lõunaosa|lõhkema||in|17479796|Teine pomm lõhkes Bagdadi lõunaosas Dora linnaosas ühe politseijaoskonna juures ja tõi kaasa vähemalt kolm inimohvrit .||location|
6377210|arhitektuurimälestisest|arhitektuurimälestis|kostma||el|3960019|Läheduses kõrguvast Stalini-aegsest arhitektuurimälestisest kostavad kõrva Vikerraadio uudised .||location|
12647468|lilledesse|lill|peitma||ill|7899522|""" Greta peitis nina lilledesse ."|||
14886732|lavastuses|lavastus|nappima||in|9264739|Esiteks napib lavastuses sündmuslikkust .||event|
13634450|Stirlingisse|Stirlink|marssima||ill|8507449|Vaid teisel päeval , kui minu üha kasvavad üksused marssisid liigse lärmita Lõunasaare suuruselt teise linna East Stirlingisse , tuli seina äärde juhatada Callaghani määratud komandant , kes oli jõudnud anda toimuvast märku kontinendile .|||PER
5962935|Münchenis|München|pesitsema||in|3702830|Olles sünniaastaga 1929 Lennart Meri generatsioonikaaslane , olles pesuehtne eksiileestlane , on Grabbi samas ka Münchenis pesitsenud raadio Vaba Euroopa mees .||location|LOC
9436396|ETV-s|ETV|juhatama||in|5879339|"Lisaks juhatas ETV-s saadet "" Pöffihunt "" ning tema kirjutatud raamatuarvustust on saanud näiteks Arkaadiaski lugeda ."||location|ORG
21845329|lendu|lend|lubama||adit|13670910|John F . Kennedy lennukogemused lubasid vaid päevast lendu .|||
22541771|voodisse|voodi|järgnema||ill|14180263|Tõsielusarjad , kus kaamera järgneb voodisse ja tualetti , pole kindlasti kõige väärikam meelelahutus , kummatigi kes tahab sellises sarjas osaleda , lasku käia , vaba inimese vaba valik .|||
5071182|biopuhastisse|biopuhasti|laskma||ill|3158008|Elveso teatel on Kalev alates 2004. aastast lasknud Jüri biopuhastisse reovett , mille reostustase ületab kehtestatud norme kaheksakordselt .|||
16181133|Hipaaniasse|Hipaania|maanduma||ill|10086394|Itaaliast maandus Märtin otse Hipaaniasse ja hakkas valmistuma Kataloonia MM-etapiks .|||LOC
19780572|majadesse|maja|ruttama||ill|12354648|Elanikud , keda tuul oli tabanud tänavail , ruttasid halva ilma eest majadesse varju .|||
19290206|Itaaliasse|Itaalia|kihutama||ill|12050859|Ent hirmsa kunstiajaloohuvilisena kihutaks Kadri hea meelega suvepuhkuseks hoopis Itaaliasse .||location|LOC
15812181|Võnnus|Võnnu|säilima||in|9853593|Võnnus on säilinud vana komme , kella helistamine teenistuse käigus , liturgilise palve lugemisel .||location|LOC
4454091|Artdepoos|Artdepoo|toimuma||in|2777375|Kohtumine kunstnikuga toimub Artdepoos 31. juulil kell 18.00 , vestlust juhib kunstikriitik Anne Vetik .|||LOC
14563613|laevast|laev|voolama|välja|el|9057425|400 kilomeetri ulatuses on rannariba uppunud laevast välja voolanud naftasaadustest reostatud .|||
21984691|Dallasesse|Dallas|olema||ill|13788649|New Yorgist Dallasesse teel olnud lennuk , mille pardal oli 149 inimest , paigutati Washingtoni Dullese lennuvälja kaugeimasse nurka ja tühjendati reisijatest .||location|ORG
5020898|etapis|etapp|ehitama||in|3126360|""" Ehitame keskust mitmes etapis ."|||
4797980|kaugustes|kaugus|lõhkema||in|2991186|""" Ajal , kus inimesed tänaval surevad ja kaugustes lõhkevad pommid , pole ühe laulja haigus midagi muud kui looduse poolt kätte mängitud reklaamitrikk ."|||
3545684|eraelus|eraelu|jälgima||in|2216861|Särtsakas Tuuli ise on avameelne vaid ekraanil , eraelus jälgib ta advokaadi täpsusega , mida ütleb .|||
15063031|muusikas|muusika|helisema||in|9379955|Bela Bartoki Orkestrikontserdi muusikas heliseb mõrane klaas .|||
7813977|Majas|Maja|puhkema||in|4867241|Majas puhkes ka tulekahju , kuna üliõpilased olid püstitanud peasissekäigu ette toolidest ja laudadest barrikaadi , mille nad politseinike tõrjumiseks põlema süütasid .|||
8548015|Sadamasse|Sadam|kerkima||ill|5328402|Tallinna Sadamasse kerkib kuni sada miljonit krooni maksev äri- ja meelelahutuskeskus Sadamarket , mida rajab seni tubakatoodete Eestisse toomisega tegelenud Bankend Eesti AS .|||ORG
15838004|koridoris|koridor|lamama||in|9870213|“ Enamasti valivad nad ema ja lapse palati , see aitab neid ka imetamisel , Varem lamas naine pärast sünnitust koridoris raamil , nüüd viime sünnitaja tema voodisse tagasi , et teda jälgida .|||
26620678|Krasnojarskis|Krasnojarsk|puhkema||in|17346371|Venemaal Krasnojarskis puhkes turul arbuusi pärast massikaklus , teatas miilits .||location|
20748739|boksidesse|boks|pöörama||ill|12969226|Mida aeg edasi , seda rohkem mehi boksidesse pööras .||location|
15717320|Stockholmis|Stockholm|peatuma||in|9795904|Venemaa president peatub Stockholmis Grand-hotellis , mida peeti tema arvuka kaaskonna tõttu sobivaimaks .||location|LOC
13737253|kopterisse|kopter|ronima||ill|8570331|Nii roniski Sisask ühel heal päeval koos heliloojate Sumera ja Kangroga , rektor Lassmanni ja noodikirjastuse edition 49 juhi Baggeriga , muusikasõprade ja ajakirjanikega kopterisse , et sõita Jänedale .|||
8805974|Hannoveris|Hannover|valvama||in|5492330|"400 meest valvas öösiti Hannoveris pangaautomaate lootuses , et "" rõdumonstrumiks "" kutsutud kurjategija tuleb oma järgmise ohvri pangakaardiga raha välja võtma ."||location|LOC
3633902|bussipeatuses|bussipeatus|õhkima||in|2269970|Palestiina enesetaputerrorist õhkis end eile Jeruusalemma kesklinna bussipeatuses , tappes lisaks endale kuus ja vigastades üle 50 inimese , teatas politsei .||location|
769898|Pranglile|Prangli|naasma||all|489792|Kui 18-aastane Ly Kahro pärast nädalast laagrit koju Pranglile naasis , vaatas ta kõike ahne ettevõtliku pilguga : mida kõike peaks siin tegema !||location|LOC
6367707|kategooriasse|kategooria|juhtuma||ill|3953889|Kahju muidugi , et riigi kodanikud ühe kaupa võetuna sellesse kategooriasse juhtuvad .|||
