sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_alive,is_time
11210026,17959395,4,rääkima,,ad,juuni,juunil,"Meri rääkis 30. juunil ajakirjanikele , et kaitseväe suhteid Riigikogu , valitsuse ja presidendiga hakkab tulevikus korraldama väikesearvuline kaitsejõudude peastaap , mille eesotsas on kaitseväe juhataja , ning et kaitseväge ennast hakkavad juhtima maaväe , õhuväe ja mereväe staabid .",,time,,no,,no,yes
9996207,16034699,4,kasutama,,ad,etendamine,etendamisel,"Mõned kasutasid misanstseeni etendamisel ja kostüümivalikul Arvo Kruusemendi filminägemust , teised lähtusid iseenese fantaasiamängudest .",,,,no,,no,no
3736297,6016792,9,harjutama,,el,laps,lastest,Vehklemisässa käe all harjutab neljakümne õpilase ringis - lastest 73aastase füüsikaprofessorini .,,alive,,no,,yes,no
18676197,28241422,5,põhinema,,all,väärtushinnang,väärtushinnangutele,"Millisele loogikale , millistele väärtushinnangutele põhineb väide , et kriminaalkuritegevus on Eestis madal ?",,,,no,"The phrase 'väärtushinnangutele' refers to values or reasoning, not a physical place, so it is not classified as adverbial of place.",no,no
15411734,24075731,3,kuulma,,abl,ADSL-kasutaja,ADSL-kasutajalt,"Olen ühelt ADSL-kasutajalt kuulnud , et probleem võib olla halvas telefonikaablis , kuskil lähedal .",,,,no,,yes,no
1693299,2695477,17,osutuma,,ad,põhiala,põhialal,"Teist kulda tahtis ka 200 m vabalt võitnud austraallanna Susie O'Neill , kuid tema põhialal 200 m liblikas osutus ameeriklanna Misty Hyman 2.",,,,no,,no,no
3177201,5102330,1,pakatama,,el,glamuur,Glamuurist,"Glamuurist ning pompöössusest pakatavad galaõhtud on meelelahutusäri lahutamatu osa ja tihtilugu tundub , et vähemalt Eestis on sedasorti ürituste korraldamine kolme neljandiku siinsete popnähtuste ainus õigustus olemasoluks .",,,,no,,no,no
16490747,25436708,5,tuletama,,all,kolleegidele-ajaloolane,kolleegidele-ajaloolastele,"Ma tuletan oma headele kolleegidele-ajaloolastele meelde , et ka pärast 24. veebruari hakkas ennast iseseisvaks vabariigiks deklareerinud Eesti Vabariik oma iseseisvuse eest võitlema ja võitles selle eest üsna pikka aega .",,,,no,,yes,no
6434344,10344332,15,sündima,,el,ettepanek,ettepanekust,"Maavanema nõunik Nikolai Vojeikin ütles reedel BNS-ile , et otsus ei sündinud Tallinna linnavalitsuse ettepanekust ajendatuna , vaid selleni jõuti juba mõnda aega tagasi .",,,,no,,no,no
11648606,18646320,5,pühendama,,ad,sügis,sügisel,"“ Arvestan sellega ning sügisel pühendan end täielikult teatrile , ” lubab Janika , kellele meeldib eriti üks lavaka kreedosid - magada jõuad hauas .",,time,,no,"The phrase 'sügisel' specifies a time (in autumn), not a location, so it was classified as not adverbial of place.",no,yes
10558896,16924916,4,vestlema,,ad,õhtu,õhtul,"” Vestlesin eile õhtul linnapea Peeter Lepaga , kes kinnitas , et linnavalitsus ei tea politseikontrollist midagi , ” rääkis Veidemann .",,,,no,,no,yes
2145257,3426728,11,järgnema,,all,aeg,aegadele,"Sellest ei pruugi piisata küll võimule tulemiseks , kuid halvematele aegadele järgnevad alati paremad .",,,,no,,no,yes
4326598,6960068,5,saama,täis,el,ametiaeg,ametiajast,"President Boriss Jeltsini teisest ametiajast on täis saanud sada päeva ning küllap võib tõesti põhimõtteliselt öelda , et midagi pole juhtunud .",,time,,no,,no,no
14753550,23236531,14,tekkima,,el,alahindamine,alahindamisest,"- kindlustusseltsi taotluse ja tõendamise korral kõik varjatud varud , mis tekivad varade alahindamisest niivõrd , kuivõrd need varjatud varud ei ole laadilt erandlikud ,",,,,no,,no,no
8678086,13923893,4,tasuma,,ad,Hanniba,Hannibal,Ehk tasuks see Hannibal nüüd uue pilguga üle revideerida ?,,,LOC,no,,yes,no
10020563,16074617,16,elama,kaasa,all,keskmängija,keskmängijale,"Korvpalliväljaku keskel alanud meistrite kroonimisshõul rõõmustas Robinson kuueaastase pojaga , liiga viimase aastakümne ühele väljapaistvaimale keskmängijale elasid innuga kaasa ka kaks nelja-aastast pisipõnni ning abikaasa .",,alive,,no,"The phrase 'keskmängijale' refers to the person being cheered for, not a physical location, so it is not an adverbial of place.",yes,no
12003172,19210982,6,anduma,,all,armsam,armsamale,"Ole siiski ettevaatlik kui mõtlematult armsamale andud , kaotad kiiresti reaalsustaju , ja kui partner peaks su reetma , ei aita ka kilode kaupa liköörikomme , et end jälle vormi saada .",,alive,,no,,yes,no
3565597,5741802,4,kasvatama,,el,madal,madalast,"Kes kasvatab maast madalast , see ei hakka puid murdma ja hävitama .",,,,no,,no,yes
6688776,10760885,12,kahtlema,,in,mänguoskus,mänguoskustes,""" Meeste tase on ju teada , keegi ei kahtle nende mänguoskustes .",,,,no,,no,no
13792938,21991892,4,lõpma,,ad,Malone,Malone'il,Lepingud lõpevad ka Malone'il ja Paytonil .,,,PER,no,,yes,no
15457205,24140967,27,tulema,välja,ad,kompileerimine,kompileerimisel,"kõige toredam on aga see , et üsna harva on tarvis debugida , kuna erinevalt pointerimajanduse vigadest STL kood on typesafe ja näpuvead tulevad välja juba kompileerimisel",,,,no,,no,yes
9308484,14953173,3,elama,kaasa,all,ratsaharjutus,ratsaharjutustele,Rahvas elab ratsaharjutustele kaasa .,,,,no,"It was not classified as adverbial of place because 'ratsaharjutustele' does not indicate the physical location of an action, but rather the target or focus of attention.",no,no
10145827,16277439,12,seonduma,,ad,teade,teatel,"Samuti ei lubanud Moskva teda Tshernokozovo filtratsioonilaagrisse , millega seonduvad inimõigusteorganisatsioonide teatel kõige rängemad süüdistused tsiviilelanike väärkohtlemise kohta .",,,,no,,no,no
5800149,9306837,9,toetama,,ad,motiiv,motiividel,"Piisab , kui kaks koalitsiooni liiget mingitel egoistlikel motiividel eel-arve eelnõu ei toeta , ja eelarve kukub läbi .",,,,no,,no,no
1013396,1613701,5,volitama,,ad,alune,alusel,Valitsus volitas valitsuse seaduse alusel justiitsminister Märt Raski edasivolitamise õigusega läbirääkimiseks valitsuse nimel Eesti Ekspressi Kirjastuse ASiga ja Copter Action Estonia OÜga seoses valitsuse liikmeid puudutava reklaami avaldamisega 21. septembril ajalehes Eesti Ekspress .,,,,no,,no,no
9024234,14509477,14,hoolima,,el,konventsionaalsus,konventsionaalsusest,"Teise noore tšehhi lootuse , Oscari omaniku Jan Sveraki kõrval hoolib Zelenka vähem konventsionaalsusest .",,,,no,,no,no
3308892,5320055,1,andma,,ad,Noorem,Noorematel,Noorematel annab tunda interneti igapäevaseks suhtlusvahendiks kujunemine .,,,,no,"The phrase 'Noorematel' refers to a group of people, not a location, so it is not an adverbial of place.",yes,no
83328,141764,2,suhtuma,,adit,iseseisvus,iseseisvusse,Fääri iseseisvusse suhtub peaminister väga skeptiliselt .,,,,no,,no,no
7310431,11734274,6,mõjuma,,all,filmikriitik,filmikriitikule,"Võimalik , et Turun Sanomate filmikriitikule mõjuski Godard'i teos ilmutuslikult , aga mind haaras kärsitus .",,,,no,,yes,no
13144083,21031415,10,valima,välja,ad,juulipäev,juulipäevadel,Tema sõnul valib ettevõtte juhatus parima pakkumise välja viimastel juulipäevadel .,,,,no,,no,yes
5612580,8999387,6,lubama,,ad,Tarmeko,Tarmekol,Kuid ebastabiilne turg ei luba Tarmekol Ukrainaga ennast liigselt siduda .,,,PER,no,,yes,no
1451147,2309592,7,laskma,,ad,OÜ,OÜ-l,"82.763 krooni eest lasi Lea Niinepuu OÜ-l Küprain tasuda enda isiklikke kulutusi , ostes endale teenuseid ja kaupu , näiteks kasuka ja muid riideesemeid .",,,ORG,no,"The phrase 'OÜ-l' refers to an entity rather than a place, so it is not an adverbial of place.",no,no
10463001,16779104,2,katkestama,,ad,õhtu,õhtul,"Eile õhtul katkestas tugevnenud tuul allveeotsingud , mistõttu hommikul alates kella seitsmest veealuseid otsimistöid teinud 32 tuukrit olid sunnitud kaldale tulema .",,,,no,,no,yes
6690918,10764403,42,vallutama,,ad,aktimaa,aktimaal,"Kui pärast Teist maalimasõda oli akti kujutamine põlu all , siis kohe pärast tõkete langemist hakkas naisakt Okase loomingus järjest silmanähtavamat võimu võtma , nii et kunstiajaloolasel Villem Raamil jääb Okasest kirjutatud monograafias üle vaid nentida : "" 1971. aastal vallutas aktimaal kunstniku juba täielikult . """,,,,no,,no,no
10624409,17028539,5,tunduma,,ad,periood,perioodil,Buffalo kaitse lämmatas esimesel perioodil võimsana tundunud Capsi rünnaku ja Sabres astus sammukese lähemale Stanley karikafinaalile .,,,,no,,no,yes
2543687,4080874,18,vestlema,,ad,liitumisläbirääkimised,liitumisläbirääkimistel,"Kolmapäeval kohtus Brüsselis viibiv välisminister Kristiina Ojuland Euroopa Komisjoni laienemisvoliniku Günter Verheugeniga , kus nad vestlesid muuhulgas liitumisläbirääkimistel seni lahendamata küsimustest .",,event,,no,,no,no
512236,806455,2,kanduma,,ad,kord,korral,Vastasel korral kandub 600 000 krooni riigituludesse .,,,,no,"The phrase 'korral' refers to a condition or circumstance and not a physical location, therefore it is not classified as an adverbial of place.",no,no
19056972,28756261,6,sekkuma,,ill,erahuvi,erahuvidesse,"Kui riik sekkub siin eraisiku erahuvidesse ja keelab tal maad müüa sellele isikule , kellele ta tahab , paneb ta vanainimese jätkuvalt sellessesamasse olukorda , kus ta peab oma vanaduspäevad sama kesiselt mööda saatma kui seni , olles õnnelik , et ta on maaomanik .",,,,no,,no,no
564301,892540,7,märkima,,ad,kord,korral,"Uute õpikute puhul on aineõpetajad mitmel korral märkinud neis esinevaid faktivigu , samuti on õpetajad seadnud kahtluse alla algklasside õpikute tekstiülesannete sisu kasvatusliku väärtuse .",,,,no,,no,no
13417896,21461362,6,kutsuma,üles,ad,reede,reedel,USA president Bill Clinton kutsus reedel nii Pakistani kui ka Indiat üles mitte alustama tuumavõidurelvastumist ja ühinema tuumarelvakatsetuste keelustamise lepinguga .,,time,,no,,no,yes
12949776,20716262,14,pöörduma,tagasi,ad,hooaeg,hooajal,"Kahe aasta eest tippspordist taandunud itaallanna Stefania Belmondo kinnitas , et pöördub tuleval hooajal tagasi murdmaasuusatamise MK-sarja .",,time,,no,,no,yes
8363473,13402496,2,astuma,,ad,selgitus,selgitusel,"Hindovi selgitusel astus Eesti ILO liikmeks 1992. aastal ja siis määrati Eesti liikmemaksu suuruseks 0,07 protsenti ILO eelarvest , mille Eesti valitsus vaidlustas ÜRO tasemel , sest protsent leiti jagades endise Nõukogude Liidu liikmemaks endiste liiduvabariikide vahel ja sedagi vääratel alustel .",,,,no,,no,no
3744113,6029776,9,mängima,,all,kandidaat,kandidaatidele,"Uute kuberneride valimisel mängis võimupartei poliitiline toetus mõningatele kandidaatidele küllaltki väikest rolli , regioonid valisid isiku , mitte partei järgi .",,alive,,no,,yes,no
7565333,12153227,9,jutustama,,el,avastamislugu,avastamisloost,"Franz Nyenstede jutustas 17. sajandi algul pikemalt Liivimaa avastamisloost ning näitas , kui primitiivne oli rahata kauplemine , viimase toonud koos käsitööga kaasa sakslased .",,,,no,,no,no
12720630,20351011,6,venima,,all,kohtumine,kohtumisele,""" Otsustav mängudeseeria venis viiele kohtumisele .",,event,,no,,no,no
13954783,22215378,5,saama,,ad,Fjodor,Fjodoril,"Kella kuue paiku saab Fjodoril kõrini , kuid homme lubab mees kindlasti tagasi tulla .",,,LOC,no,,yes,no
1745904,2779537,10,tulema,sisse,ad,protsent,protsendil,"Majapidamise keskmine sissetulek on 40 000 dollarit , ainult viiel protsendil tuleb aastas sisse üle 100000 dollari .",,,,no,,no,no
10664193,17089815,3,tõstma,esile,ad,kinge,Kinkel,"Samas tõstis Kinkel esile kaks põhimõtet , millest liit peab oma laienemisel lähtuma .",,,,no,,yes,no
11566377,18521742,19,pajatama,,el,võidukäik,võidukäigust,"Ma ei jaga näiteks kuidagi nende "" hispanistide "" vaatepunkti , kes vaimustunult pajatavad hispaania keele järjest kiiremast võidukäigust maailmas , eriti Ameerika kontinendil , ja kelle hispaaniakeelne "" globaliseerumine "" on muutunud enam-vähem eesmärgiks omaette .",,,,no,"The phrase 'võidukäigust' refers to a process or phenomenon rather than a physical location, so it is classified as not adverbial of place ('no').",no,no
11338574,18170672,1,tulema,,ad,Annani,Annanil,"Annanil tuleb tõestada , et ÜRO roll konflikti lahendamisel pole seekord sama mannetu kui see oli Bosnia sõja algusaastail .",,,,no,,yes,no
11522173,18452885,5,tulenema,,el,eesnimi,eesnimest,See halvustav sõna tuleneb eesnimest Diego .,,,,no,,no,no
4848761,7784771,7,pajatama,,el,ise,endast,"Ma ei oleks siin nii pikalt endast pajatanud , kui poleks tegemist laiema nähtusega .",,,,no,,yes,no
5892952,9459102,11,valutama,,ad,sõidutempo,sõidutempol,""" Käsi andis ka paar korda tunda , aga sellisel sõidutempol valutab igalt poolt ja pead kannatama nii , et see nagu väga ei sega .",,,,no,,no,no
9231140,14834402,12,vaevama,,ad,algusaeg,algusaegadel,"Öötöö -- Kole narkomaania vorm , mis vaevas Kranaadi toimetust tema algusaegadel .",,time,,no,,no,yes
132522,221935,2,meenuma,,ad,taust,taustal,"Selle taustal meenub mulle kohe halenaljakas juhtum Tallinna linnapea Jaak Tammega , kes sai tänu ametipositsioonile maja küll ruttu kätte , ent loovutas selle samas kinnisvarafirmade kaudu itaallasest ärimehele .",,,,no,,no,no
10585976,16968703,3,muutuma,,el,jaanuarikuu,jaanuarikuust,"Alates tulevast jaanuarikuust muutub Eesti Lasteraamatukogu Eesti Lastekirjanduse Teabekeskuseks , kinnitas Andres Jaaksoo .",,time,,no,,no,yes
3523489,5673593,11,piisama,,el,arst,arstist,""" Miinimumkoormusega ehk 1500 patsiendiga arvestades piisab Viljandi jaoks 14 arstist .",,alive,,no,,yes,no
7421433,11915211,3,õppima,,abl,käik,käigult,Sa õpid käigult .,,,,no,"The phrase 'käigult' indicates a manner or way of action rather than a physical place, so it is not adverbial of place.",no,no
17530,30137,34,kinkima,,ad,aeg,ajal,"Eduard teab , et naisele tuleb piisavalt tähelepanu pöörata , talle hommikukohvi voodisse serveerida , meelitada teda komplimentidega , kinkida lilli : “ Ma ei taha kinkida tähtpäevade puhul , mina kingin suvalisel ajal. ”",,,,no,,no,yes
8933738,14359887,15,tuginema,,all,aade,aadetele,"Meenutades Eesti taasärkamisaega , väidab Priimägi , et Eesti taassünd tugines noorema põlvkonna rahvuslikele aadetele ja minevikuihalusele .",,,,no,,no,no
13218665,21148129,17,kommenteerima,,ad,haripunkt,haripunktil,"SL Õhtuleht küsis linnavalitsuse avalike suhete juhilt kaks nädalat tagasi , kuidas linn kommenteerib alkoholivastase võitluse haripunktil õllesummeri korraldamist .",,,,no,,no,no
9860385,15823289,3,kõlama,,ad,lausumine,Lausumisel,"Tormise “ Lausumisel ... ” kõlavad mardi- , vastla- , kadri- , kiige- ning jaanilaulud , samuti kolm mängulaulu .",,,,no,,no,no
3485076,5612101,6,töötama,,el,hing,hingest,Mitu treenerit töötavad mängijaga kogu hingest .,,,,no,,no,no
1289503,2048574,20,viitama,,all,armulugu,armuloole,"Sybil olevat jutu sees küll maininud oma suhet Kennedyga , kuid viidanud sellele kui nelja aasta tagusele New Yorgi armuloole .",,event,,no,"The phrase 'armuloole' refers to a metaphorical topic or concept, not a physical place, so it is not classified as an adverbial of place.",no,no
3704126,5965016,23,kippuma,,ad,päev,päevadel,"Keskkonnaameti atmosfääriõhu kaitse osakonna juhataja Tarmo Pauklini arvates pole Tallinnas karta samasugust olukorda kui Pariisis , kus heitgaasidest tekkinud sudu kipub palavamatel päevadel varjutama päikest .",,,,no,,no,yes
177950,295798,8,põhinema,,ad,eelarvamus,eelarvamustel,"On kurb , et artikli seisukohad põhinevad eelarvamustel , on ebaobjektiivsed ja ebaadekvaatsed .",,,,no,,no,no
11452198,18347619,1,jaksama,,ad,60,60-l,"60-l ei jaksanud enam . """,,,,no,,no,yes
231483,371769,12,suutma,,all,erivajadus,erivajadustele,"Virtuaalõpe  - IKT kaasabil tuleb luua paindlikumad õppimisvõimalused sihtrühmadele , kelle erivajadustele praegune jäik haridussüsteem ei suuda piisavalt vastu tulla ( näiteks vaegkuuljad ja -nägijad , keskhariduseta töötavad täiskasvanud , eriti andekad õpilased , väikesaartel ja muudes eraldatud kohtades elavad lapsed ) .",,,,no,,no,no
12497361,20003733,2,võtma,üle,ad,aasta,aastal,1920. aastal võttis majad üle uus eestikeelne õpetajate seminar .,,,,no,"The phrase 'aastal' refers to a point in time, not a location, so it is not an adverbial of place.",no,yes
14231392,22604990,105,lugema,,all,normtöötasu,normtöötasule,"f ) kui liikmesriigi õigusaktide järgi arvutatakse mõne perioodi eest hüvitised töötasu suuruse alusel ja teiste perioodide eest normtöötasu või kindlaksmääratud summa alusel , võtab selle riigi pädev asutus teiste liikmesriikide õigusaktide alusel täitunud kindlustus- või elamisperioodide eest arvesse töötasu või kindlaksmääratud summat , mis on kindlaks määratud vastavalt punktis a või e osutatud sätetele või vajaduse korral keskmist töötasu või keskmist kindlaksmääratud summat ; kui hüvitisi arvutatakse normtöötasu või kindlaksmääratud summa põhjal kõigi perioodide eest , mis on täitunud selle asutuse poolt kohaldatavate õigusaktide alusel , loeb pädev asutus teiste liikmesriikide õigusaktide alusel täitunud kindlustus- või elamisperioodide eest tema poolt arvessevõetava töötasu võrdseks normtöötasule või kindlaksmääratud summale vastava arvestusliku töötasuga ;",,,,no,,no,no
11079321,17747841,5,ühinema,,ad,laupäev,laupäeval,"Kümmekond kodussünnitanud naist ühinesid laupäeval , et üheskoos pakkuda tuge ja mõistmist teistele omasugustele , keda ametlik meditsiinisüsteem ja ametnikkond ei salli .",,time,,no,,no,yes
724017,1153544,9,läbima,,ad,õhtutund,õhtutundidel,IAD ( ) metoodikaga läbib hüppaja nelja-viiepäevase teooriakursuse õhtutundidel .,,time,,no,,no,yes
8976573,14432287,11,mõtlema,,all,doping,dopingule,"“ Oleme oma eesmärke selgitanud , ent kõik mõtlevad kohe dopingule .",,,,no,,no,no
800420,1276846,8,suutma,,el,kaotusseis,kaotusseisust,Liiga ajaloos on finaalis 1 : 3 kaotusseisust suutnud võitjana väljuda vaid Toronto Maple Leafs 1942. aastal .,,state,,no,,no,no
17734095,27083617,19,realiseerima,,ad,hääletamine,hääletamisel,"Võib-olla ei oleks pidanud ma üldse oma seisukohta välja ütlema , sest tegelikult oli valitsus oma seisukoha realiseerinud hääletamisel 8. veebruaril .",,,,no,"It was classified as not adverbial of place because 'hääletamisel' refers to the time or circumstance of an event, not a physical location.",no,no
