head_id,form,lemma,verb,verb_compound,morph_case,sentence_id,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,classification2,explanation2
25871477,järelkasvukoondises,järelkasvukoondis,treenima,,in,16810444,"Kui naiskonna kandidaatidest rääkida , siis õieti polegi neid A-koondisse kuuluvad Kristina Šmigun ja Suija ning järelkasvukoondises treenivad Sirge ja Pormeister .",,,,no,"The phrase 'järelkasvukoondises' refers to a specific team or group, not a geographical location, so it was classified as 'no'.",yes,
28502709,Almatõsse,Almatõ,jõudma,,ill,18873409,"Teinud vahemaandumise Frankfurdis , jõuame kuuenda kuupäeva keskööl Almatõsse .",,location,LOC,yes,,yes,
3282409,ministeeriumisse,ministeerium,edastama,,ill,2057771,""" Kuna laevaehitusprogramm ulatub sadadesse miljonitesse , kui mitte miljarditesse kroonidesse , siis peaks see sisalduma kellegi poliitilises platvormis , "" ütles Treial , kelle sõnul ei ole senised ministrid niisuguse programmi tarbeks suuniseid saanud ega neid ministeeriumisse edastanud .",,location,,no,"The term 'ministeeriumisse' refers to a ministry as an institution and not a specific physical place, so it is not classified as a location.",yes,"The phrase 'ministeeriumisse' was classified as 'yes' because it indicates a direction towards a physical location (the ministry), making it an adverbial of place."
762549,hoonele,hoone,jooksma,,all,485317,"Iisraeli konsulaadi turvamehed avasid tule enesekaitseks pärast seda , kui sadakond kurdi hoonele tormi jooksis ja osalt ka majja pääses .",,location,,yes,,yes,
21310617,Palace'is,Palace,süttima,,in,13321178,Palace'is süttis pesu,,,LOC,yes,,yes,
537426,ettevõtetest,ettevõte,olema,ära,el,347942,Umbes 5%-l ettevõtetest  on  töökeskkond täiesti  käest ära  .,,,,no,The phrase 'ettevõtetest' was classified as not a location because it refers to 'companies' and not a geographic place.,yes,
20383785,Türgis,Türgi,lõbutsema,,in,12741174,"40-le lähenevale Blossomile ei annaks vanuseks kolmekümmetki , ent tema on üles kasvatanud 18aastased kaksikpojad , kes praegu lõbutsevad Türgis esimesel sõltumatul puhkusereisil .",,location,LOC,yes,,yes,
27114368,eestist,eest,võtma,kaasa,el,17758727,võta kaasa eestist nii palju kui saad ... igalpool mujal on sigaretid eniveih kallimad,,,,yes,,yes,
4137622,inimestelt,inimene,kukkuma,,abl,2578526,Selliseid legendilaadseid lugusid Jüri Luigest kukub teda tundvailt inimestelt nagu käisest .,,alive,,no,The word 'inimestelt' refers to people and not a specific or general location.,no,"The phrase 'inimestelt' was classified as 'no' because it refers to the source of the legends (the people) rather than a physical location, so it is not an adverbial of place."
19872597,Elektrijaamades,elektrijaam,töötama,kokku,in,12412196,Narva Elektrijaamades töötab kokku 11 suurt ja 8 väikest energiaplokki koguvõimsusega 2900 megavatti .,,location,,yes,,yes,
2739795,sambasse,samba,pidama,,ill,1721175,"Seni ongi kõige rohkem vaidlusi põhjustanud teise samba kantava maksuosa suurus , kuna ettevõtjad , ametiühingud ja ka paljud poliitikud ei pea nelja protsendi kandmist teise sambasse piisavaks .",,,,yes,,yes,
13341656,kohtusse,kohus,käima,,ill,8324485,"KAI KRAUS : “ Asi käis kohtust kohtusse , üks lükkas edasi , teine tagasi , ” on Vindi tänava maja elanike eestkõneleja kohturallist lõplikult tüdinud .",,,,no,"The word 'kohtusse' refers to 'court,' which is not a physical location but a legal institution, and hence it is classified as 'no.'",yes,
6306661,Lillehammerisse,Lillehammer,põikama,,ill,3915484,"Lillehammerisse põikab kõige sagedamini Bjarte Engen Vik , kellega eestlasedki rollerirajal ja hüppemäel trehvavad .",,location,LOC,yes,"The phrase 'Lillehammerisse' refers to a specific geographical location, so it was classified as 'yes'.",yes,The phrase 'Lillehammerisse' is classified as an adverbial of place because it specifies a location where the action occurs.
7472450,grupis,grupp,passima,,in,4649670,"Kogu sõidu grupis passinud ja tänu lõpuspurdile hõbeda võitnud suusavahetusega sõidu olümpiavõitja Jevgeni Dementjev tunnistas , et tal polnud itaallase vastu vähimatki šanssi .",,,,yes,,yes,
8119031,poliitikasse,poliitika,soovima,,ill,5058851,"Shabnami sõnul oodatakse parteisse haritlasi , ärimehi , advokaate ja arste , kes soovivad "" poliitikasse puhast õhkkonda "" .",,,,no,"The phrase 'poliitikasse' refers to the abstract realm of politics, not a specific place.",yes,
18684461,tervesse,terve,edastama,,ill,11672917,"Paldiskisse pidi rajatama telekanal , mis edastab interaktiivseid mänge tervesse Euroopasse .",,,,no,"The word 'tervesse' means 'entire' or 'whole', which is not a specific location, so it was classified as 'no'.",no,The phrase 'tervesse' is not an adverbial of place as it indicates extent or distribution rather than a specific location.
410067,Eestisse,Eesti,toetama,,ill,259586,Suvel toetas agentuuri toomist Eestisse Informaatika- nõukogu .,,location,LOC,yes,,yes,
13964761,köielt,köis,kukkuma,,abl,8704957,Sõnad tekitaksid tuule ning ma kukuksin köielt .,,,,no,The phrase 'köielt' refers to a rope and not a geographic or locational concept.,yes,
5984690,ajalehes,ajaleht,ajama,,in,3716072,""" Mis jama te seal ajalehes ajate , "" ütlevad mehed , kes mitu Tallinna ettevõtet sel moel üle võtnud .",,,,no,The word 'ajalehes' refers to a newspaper and does not identify any specific physical location.,yes,
25499331,tavarestoranides,tavarestoran,pakutama,,in,16535631,"Seekord oli valik langenud lapi roogadele , mida üllatuslikult tavarestoranides ei pakutagi .",,,,yes,,yes,
964329,autos,auto,laskma,maha,in,608292,"Üks meestest haaras kärbiku ja lasi Urmase autos maha , ütles Tallinna kriminaalpolitsei komissar Artur Tshulitski .",,,,yes,,yes,
8688985,Raamatusse,raamat,sokutama,,ill,5418047,"Ta oli just Propelleri asjade eest Vanalinna Stuudiost disklafi saanud , Baskin lõi ta minema , ja ema Helvi Jürisson sokutas Eesti Raamatusse tööle .",,,,no,"The phrase 'Raamatusse' refers to a book rather than a geographical or physical location, so it is classified as 'no'.",yes,
3283788,keskuses,keskus,õhkima,,in,2058526,"Palestiinlased õhkisid pommi Gaza keskuses Iisraeli konvoi lähedal , hävis pantserbuss .",,,,yes,,yes,The phrase 'keskuses' was classified as adverbial of place because it indicates the specific location ('center in Gaza') where the bombing occurred.
8326596,vangilaagritesse,vangilaager,kihutama,,ill,5190012,"Esmalt kihutasid nad Siberi vangilaagritesse intellektuaalid ja dissidendid , vähesed pöördusid sealt tagasi .",,location,,yes,,yes,The phrase 'vangilaagritesse' was classified as adverbial of place because it specifies the destination ('to the Siberian prison camps') where the intellectuals and dissidents were sent.
6435375,Tiikides,tiik,külmuma,,in,3997750,"Tiikides külmusid kogred , otsa sai palju peenramaasikaid , roose ja igihaljaid taimi .",,location,,yes,,yes,
1622367,linnavalitsuses,linnavalitsus,vastutama,,in,1019388,"Koonderakonna juhitud eel-mises Tallinna linnavalitsuses abilinnapeana eelarve- ja rahan-dusküsimuste eest vastutanud Kaldra sõnul on Tallinnas kolm majavalitsust : Mustamäe , südalinna ja Kristiine , mis on oma majandustulemuste poolest teistest selgelt paremal järjel ja nendest on ESS ka rohkem huvitatud .",,,ORG,yes,,yes,
4501043,Chisinaust,Chisinau,sõitma,,el,2806792,Chisinaust piiripunkti sõitnud Rumeenia konsul Ionut Dincu üritas tulutult olukorda lahendada .,,,,yes,,yes,
3342107,Sakus,Saku,sadama,,in,2094283,"Üle 140 mm sadas ka Sakus , Väike-Maarjas ja Narvas .",,location,LOC,yes,,yes,
4433930,keskosas,keskosa,põrkama,kokku,in,2764789,Algkooliõpilasi sõidutanud koolibuss põrkas täna Türgi keskosas kokku,,,,yes,,yes,
887761,Atlantas,Atlanta,kuuluma,,in,561447,Eelmistel olümpiamängudel Atlantas kuulus Imre Tiidemannile seitsmes koht .,,location,LOC,yes,,yes,
8009643,Sindis,Sindi,ründama,,in,4988447,"Raevust hullunud mees ründas Pärnumaal Sindis eakat juuksurit , kes puhastas luba küsimata tema kõrvad karvapuhmastest .",,location,LOC,yes,The phrase 'Sindis' is a specific place in Pärnumaa and is therefore classified as 'yes'.,yes,
8629809,eramust,eramu,avastama,,el,5380289,Politsei avastas teisipäeval Tallinna külje all asuva Vatsla küla ühest eramust esmakordselt piraat CD-plaatide ja videokassettide organiseeritud tootmise .,,location,,yes,,yes,
27937097,Deltasse,delta,ronima,,ill,18435687,"Kaljulal ilmselt supertunne Tartu korvi palle visata Kaljula enda viga , et ta sinna Deltasse ronis .",,,,yes,,yes,"The phrase 'Deltasse' refers to a specific location (Delta), describing where the person went, making it an adverbial of place."
8596421,köögis,köök,võimutsema,,in,5359043,Roosakaslilla ei võimutse köögis sugugi juhuslikult .,,,,yes,,yes,
10770885,kõrkjatesse,kõrkjas,peitma,,ill,6694794,Päästjaid koos veterinaararstiga märgates peitis loom aga ennast kõrkjatesse ja enam teda ei nähtud .,,,,yes,,yes,
20036434,Sindis,Sindi,nappima,,in,12517363,"Kuna selliste erialade spetsialiste aga Sindis ja Pärnus napib , on firmal tööjõuga raskusi .",,location,LOC,yes,,yes,
19223471,Sydneys,Sydney,süütama,,in,12010759,ning süütas Sydneys olümpiatule .,,location,LOC,yes,"The phrase 'Sydneys' was classified as 'yes' because it refers to a specific geographic location, the city of Sydney.",yes,
27574717,Antarktikasse,Antarktika,kavandama,,ill,18152103,Kas Eesti kavandab ekspeditsiooni Antarktikasse ?,,location,LOC,yes,,yes,
2589281,kõigesse,kõik,hakkama,,ill,1626358,"Aga tagatipuks hakkas ta mingil hetkel kõigesse , mida ametnikud kas koos minuga või minu kaudu talle allakirjutamiseks või otsustamiseks andsid , suhtuma niisuguse umbusuga , et ta hakkaski otsustamist vältima ...",,,,no,The phrase 'kõigesse' was classified as not a location because it refers to 'everything' in a general sense and does not denote a specific place.,no,"The phrase 'kõigesse' refers to 'everything' or 'all things' and describes the object of the person's distrust, not a location, so it is not classified as an adverbial of place."
5328336,kvartalisse,kvartal,tulema,kokku,ill,3313756,Kokku tuleks Rotermanni kvartalisse kuni 300 uut korterit .,,,,yes,,yes,
3653423,Araabias,Araabia,sündima,,in,2282097,"Mõnevõrra täpsemalt on nimetatud rünnaku peamine korraldaja - 1979. aastal Saudi Araabias sündinud Jeemeni kodanik Fawaz Yahya al-Rabeei , kel olevat enam kui küm-me kaaslast .",,location,LOC,yes,,yes,
856966,haiglas,haigla,kõndima,ringi,in,542831,Tallinna arstide sõnul kõndis üks Koit Toome saateansambli liikmetest Mustamäe haiglas ringi omal jalal .,,location,ORG,yes,,yes,
23538679,Jurmalas,Jurmala,korraldama,,in,15003948,"Vene telejaam korraldas Jurmalas « Novaja volna » lauluvõistluse , kus üks reklaamisekund maksis 30 000 dollarit .",,,LOC,yes,,yes,The phrase 'Jurmalas' is classified as an adverbial of place because it specifies the location where the event took place.
22748237,Ungarisse,Ungari,olema,,ill,14329150,"Kolm aastat tagasi oli Kullamäe siirdumas Ungarisse Paksi , kuid naasis pärast kuuajalist võõrsilolekut .",,location,ORG,yes,,yes,
125864,maailmas,maailm,ringlema,,in,73619,"Kui 1970-ndatel ringles maailmas otseinvesteeringutena 25 mld dollarit aastas , siis nüüd juba 350 mld dollarit .",,,,yes,,yes,
6758493,seadmetesse,seade,toetama,,ill,4199707,"Mitmed teised Euroopa Liidu riigid toetavad eurorahadega oma ettevõtjate investeeringuid seadmetesse ja tehnoloogiasse , meie aga seda seni ei tee .",,,,no,"The phrase 'seadmetesse' was not classified as a location because it refers to equipment or devices, not to a geographic location.",yes,
15012655,kategooriates,kategooria,eksisteerima,,in,9346659,"Kuigi suuri andeid jagub tänasessegi - kasvõi Emir Kusturica - , eksisteerib euroopa film täna suuresti just ameerikalikes kategooriates .",,,,no,"The word 'kategooriates' refers to categories or groups and does not denote a physical location, hence it is classified as 'no'.",yes,
1866200,riikides,riik,pakutama,,in,1174496,""" Muudatuse eesmärgiks on teha Saksamaal töötamine ihaldatavamaks kui teistes riikides pakutavad töövõimalused , "" ütles ministeeriumi esindaja Klaus Vater .",,,,yes,"The phrase 'riikides' refers to 'countries', which are geographic locations, so it was classified as 'yes'.",yes,
5759197,kodus,kodu,einestama,,in,3576568,Keskkooli neiud seevastu eelistavad söömise asemel figuuri hoida ja einestavad alles kodus .,,location,,yes,,yes,
13052024,tehnilises,tehniline,rajama,,in,8132358,Ilmselt oli põhjus tehnilises ja mägises rajas .,,,,no,"The word 'tehnilises' refers to a quality or characteristic, not a specific location.",no,The phrase 'tehnilises' is not classified as an adverbial of place because it does not indicate a location but instead describes a characteristic of the subject.
2207267,ennustuselt,ennustus,ulatuma,,abl,1387796,"Eksport on esimeses kvartalis kiirelt kasvanud , konjunktuuriinstituudi ennustuselt ulatub majanduskasv sel perioodil isegi kuue protsendi ligidale .",,,,no,"The word 'ennustuselt' refers to a prediction or forecast rather than a physical place, so it is not classified as a location.",no,The phrase 'ennustuselt' is not classified as an adverbial of place because it indicates the source of the information rather than a location.
232247,EMOR-is,EMOR,jälgima,,in,139149,"Raha kulutamist on hea mõõta , ” tunnistab 1992. aastast EMOR-is riigialamate rahakulutamist jälginud Jaano Inno .",,,ORG,no,The word 'EMOR-is' refers to an organization (EMOR) rather than a specific geographic location.,yes,
11911906,metroopeatusse,metroopeatus,jalutama,,adit,7419692,Sa jalutasid ka täna nagu igal hommikul Nassau metroopeatusse .,,,,yes,,yes,The phrase 'metroopeatusse' is adverbial of place because it specifies the destination or location (the metro station) where the action of walking occurred.
3236641,Taisse,tai,maksma,,ill,2027749,Vareki mäletamist mööda maksis kahe inimese reis Taisse umbes 22 000 krooni .,,,LOC,yes,"Taisse refers to Thailand, which is a specific geographical location.",yes,
14834972,Locarnost,Locarno,naasma,,el,9231504,"Kiarostami assistendina alustanud Jafar Panahi ( sünd 1960 ) ja tema “ Pee- gel ” , mis Locarnost Kuldleopardiga naasis , on aga täiesti olemas .",,location,ORG,yes,,yes,
14001941,kolkakülas,kolkaküla,sööma,,in,8724465,"Ja siis saab ta kuningliku eine , millesarnast pole ta oma kolkakülas iial söönud .",,location,,yes,,yes,
24102789,arengus,areng,säilima,,in,15430526,"Inimese postnataalses arengus säilivad need arengutendentsid ja suhtelised kasvukiirused , mis on omased inimahvide loodetele .",,,,no,"The word 'arengus' refers to development or growth, which is a process, not a location.",no,The phrase 'arengus' is not adverbial of place as it refers to the state or process of development rather than a specific physical location.
12295533,Atlantas,Atlanta,jätkuma,,in,7668300,Barcelonas oli ta parimate seas tagasi ning nüüd Atlantas jätkus tema õnne ja ebaõnnega vaheldunud sportlasetee samuti edukalt .,,location,LOC,yes,,yes,
3216864,juveeliärisse,juveeliäri,astuma,sisse,ill,2015995,Astuvad sisse juveeliärisse :,,,,yes,,yes,
17243193,kaugushüppesektoris,kaugushüppesektor,askeldama,,in,10764772,Kümnevõistleja Andrei Nazarov askeldas kaugushüppesektoris .,,,,yes,,yes,
4481316,Valgas,Valga,kukkuma,alla,in,2794511,Valgas kukkus kolmekorruselise maja katuselt alla 20-aastane noormees ja sai raskelt vigastada .,,location,LOC,yes,"The phrase 'Valgas' refers to a specific geographic location, the town of Valga, so it was classified as 'yes'.",yes,
16626276,TLTsse,TLT,investeerima,,ill,10361829,Nii tänavu kui ka 2001. ja 2002. aastal investeerivad omanikud Toomas Nooremi kinnitusel TLTsse kolm kuni neli miljonit krooni .,,,,no,"The phrase 'TLTsse' refers to an organization or entity, not a physical location, hence classified as 'no'.",yes,
