head_id|form|lemma|verb|verb_compound|morph_case|sentence|sentence_id|timex_tag|ekilex_tag|ner_tag
14450528|Filmilõigus|filmilõik|rippuma||in|Filmilõigus ripuvad nad redeli küljes , mis liigub aeglaselt üle tulemere .|8987788|||
15230317|Riigikogus|Riigikogu|vastutama||in|“ Rahvaerakond ei kuulu koalitsiooni ega vastuta valitsusprogrammi eest , kuid vastutab valitsusele oluliste hääletuste eest Riigikogus .|9487099|||ORG
24929657|jutukasse|jutukas|olema||ill|Njah mõnikord olen nalja viluks vaadand uuesti sinna jutukasse , sama loll jutt käib|16036510|||
21234791|Darmstadtis|Darmstadt|jätkuma||in|MK jätkub 24 . aprillil Saksamaal Darmstadtis .|13272560||location|LOC
7534349|Petserist|Petseri|sõitma|läbi|el|Petserist sõidavad rongid läbi Orava Tartu ja läbi Koidula Valka .|4688908||location|
16266649|autosse|auto|minema|ära|ill|Selle jutu peale läks Margus ära autosse , pani uksed seestpoolt lukku ja heitis magama .|10139198|||
4141988|tagaistmelt|tagaiste|kukkuma||abl|Õnnetuseks kukkus Šiguli tagaistmelt põllule isa süles istunud 2,5 aastane|2580887|||
21630845|Tettnangis|Tettnangi|peetuma||in|Pärast kaheaastast lapse sünnist tingitud pausi taas võistlev Saksa kõrgushüppekuulsus Heike Henkel võitis Tettnangis peetud võistlustel 1 .|13524429|||
11809807|hinges|hing|laiutama||in|Täna tunneb Valeri Repson midagi sellist , mida ta juba ammu kogenud pole — tema hinges laiutab tiibu hoopis võimutunne .|7358431|||
17432814|söekaevanduspiirkonnas|söekaevanduspiirkond|kasvama|üles|in|Ise kasvasin lapsepõlves üles söekaevanduspiirkonnas , seal räägiti kogu aeg , et süsi on otsa lõppemas .|10884536|||
19435091|aatriumi|aatrium|viima||adit|Suurde majja on väikestel jütsidel asja vaid kehalise kasvatuse tundide ajal spordisaalidesse viib algkooliosast tee üle aatriumi , » kirjeldab Leelo Tiisvelt .|12138617||location|
2918191|Kasahstanis|Kasahstan|sündima||in|Lev Rohlin sündis 1947. aastal Kasahstanis Aralski linnas .|1833284||location|LOC
7484865|erisüvendisse|erisüvend|kaduma||ill|Astra kabriolettvariandil on pehme , distantsjuhtimisega eemaldatav katus , mis kaob 30 sekundiga auto tagaosas asuvasse erisüvendisse .|4657902|||
3328645|Kroonikasse|kroonika|ronima||ill|"Ma ei usu , et asi on minu pakutud mõistes "" pin up Eesti "" või Andrus Kivirähu irvitamises "" kuidas rahvasaadik Kroonikasse ronis "" ."|2085834|||
23956415|batuudile|batuut|maanduma||all|ma kukun unes tihti , võibolla isegi liiga tihti , aga üles ma ei ärka , vaid on selline tunne nagu maanduks batuudile .|15339199|||
3763252|korterist|korter|saama|välja|el|Jube õnnetus juhtus 10. märtsil Paldiski maanteel , mil inimene ei saanud põlevast korterist välja , sest uksevõti oli naela otsa riputatud .|2348812||location|
1826806|kaevust|kaev|tõstma|välja|el|""" Kevadel tõstsin kaevust välja 70 konna ."|1149642||location|
22082519|Dublinist|Dublin|võtma|kaasa|el|Ma ei tea , kuidas tänase tulemuse pähe salvestan , aga üks on kindel : võtan siit Dublinist kaasa tõesti head mälestused ! » ütles Berit .|13848770||location|LOC
1130280|merre|meri|saatma||adit|Ja kui leiad merekaldalt auguga kivi ning selle tagantkätt riffide suunas merre saadad , siis saad Vilsandile tagasi ka .|709950|||
3029043|külla|küla|kihutama||adit|Saksamaa elab pool kuud enne ilmselt murrangulisi valimisi tõelises valimispalavikus - vähemalt pool teleprogrammist põhikanalitel kulub valimistele , poliitikud kihutavad külast külla end reklaamima ja raske on leida posti , millel poleks valimisplakatit .|1901169|||
3447247|Helsingis|Helsingi|juhtuma||in|Miks pole seda juhtunud Helsingis või Stockholmis , kus elab hoopis rohkem islamiusulisi kui meil ?|2157917||location|LOC
21186324|Ridakülas|ridaküla|süttima||in|Reede varahommikul süttis Raplamaal Ridakülas seni veel teadmata põhjusel politsei poolt taga otsitava ärimehe ja Raplasse hiigla suurt filmistuudiot ehitada soovinud ärimehe Toivo Kurmeti suvila .|13242315||location|LOC
23757363|keppi|kepp|panema||adit|Ta pani väikse lõkke põlema oma võlu keppi abiga .|15214884|||
19569119|objektile|objekt|jooksma||all|Kui suurte kulutustega õieti tuleb seinte viimistlemise puhul arvestada , et kvaliteet oleks tagatud ja töömees teisele objektile ei jookseks ?|12223635|||
18508140|Keilas|Keila|juhtuma||in|RELVAD KODUÕUES : Keilas ei juhtu iga päev , et kaitseväe relvad tuuakse linnarahvale uudistada .|11557988||location|LOC
16545231|kanalisatsioonikaevu|kanalisatsioonikaev|ronima||adit|“ Kui ma oleksin lõhna tundnud , poleks ma ju kanalisatsioonikaevu roninud , ” nendib ta .|10310281||location|
3462459|kesklinnale|kesklinn|maanduma||all|Lennuk isegi maandub Stockholmi kesklinnale lähemale .|2167611||location|
21108351|lõpus|lõpp|kauplema||in|Indiana Pacers  ( 29-32 , 47 , 5 ) kauples eelmise hooaja lõpus Mark Jacksoni Denver Nuggetsisse Jalen Rosei vastu , kuna Jackson olevat kaitses kehv .|13195182|||
1445155|juhiistmele|juhiiste|ronima||all|Aarma aga ronib sujuvalt juhiistmele , vaatab autot armunud pilgul ja kinnitab , et ruumi on täiesti piisavalt .|906966|||
21307617|Rallirajale|rallirada|pöörduma|tagasi|all|Rallirajale pöördusid tagasi kaks aastat varem Saaremaa rallil raske avarii üle elanud Priit Uus-Toomas Kreek ( Mitsubishi Lancer EVO IV ) , kes sõitsid välja absoluutarvestuse kaheksanda ja N-rühma neljanda koha .|13319297|||
8286171|kohustustes|kohustus|koolitama||in|""" Minu meelest koolitas isa teda hästi tema kohustustes välispoliitilisel areenil : loe CIA ( Luure Keskagentuuri ) raporteid , küsitle oma riiklikku julgeolekunõunikku , loo välisriikide liidritega suhteid , mis lähevad presidendi diplomaatilistest kohustustest kaugemale ."|5164826|||
3885494|Luzernis|Luzern|kuuluma||in|Mitteametlikult kuulus Eestile Luzernis maailma parima laskurmaa nimetus .|2423297||location|LOC
5590258|loodeosas|loodeosa|jagama||in|Riigiraadio teatel jagasid kaks meest Gyori linnas Ungari loodeosas NATO-vastast propagandamaterjali .|3471677|||
4456702|pakkiruumist|pakkiruum|lendama||el|Juba lennujaamast alates asus Kasjanovi autokorteeži jälitama našistide auto Toyota Camry , mis sõitis ühel hetkel mööda ning mille pakkiruumist lendasid Kasjanovi auto alla rehad .|2779070|||
23215026|mängule|mäng|kerkima||all|Aasta hiljem kutsus ta oma filmi mängima Cary Granti ja Leslie Caroni – tänu nende kahe suurepärasele mängule kerkisid kogu järgnevaks kümendiks mõnevõrra ka režissööri aktsiad .|14736351|||
4402504|objektidele|objekt|paigutama||all|Lemberi sõnul jätkab osa Falcki töötajaid kaubamajade turvamist uue tööandja juures , osa paigutab Falck teistele objektidele .|2744622|||
201500|kavandatult|kavandatu|kulgema||abl|Kui kõik kulgeb kavandatult , pole 2004. aasta lõpul Päite maaninal ängistavat paika .|120122|||
10337863|suvekodust|suvekodu|kolima||el|Vahe on ainult selles , et enne talve kolis Ojuland varem renditud 111ruutmeetrisest suvekodust majja , kus on pinda 263 ruutmeetrit .|6430314||location|
598988|Sepphorises|Sepphorinen|kohtama||in|Kui Sepphorises kohtas paljude rahvaste esindajaid , siis Naatsaret oli väike ja läbinisti juudi linn .|385639|||LOC
20564225|tribüünialusesse|tribüünialune|kõndima||ill|Turi kõndis tribüünialusesse ja vajus kümnevõistlejate toas matile , teivashüppeni jäi neli tundi .|12856197|||
648509|Sloveenias|Sloveenia|puhkema||in|Esimesed lahingud puhkesid Sloveenias 1991. aasta suvel , mil nii Sloveenia kui ka Horvaatia kuulutasid välja iseseisvuse .|416553||location|LOC
8809918|Tallinnas|Tallinn|olema|ära|in|Tallinnas oli küll hetkeks vool ära , kuid suuri katkestusi polnud .|5494991||location|LOC
20331219|lõunaosas|lõunaosa|laskma|maha|in|Relvastatud mees lasi Jeemeni lõunaosas misjonihaiglas maha kolm Ameerika arsti ja haavas neljandat , teatati eile Sanaas .|12708381||location|
2269743|Baieris|Baier|võimutsema||in|Hannoveris asuva riikliku gripikeskuse sõnul võimutseb haigus kõige enam Baieris , Baden-Württembergis ja Tüüringis .|1426643|||LOC
288838|Soomes|Soome|maksma||in|Koht parlamendis maksab Soomes keskmiselt mõnisada tuhat krooni .|173641||location|LOC
7465975|august|auk|kostma||el|Eile õhtul olin Tallinna lauluväljakul ja üritasin koos teistega kaasa laulda kõiki võistluslaule - neid oli ju kuu aega igast august kostnud .|4645972|||
6598070|Hollandis|Holland|harjutama||in|Harjutas kuu aega Hollandis|4099538||location|
12098927|millel|mis|vedelema||ad|Ettevaatuse mõttes heitsin lina üle laua , millel vedeles relv .|7533863|||
10101596|Jyskis|Jysk|käima||in|Samas käivad ka rikkad inimesed Jyskis näiteks punutud korve ostmas .|6287752|||LOC
4870471|rühmadesse|rühm|algama||ill|Töömaleva rühmadesse algab registreerimine kevadisel koolivaheajal .|3035986|||
14466798|väikeasulas|väikeasula|sadama|maha|in|Liechtensteini laviiniteenistuse juht Peter Lampert teatas ajalehele Liechtensteiner Vaterland , et vürstiriigi väikeasulas Malbunis , kust ajaloos esimest korda tuli kogu elanikkond evakueerida , on alates 18. oktoobrist sadanud maha 6,5 meetrit lund .|8997923||location|
1498069|poodi|pood|unustama||adit|Juba suletud poe uksele koputas kella 20.15 paiku mees ja ütles , et unustas poodi oma mobiiltelefoni , ütles politseiameti korrapidaja BNS-ile .|940887|||
8803171|kunstikõrgkooli|kunstikõrgkool|tooma||adit|""" Muidu tagasihoidlikul mehel läheb nüüd jutt lahti ja põlevi silmi räägib ta pikalt uutest projektidest , rahastamisest ja meediakunstist - asjust , mille just tema kunstikõrgkooli toonud ."|5490726|||
14275758|jahisa-damas|jahisadam|peatuma||in|Pärnu ja Haapsalu jahisadamaid haldava ASi Vesivärav juhatuse liige Andres Tamm lausus Postimehele , et suur osa Soomest tulnud jahisõitjatest peatub Tallinnas Pirita jahisa-damas , pikemal sõidul seilavad põhjanaabrid vahepeatustega ümber Lääne-Eesti kuni Pärnuni välja .|8884253||location|
26026512|parkimis|parkim|ehitama||in|kuna seda krunti kus ma ehitasin polnud kinni pandud , ehitasin sinna parkimis platsi .|16933061|||
17124072|poes|pood|süütama||in|Rukkilille poes süütas kellegi tehtud lõke ventilatsioonitorustiku .|10686127|||
15460763|Budjonnovskist|Budjonnovski|lahkuma||el|Venemaa nõustub vaherahuga ja tshetsheenid lahkuvad seepeale Budjonnovskist .|9634621|||
6597844|vormidesse|vorm|kukkuma||ill|Kuumad klaaspärlid kukuvad sulatusest vormidesse kui oranžid veepiisad .|4099355|||
9135744|saates|saade|õpetama||in|Esimeses saates õpetas Urmas kaaslastele , kuidas roogu lõigata .|5696140|||
7015311|NATO-sse|NATO|hakkama||ill|""" Usun , et tänu minu poolehoiule hakkas rahvas NATO-sse ja EL-i astumist kolmandiku võrra rohkem toetama , "" ütles Rüütel ."|4360870||location|ORG
23885128|majanduskeskkonnas|majanduskeskkond|eksisteerima||in|Mõtlema paneb aga fakt , et ühes arenenud majanduskeskkonnas nagu USA eksisteerib entniline grupp , kes ei kasuta elektrit ega tänapäeva tehnikat , kus ei tunta tööpuudust ega kuritegevust ning raha kasutatakse põhiliselt oma tehnikaga küllastatud ja pankrotistunud naaberfarmeritelt maade äraostmiseks .|15299852|||
15805067|Hoiupanka|hoiupank|tungima||adit|Üleeile päeval Hoiupanka tunginud kurjategijad hüppasid üle pangaleti ning üks nendest surus pangasaalis viibinud filiaali juhataja pea jalgade vastu , ütles politseiameti pressiesindaja BNSile .|9849568|||
12207897|Portsmouthist|Portsmouth|lahkuma||el|“ Kui Portsmouthist lahkusin , tõotasin endale , et tulen Inglismaale või vähemalt mandri-Euroopa tippliigasse tagasi .|7608587||location|LOC
1914395|Moskvas|Moskva|tegelema||in|Moskvas töötavate Eesti teadlaste konverentsiga seotud üritused lõpevad loomingulise näitusega , kus pikka aega Moskvas , Peterburis ja teistes Venemaa linnades teadusliku tööga tegelenud õppejõud ja teadurid eksponeerivad oma aastate jooksul avaldatud kogumikke , teaduslikke uurimistöid , monograafiaid ning artikleid .|1204044||location|LOC
20507818|fotostuudios|fotostuudio|tutvustama||in|"Nädalalõpul tutvustas juhtiv kodumaine rokipunt NBS vanas Dvigateli tehase fotostuudios Real oma uut albumit "" Successful , Bitch And Beautiful "" ."|12819994|||
5705481|noortekoondises|noortekoondis|harjutama||in|Katrin Esko ja Elina Vendla AGA-st ning Pille Tali ja Miia Sulg Tartu ülikooli värvidesse , Gerli Kostla , Triin Väljataga , Marge Kato , Siiri Liivandi ja Ljudmila Philiponis harjutavad noortekoondises .|3543238||alive|
3691495|Argentinas|Argentina|puhkema||in|Argentinas puhkesid detsembri lõpul süvenevast majanduskriisist tingitud rahvarahutused , milles hukkus ligi 30 inimest .|2304829||location|LOC
4172622|taburettidele|taburet|maanduma||all|Uudishimu proovida oma suuga järgi toda palju kirutud Inglise kööki võidab ning köögikomando maandub kitsukese laua taha taburettidele .|2599940|||
6788549|seminaris|seminar|õpetama||in|Praegu 70aastane Skylstad oli 1962. kuni 1966. aastani Gonzaga ülikooli tudeng ja õpetas Mater Cleri seminaris Spokane'i lähedal tudengitele matemaatikat .|4218354|||
7568117|Apes|Ape|sõitma|ringi|in|Sõitke Apes ringi ning jälgige silti turismiobjekti kohta - leiate võluva liivapaljandiga ja sillakestega jõekääru ning Euroopa suurima paju , mille ümbermõõt on kaheksa meetrit .|4710671||location|LOC
6310175|EMKLis|EMKL|liikuma||in|"Reedel ilmusid "" Kalevi "" halligi tantsutüdrukud , tundub , et EMKLis liiguvad asjad lõpuks parematele rööbastele ."|3917670|||ORG
185095|Indiasse|India|jõudma||ill|Näiteks Kolumbus arvas , et ümber maakera sõites jõuab ta Indiasse lühema ajaga kui ümber Aafrika .|110102||location|LOC
546648|Ameerikaski|Ameerika|tudeerima||in|Ameerikaski tudeerinud Petteri Hasa on vajalik rütmigeneraator .|353383||location|LOC
4667685|aastaarvestuses|aastaarvestus|jätkuma||in|Alates jaanuarist jätkub inflatsiooni aeglustumine ka aastaarvestuses .|2911629|||
8916943|esikolmikusse|esikolmik|võtma||ill|Kuigi Kasai tegi teises voorus pika hüppe , võttis talt esikolmikusse pääsuks võimaluse vaid 94meetrine avakatse .|5561534||alive|
7363866|Kremlis|Kremli|peetuma||in|Viiekümneminutilise Kremlis peetud kõne jooksul ei naeratanud Jeltsin kordagi , esines resoluutselt ja mõnede kommentaatorite sõnul koguni nagu tõeline ärimees .|4581356|||ORG
1189604|varjupaigas|varjupaik|süttima||in|Laupäeval süttis Põlvamaal Kanepis kohaliku koguduse varjupaigas maakonna ohvriterohkeim tulekahju , milles hukkus kolm inimest .|746380||location|
1442822|büroos|büroo|seisma||in|Noor daam seisab KMA Sõle tänava büroos järjekorras juba kella viiest öösel .|905658|||
10479381|bensiinijaamades|bensiinijaam|jagama||in|Lisaks jagab Maanteeamet bensiinijaamades iga aasta kampaania korras tasuta kaarte Eesti teehooldustasemete ja remondiobjektide kohta .|6514633||location|
449412|Tartus|Tartu|korraldama||in|Nende tähtpäevade tähistamiseks korraldas Eesti Matemaatika Selts koos Rahvusvahelise Sophus Lie Keskusega Tartus 26.-30. oktoobrini 1992 rahvusvahelise konverentsi “ Lie-Lobachevsky Colloqium of Lie groups and homogeneous spaces ” ( vt [ 39 ] ) , millele saabus 66 väliskülalist .|284979||location|LOC
3151672|Pangas|Pank|omama||in|Ühispangas või Tallinna Pangas arvet omavad Maapanga hoiustajad jäid eile pika ninaga ning neil tuleb ka teist korda oma raha kätte saamiseks panka tulla .|1976310|||ORG
18731667|kesklinnas|kesklinn|protesteerima||in|Ligi 100 000 meeleavaldajat protesteeris pühapäeva pärastlõunal Pariisi kesklinnas vasakmeelse valitsuse plaani vastu laiendada nii homo- kui heteroseksuaalsete vabaabielupaaride seaduslikke õigusi .|11704049||location|
1050716|ümbruskonnas|ümbruskond|laiuma||in|Tol kolme sajandi tagusel ajal laiusid ümbruskonnas metsad .|660942|||
12668894|milaneeskleidis|milaneeskleit|tervitama||in|""" Tere ! "" tervitab mustas milaneeskleidis kahvatu naine ."|7910776|||
25709733|Birobidžanis|Birobidžani|röövima||in|Venemaal Birobidžanis röövis mustlasnaine hüpnoosi abil panga valuutavahetuspunktist üle 3000 rubla .|16710562|||LOC
15654184|keeles|keel|helisema||in|Aga saksa keeles võibolla heliseks ?|9756093|||
6879593|Muuseumisse|muuseum|mahtuma|ära|ill|Seega mahuvad nad kõik kenasti Eesti Rahva Muuseumisse ära .|4275721||location|ORG
9611806|katselt|katse|sõitma||abl|""" Nii sõidadki oma romuga ühelt katselt teisele ja loodad kindlapeale punkte koguda ."|5989189|||
8220699|Tel-Avivist|Tel-Aviv|lendama||el|Iisraeli transpordiminister Efraim Sneh teatas oma avalduses , et Tel-Avivist Novosibirskisse lennanud Tu-154 pardal toimus terroriakt .|5123816|||LOC
11997203|liidust|liit|saama|välja|el|Alles me saime kümme aastat tagasi ühest liidust välja , kus oli enam-vähem sama struktuur -- üks riik , üks raha -- , miks me peame sinna tagasi minema ?|7474068|||
7102753|kaugusesse|kaugus|kihutama||ill|Nohiku tüüpi 165 sentimeetri pikkune prillikandja hüppab oma kollase Chevrolet Corvetti rooli ning kihutab kummide vilinal kaugusesse .|4416552|||
16661423|risuhunnikutes|risuhunnik|levitama||in|Eestis on suhteliselt laialt levinud puukentsefaliit , mida levitavad risuhunnikutes , rohus , põõsastel ja puudel elavad puugid .|10384949|||
8680193|Riisiperes|Riisipere|ründama||in|Veterinaar- ja toidulabori diagnostikaosakonna juhataja Ants Jauram tuvastas esmaspäeval marutõve Tallinnast paarikümne kilomeetri kaugusel asuvas Vääna-Jõesuus 21. oktoobril koeri rünnanud rebasel ning samal ajal Riisiperes peremeest rünnanud kassil .|5412658||location|LOC
20498378|bussi|buss|viima||adit|Ta istus kell viis hommikul Riias bussi peale , » selgitas tiimi mänedžer Jüri Savitski .|12813946|||
22665344|Oberhofis|Oberhof|ründama||in|Pange tähele : kui siin Oberhofis ründab Anders Aukland , võin mina jälitajaid vedada ! »|14277604|||LOC
10226813|Karbalasse|Karbala|jõudma||ill|Iraani riigitelevisiooni hinnangul on Karbalasse jõudnud juba miljon palverändurit .|6364189|||LOC
