sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_time,is_abstract
76731,130869,1,möllama,,in,Augustis-september,Augustis-septembris,Augustis-septembris möllasid Malaisias koletud metsatulekahjud .,no,"The phrase 'Augustis-septembris' describes a time period, not a physical location.",no,"The phrase 'Augustis-septembris' expresses time rather than a physical place, so it is not an adverbial of place.",,,,no,no
5038624,8086788,11,omama,,in,baccalaureu,baccalaureus,"Ta on lõpetanud Tartu Ülikooli majandusteaduskonna cum laude , omab baccalaureus artium kraadi ärirahandus ja investeeringud , raha ja panganduse alal .",no,"The word 'baccalaureus' refers to an academic degree and does not indicate a physical location, hence it is classified as 'no'.",no,"The phrase 'baccalaureus' refers to a degree and indicates an academic title, not a location, so it is not an adverbial of place.",,,,no,no
12006706,19216597,7,lubama,,adit,Panizz,Panizzi,Eilses vihmasajus lubas Märtin mööda prantslase Panizzi .,no,"The phrase 'Panizzi' refers to a person, not a location, hence classified as 'no'.",no,"The phrase 'Panizzi' refers to a person's name, not a place, so it is not an adverbial of place.",,,,no,no
4825603,7748053,1,ravima,,in,algus,Alguses,"Alguses ravis perenaine looma ise , tegi talle kaaliumpermanganaadivanne ja hoolitses igati , aga punnid jäid .",no,"The word 'Alguses' refers to a time marker ('in the beginning') rather than a physical or geographic location, hence classified as 'no'.",no,"The phrase 'Alguses' indicates time rather than location, so it is not an adverbial of place.",,,,no,no
1646346,2620186,6,sõitma,ringi,in,selg,seljas,Nii palju loodusesõpru pole jalgrataste seljas üheskoos ringi sõitnud 1992. aastast alates .,yes,"The phrase 'seljas' refers to the position (on bicycles) that people are riding in and not a physical location, so it is classified as 'yes'.",no,"The phrase 'seljas' refers to being on something (e.g., 'on bicycles') and does not indicate a physical location, thus it is not classified as an adverbial of place.",,,,no,no
4093774,6588691,23,vedama,,adit,rida,ritta,"Pühapäeval Moskva linnaduuma valimistel osaledes võis telepildis näha ääretult väetit vanameest , kes puiselt laua äärde liikus ning allkirja andes vaevaliselt tähti ritta vedas .",no,"The phrase 'ritta' describes alignment or arrangement, not a location.",no,"The phrase 'ritta' refers to arranging letters in a row, which is not specifying a location or place.",,,,no,no
21059315,29897547,4,magama,,in,blondtablett,blondtabletis-,+vaikija_lambakarjus: blondtabletis- sa vahest magad ka ?,no,"The word 'blondtabletis-' does not refer to a location but seems to be a nickname or term, so it was classified as 'no'.",no,The phrase 'blondtabletis-' does not denote a location or specify a place.,,,,no,no
10810923,17314824,5,jõudma,tagasi,el,töötaja,töötajatest,Kuni üks mere ääres töötajatest üle mere tagasi jõuab .,no,"The phrase 'töötajatest' refers to employees or workers, which does not denote a location, hence classified as 'no'.",no,"The phrase 'töötajatest' refers to workers and not a specific place, so it is not adverbial of place.",,alive,,no,no
11800171,18885660,1,vedelema,,ad,igaüks,Igaühel,"Igaühel vedeleb sahtlipõhjas mõni vana kolletanud foto , mille juurde käib lõbus või muidu põnev lugu .",no,The word 'Igaühel' refers to people in general and not to any specific location.,no,"The phrase 'Igaühel' indicates possession, referring to 'everyone,' and does not describe a location, so it is not an adverbial of place.",,,,no,no
8137692,13062361,18,pidama,,adit,gross,Grossi,"Kohtunik Leili Raedla ütles , et kaitsja soovis korravalvuritelt veel täiendavaid tõendeid ja et kohtusse kutsutaks tunnistajatena Grossi kinni pidanud politseinikud .",no,"The phrase 'Grossi' refers to a person in this context, not a location, thus it was classified as 'no'.",no,'Grossi' was classified as 'no' because it refers to a person and not a location or place.,,,,no,no
11256700,18039326,12,ringlema,,in,terviseruut,terviseruudus,"Uus aasta , uus sina : uue aasta alguses ringleb sinu terviseruudus planeet Marss .",no,"The word 'terviseruudus' refers to an abstract concept ('health square') rather than a geographical or locational entity, hence it is not classified as a location.",no,"'terviseruudus' was classified as 'no' because it seems figurative or conceptual, not indicating a physical location.",,,,yes,yes
10723152,17182648,10,käima,ringi,in,siidpluus,siidpluusides,"Westlife on igavad nannipunnid , kes käivad ringi rüüsidega siidpluusides . ”",?,?,no,"The phrase 'siidpluusides' is not an adverbial of place because it describes the type of clothing, not a location.",,,,no,no
13656854,21824662,5,süütama,,in,Herostrato,Herostratos,"356 . aastal e . m . a süütas Herostratos Artemise templi , et ajalukku pääseda .",no,"The word 'Herostratos' is a proper noun referring to a person, not a location, so it is classified as 'no'.",no,"The phrase 'Herostratos' refers to a person and does not describe a location, so it is not an adverbial of place.",,,ORG,no,no
640588,1017003,4,investeerima,,all,leping,lepingule,"Vastavalt märtsis sõlmitud lepingule investeerib Renault Nissanisse 5,4 miljardit dollarit .",no,"The phrase 'lepingule' refers to a contract, which is a document or an agreement, not a location.",no,"The phrase 'lepingule' refers to an agreement, which is not a location, so it is not an adverbial of place.",,,,no,no
6748279,10855552,3,sõitma,ringi,in,peaosa,peaosas,"Sama muusikali peaosas sõidab USA-s ringi eesti lauljatar Hanna-Liina Võsa , kes on lubanud ka nukuteatrile igati toeks olla .",no,"The phrase 'peaosas' is classified as 'no' because it pertains to the role in a musical, not a spatial or geographic location.",no,"The phrase 'peaosas' relates to the role in the musical, not a location, so it is not adverbial of place.",,,,yes,yes
13098300,20958867,17,säilima,,in,elustandart,elustandardis,Vaatamata keelebarjääri puudumisele ja suure Saksamaa tohututele otseinvesteeringutele on säilinud drastiline vahe ühe riigi kahe poole elustandardis ja see müür inimeste vahel ei kao niipea .,no,"The phrase 'elustandardis' refers to living standards, an abstract idea, and not a physical location, so it was classified as 'no'.",no,"The phrase 'elustandardis' describes a condition or state rather than specifying a location, so it is not classified as adverbial of place.",,,,yes,yes
283378,446727,2,pesitsema,,in,jututüüp,jututüüpides,"Teistes jututüüpides pesitseb puuharudes hiiglaslik kotkas või päästab kotkapoegi kangelane , kelle on toonud suur lind ( harilikult kaeluskotkas ) allilmast maapinnale , puu jalamile , kust ta oma seiklust alustas .",no,jututüüpides was classified as 'no' because it refers to types of stories and not a physical location.,no,"The phrase 'jututüüpides' refers to types of narratives rather than indicating a physical place, so it is not classified as adverbial of place.",,,,yes,yes
15233444,23790098,4,startima,,abl,esimene,esimeselt,"Startis ju Massa esimeselt , Schumacher teiselt ja Alonso kolmandalt kohalt ning loogika nägi ette Schumacheri võitu , kusjuures Massa pidanuks hispaanlast selja taga hoidma .",no,The phrase 'esimeselt' refers to an ordinal position and not a location.,no,"The phrase 'esimeselt' refers to an ordinal position (first) rather than a specific location, so it is not an adverbial of place.",,,,no,no
3168255,5087517,6,võtma,välja,el,betoon,betoonist,"Ma võtaks parema meelega sealt betoonist majast selle raha kõik viimase sendini välja , maksaks ära , saaks võib-olla võla väiksemaks .",no,The word 'betoonist' describes the material (concrete) of a building but does not indicate a specific location.,no,"The phrase 'betoonist' was classified as 'no' because it does not denote a location or place; rather, it indicates the material of something.",,,,no,no
15566022,24306154,9,tahtma,,adit,ast,asti,"kui vaadata selle sita-aadu ratast , siis ma asti ei tahaks uskuda et ta eksamiplatsi 8 suudaks sooritada , millest voib jareldada et vennike ei vota teatud kurve valja ja on sellega juba teistele liiklejatele ohtlik .",no,"The word 'asti' does not refer to a specific or known geographical location, so it is classified as 'no'.",no,The phrase 'asti' was classified as 'no' because it doesn't refer to a specific place or location.,,,,no,no
3282834,5276160,7,pidama,,ill,tituleerima,ti-tu-lee-ri-ma,"taa-si-se-seis-vad pi-ke-mat ae-ga , pi-da-vat slo-va-kid ti-tu-lee-ri-ma Bal-ti rii-ke kui",no,The phrase 'ti-tu-lee-ri-ma' does not denote a physical place or location but rather an action.,no,"The phrase 'ti-tu-lee-ri-ma' was classified as 'no' because it does not describe a place or location, rather it appears to refer to an action.",,,,no,no
13508166,21605159,5,sööma,,in,hädaolukord,hädaolukorras,"Ta sõi perenaist vaid hädaolukorras , kuna oli ilmselt nädalaid nälginud .",no,"The word 'hädaolukorras' refers to a situation or condition, not a physical location; hence, it's classified as 'no'.",no,"The phrase 'hädaolukorras' refers to a situation or condition, not a location, so it is not an adverbial of place.",,state,,no,no
4964142,7970532,4,lennutama,,ill,raskus,raskustesse,"Tartu Teatrilabori rahalistesse raskustesse lennutanud direktori kt Margus Nõmme asemel juhib alates tänasest Jaama tänava eksperimentaalteatrit teatrikriitik Margus Kasterpalu , kirjutab Postimees .",no,"The phrase 'raskustesse' refers to difficulties or challenges, which is a state of being and not a location, so it was classified as 'no'.",no,"The phrase 'raskustesse' refers to a state or condition (financial difficulties), not a location, so it is not an adverbial of place.",,,,no,no
8614201,13814666,4,eksisteerima,,in,kes,kelles,"Või vähemalt , kelles eksisteeris teatud mõõdutunne – kui palju tohib enese peale mõelda , ja kust alates on see juba inetu .",no,"The phrase 'kelles' refers to a person, not a physical location, so it is classified as 'no'.",no,"The phrase 'kelles' refers to a person or entity and does not indicate a physical location, so it is not adverbial of place.",,,,no,no
1585981,2523232,11,kauplema,,in,vahemik,vahemikus,"Kui ostusurve oluliselt ei kasva , siis kaupleb aktsia jätkuvalt vahemikus 29 kuni 31 krooni .",no,"The phrase 'vahemikus' means 'within the range' in the context of the sentence, describing a numerical range rather than a physical location, so it was classified as 'no'.",no,"The phrase 'vahemikus' refers to a range or interval, which is not a physical location, so it is not adverbial of place.",,,,yes,yes
1918931,3057492,6,juhatama,,in,silm,silmis,"Eesti grupi nõupidamist juhatasid eestlaste silmis kurikuulus Šotimaa JLi peasekretär Jim Farry , Tšehhimaa JLi aupresident Rudolf Bata ning EJLi asepresident Mart Tarmak .",no,"The phrase 'silmis' refers to perspective or view and does not denote a physical location, hence classified as 'no'.",no,The phrase 'silmis' was classified as not adverbial of place because it describes a figurative perspective or view ('in the eyes of Estonians') rather than a physical location.,,,,yes,yes
10239611,16431306,3,saama,,adit,Fossett,Fossetti,"Saanud teate Fossetti järjekordse ümbermaailmareisiürituse kurvast lõpust , ruttasid teda päästma ligiduses viibinud kaubalaev ja jaht , Austraalia mereohutusamet saatis Sydneyst otsinguretkele transpordilennuki C-130 Hercules .",no,The phrase 'Fossetti' is a proper noun and does not refer to a location.,no,The phrase 'Fossetti' was classified as not adverbial of place because it refers to a person and does not describe a location or direction.,,,,no,no
13640660,21805799,8,kandma,,adit,dokument,dokumenti,Sel juhul kannavad pädevad asutused asjakohased üksikasjad dokumenti T1 .,no,"The word 'dokumenti' refers to a document, which is not a location.",no,The phrase 'dokumenti' was classified as not adverbial of place because it refers to an object (a document) and not a place or location.,,,,yes,yes
2250799,3601448,15,hoidma,kinni,in,tasakaal,tasakaalus,"Samas kinnitas Kallas , et Keskerakonna ja Reformierakonna koalitsioon hoiab vastavalt koalitsioonilepingus lubatule kinni tasakaalus eelarve põhimõttest ja seda ka 2003. aasta eelarve puhul .",no,'tasakaalus' is not a location because it describes a state or condition (balanced) and not a physical place.,no,The word 'tasakaalus' is not an adverbial of place as it describes a state or condition rather than a location.,,state,,no,no
