sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
12005610,19214886,11,lubama,,ill,haik,haigusse,Novembri algul jõustunud nakkushaiguste ennetamise ja tõrje seadus lubab kindlasse haigusse näiteks tuberkuloosi nakatunut ravida kas või tema tahte vastaselt .,no,"The word 'haigusse' refers to a disease, which is not a physical location.",no,"The phrase 'haigusse' refers to a specific disease and is not describing a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
2443182,3917769,7,looma,,ill,turvatunne,turvatundesse,"Pommiplahvatus Myyrmanni ostukeskuses lõi haava soomlaste turvatundesse , nüüd arutletakse seal teo motiivide üle ning küsitakse , miks ometi keegi midagi sellist korraldab .",no,"The word 'turvatundesse' refers to a sense of security or safety, which is an abstract concept and not a physical location.",no,"The phrase 'turvatundesse' refers to an abstract concept (sense of security) rather than a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
18412157,27907336,16,ajama,,in,ei-tea-kelle-huvi,ei-tea-kelle-huvides,"Ei saa rääkida sellest , et valitsus - vastupidi enamuse poliitilistele huvidele - ajab mingisugust ei-tea-kelle-huvides poliitikat .",no,"The phrase 'ei-tea-kelle-huvides' describes unspecified interests and is not a location, so it was classified as 'no'.",no,"The phrase 'ei-tea-kelle-huvides' describes a purpose or interest rather than a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
15124387,23652939,6,avanema,,adit,seebisari,seebisarja,Juba teist korda avanes ühele seebisarja « Kodu keset linna » fännile võimalus süüa õhtust oma lemmiknäitleja ja sarja stsenaristi Kerttu Rakkega .,no,"The phrase 'seebisarja' refers to a soap opera, which is a type of media or entertainment, not a location, and was therefore classified as 'no.'",no,"The phrase 'seebisarja' is not adverbial of place because it refers to a soap opera, which is a thing and not a location.",,,,no,no,no,no,no
6150878,9873026,5,suunduma,,el,maht,mahust,"Ligikaudu 35% plaanitavast investeeringute mahust suundub Poola , ülejäänu Balti riikidesse .",no,"The phrase 'mahust' refers to the volume or amount, not a physical location.",no,"The phrase 'mahust' is not adverbial of place because it describes a portion or amount, not a physical location.",,,,no,no,no,no,no
20401097,29581992,5,kukkuma,,ill,aitama,aidake,baila_Va_peatee: kui kukun aidake yles,no,"The phrase 'aidake' is a verb meaning 'help' and not a specific location, so it was classified as 'no'.",no,"The phrase 'aidake' is a verb and does not indicate a location, so it is not adverbial of place.",,,,no,no,no,no,no
3369500,5421355,6,õpetama,,in,aste,astmes,"Kui ta õpetab ainult teatud astmes , näiteks 7.-9. klassides , läheb ta selles töös sügavuti , "" lootis Siimann .",?,?,no,The phrase 'astmes' was classified as 'no' because it does not indicate a location or place; it refers to a degree or level.,,,,no,no,no,no,no
4725938,7592292,8,kõndima,ringi,in,käsi,käes,"Enne 1967. aastat kui vennad Mõttused relv käes vabade meestena ringi kõndisid , ei juletud nende talu puutuda .",no,"The phrase 'käes' refers to something being in one's hand and does not denote a geographical or physical location, hence it is classified as 'no'.",no,"The phrase 'käes' specifies the manner in which the action was performed rather than a location, so it is not an adverbial of place.",,,,no,no,no,no,no
3995705,6431937,9,avanema,,adit,supersööt,supersöötu,"Dobrecovsil avanes 58. minutil pärast mängujuht Andrei Borissovi supersöötu sajaprotsendiline võimalus , ent vv Dadi Larussoniga silmitsi jäädes ei õnnestunud toda üle mängida .",no,The word 'supersöötu' refers to a precise action in the context of a game and does not indicate a location.,no,"The phrase 'supersöötu' refers to the nature of the pass, describing its quality rather than indicating a place, so it is not an adverbial of place.",,,,no,no,no,no,no
2222776,3554880,6,kulgema,,abl,tõestatav,tõestatavalt,"Teiseks , töö on faktidega tõestatavalt kulgenud normaalselt .",no,"The phrase 'tõestatavalt' means demonstrably or provably, which is an adverb and not a location.",no,"The phrase 'tõestatavalt' describes the manner in which the work progressed but does not indicate a location, so it is not an adverbial of place.",,,,no,no,no,no,no
11724825,18763250,9,sadama,maha,in,mis,milles,"Valgevene idaosa tabasid neljapäeval ootamatult suured lumesajud , milles sadas maha kuni 10-sentimeetri paksune lumekiht .",no,"The phrase 'milles' is a relative pronoun and does not indicate a location, so it is classified as 'no'.",no,"The phrase 'milles' refers to a circumstantial context and not a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
7362076,11815486,15,pöörduma,,adit,FOUNDATION,FOUNDATIONi,""" Täiesti võimalik on niisugune käik , et mingi huvitava ideega pöördub BALTIC PARTNERSHIP FOUNDATIONi poole mõni erafirma , kes leiab , et Eestis või siis Lätis või Leedumaal on midagi , millesse tasuks investeerida või see investeeritav objekt koguni ise luua .",no,"FOUNDATIONi was classified as 'no' because it refers to the name of an entity, not a physical location.",no,The phrase 'FOUNDATIONi' was classified as 'no' because it does not indicate a location or place but rather refers to an entity.,,,ORG,no,no,no,no,yes
10113901,16225526,2,kukkuma,alla,in,jääpurikas,jääpurikas,Kukub jääpurikas katuselt alla või pissib koer auto rattale - ja lähebki kohe lahti .,no,"The word 'jääpurikas' refers to an icicle, which is an object and not a location.",no,The phrase 'jääpurikas' does not indicate a place; it refers to an object (an icicle) and not a location.,,,,no,no,no,no,no
1616060,2572298,7,peitma,,in,abielu,abielus,"Mingil põhjusel peitis juba kolm korda abielus olnud ja ilmselt neljandaks naiseks Nicola võttev Fischer korra lausa näo käte taha , justkui end fotograafide eest varjates .",no,"The phrase 'abielus' refers to marital status, not a location.",no,"The phrase 'abielus' refers to the marital status of a person and does not describe a location or place, so it is not an adverbial of place.",,state,,no,no,no,no,no
7224492,11619994,17,paistma,,abl,kohapea,kohapealt,"Või mis see muu ikka on , kui inimestel keldrid-majad-aiamaad-põllud vee all ja talv paistab söögi kohapealt tume mis tume .",no,The word 'kohapealt' refers to a perspective or standpoint rather than indicating a specific location.,no,"The phrase 'kohapealt' refers to a topic or subject matter, not a physical place, so it is not an adverbial of place.",,,,no,no,no,no,no
14283582,22675395,6,tulistama,,in,auklik,auklikus,"Aga seejärel tulistavad poliitikud ta auklikus , süüdistades , et õiguskantsler teeb endale enne poliitikasse minekut nime .",no,"The word 'auklikus' refers to a metaphorical or descriptive term, not a geographical location.",no,"The phrase 'auklikus' does not indicate a place but refers to a metaphorical or figurative state related to the politician, so it was classified as 'no'.",,,,no,no,no,no,no
8323108,13339655,8,kõndima,ringi,in,stiletto,stilettodes,"Psühholoogid väidavad , et naised , kes stilettodes ringi kõnnivad , tahaksid elada muinasjutumaailmas , kus nad on lihtsalt meeste mänguasjad .",no,"The phrase 'stilettodes' refers to high-heeled shoes and not any geographical location, so it is not classified as a location.",no,"The phrase 'stilettodes' refers to an object of clothing rather than a location, so it was classified as 'no'.",,,,no,no,no,no,no
12550709,20086269,5,jälgima,,in,armuvalu,armuvalus,Elektra ja Reikop jälgisid armuvalus fänni nõutult .,no,'armuvalus' is not a location because it describes an emotional state (in love agony) and not a physical place.,no,"The phrase 'armuvalus' describes the state of the fan and does not indicate a location, so it was classified as 'no' for adverbial of place.",,,,no,no,no,no,no
10074222,16160298,20,protesteerima,,in,barokkstiil,barokkstiilis,"Kui aga Rosen 1760ndatel aastatel selle kõrvale oma maja ( praegu Rootsi saatkond ) ehitas , siis protesteerisid selle barokkstiilis ehitise vastu just Mustpeade vennaskonna liikmed : pikuti tänava poole olev maja oli neile vastuvõetamatu , sest teised majad asusid ju otsapidi tänava poole .",no,The phrase 'barokkstiilis' refers to a style (Baroque) and not a physical location.,no,"The phrase 'barokkstiilis' describes the architectural style and not a location, so it is not an adverbial of place.",,,,no,no,no,no,no
14068843,22400867,9,juhtuma,,ill,jupsima,jupsis,"Kõik teavad , mis Erkiga mullu juhtus tervis jupsis .",no,"The phrase 'jupsis' refers to a problematic state, specifically relating to health, not a location.",no,"The phrase 'jupsis' refers to a state or condition, not a place, so it is not an adverbial of place.",,,,no,no,no,no,no
5759716,9239230,4,jalutama,,in,näpp,näpus,Inimesed jalutasid kingad näpus ja püksisääred ülesse kääritud .,no,The phrase 'näpus' does not refer to a geographic location; it refers to something being carried by hand.,no,"The phrase 'näpus' refers to the manner or state of holding something rather than describing a location, so it is not an adverbial of place.",,,,no,no,no,no,no
4245004,6829820,6,patrullima,,in,gaasimask,gaasimaskides,Eile hommikul patrullisid linnaosa tänavatel gaasimaskides politseinikud ja sõjaväelased .,no,The phrase 'gaasimaskides' refers to wearing gas masks and does not indicate a specific location.,no,"The phrase 'gaasimaskides' describes the state or condition of the policemen and soldiers, not a location, so it is not adverbial of place.",,,,no,no,no,no,no
11848298,18961443,3,lubama,,adit,teine,teise,"Üks eesistujariik teise järel lubas , et just tema valitsemisajal saab laienemisstrateegia lõppotsuse , kuid venitamine kestab tänaseni .",no,"The phrase 'teise' was classified as not a location because it refers to comparison or order, not a place.",no,"The phrase 'teise' specifies a sequential relationship or comparison, not a physical location, so it is not adverbial of place.",,,,no,no,no,no,no
7464132,11981614,10,kõrguma,,in,ilu,ilus,"Ka seitsmekümnendate lõpus tules hävinud kõlakoda kõrgub oma endises ilus ja suveõhtuti kuuleb president läbi koduakna , kuidas noorem rahvas naudib seal rock-kontserte .",no,"The word 'ilus' refers to beauty or appearance and not a location, so it was classified as 'no'.",no,"The phrase 'ilus' describes the quality or appearance of the concert shell, not a spatial location, so it is not adverbial of place.",,,,no,no,no,no,no
16744502,25765076,21,käima,,ill,p.,p.-sse,"suus , on üks suhtumine , teised , kellel asjaolud samasugused , aga ei ole eesti koolis käinud - jalaga p.-sse ...",no,"The phrase 'p.-sse' is not a specific geographical or physical location, hence it was classified as 'no'.",no,"The phrase 'p.-sse' was classified as 'no' because it does not indicate a specific physical location or place; instead, it is a colloquial expression used in a figurative sense.",,,,no,no,no,no,no
8790503,14108601,11,saama,,adit,Rekonstruktsioon,Rekonstruktsiooni-,"Nimelt rikuti sellega lepingut , millega Tallinna Vesi sai Euroopa Rekonstruktsiooni- ja Arengupangalt 355,5 miljonit krooni riigi garantiiga laenu .",no,"The phrase 'Rekonstruktsiooni-' refers to reconstruction or an institution, not a location, thus it was marked as 'no'.",no,"The phrase 'Rekonstruktsiooni-' was classified as 'no' because it does not specify a location or position, hence it is not an adverbial of place.",,,ORG,no,no,no,no,no
11200170,17942498,13,kõndima,,in,pitsivahk,pitsivahus,"AS Pindi Kinnisvara Tallinna maakler Ulvi Pechter meenutab kodu , kus valges pitsivahus tütar kõndis hinge kinni pidades kikivarvul mööda poleeritud põrandaid .",no,"Pitsivahus refers to a visual description, not a location.",no,It was classified as 'no' because 'pitsivahus' (lace foam) does not indicate a location but rather describes the state or appearance of something.,,,,no,no,no,no,no
4557765,7326077,4,vestlema,,in,segakeel,segakeeles,""" Vestleme türgi-inglise segakeeles , "" ütles Teppan .",no,"The term 'segakeeles' refers to a language style, not a physical place.",no,"It was classified as 'no' because 'segakeeles' (mixed language) refers to the manner of communication, not a place.",,,,no,no,no,no,no
842303,1342409,5,paigutama,,all,kontserdireklaam,kontserdireklaamidele,"Abdull oli Ekspressi logo kontserdireklaamidele paigutanud , aga seejuures unustanud väljaandega koostöös kokku leppida .",no,"The phrase 'kontserdireklaamidele' refers to advertisements or promotional material, not a physical location, so it is classified as 'no'.",no,"The phrase 'kontserdireklaamidele' refers to advertisements for concerts, indicating a purpose or target rather than a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
