sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat
8494781,13615854,14,sündima,,el,Ust-Sõssolski,Ust-Sõssolskist,Kallistrat Zakov sündis 18. septembril 1866 Davponi külas Võlgorti vallas 3 versta kaugusel Ust-Sõssolskist .,???,"Kallistrat Zakov sündis 18. septembril 1866.
Ta sündis Davponi külas.
Davponi küla asus Võlgorti vallas.
Davponi küla asus 3 versta kaugusel Ust-Sõssolskist.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,s_n50
2999060,4810304,4,viitama,,all,asutus,asutusele,Teadjamatele inimestele viitab asutusele vaid selle aadress : Juhkentali 58 - see on kaitsejõudude peastaabi aadress .,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
8283928,13285793,16,veenduma,,in,muuseumirahvas,muuseumirahvas,"Aga kui miski veab viltu , siis on selles ka midagi head , veendus nüüd muuseumirahvas .",syntax,"Muuseumirahvas veendus nüüd milleski.
Kui miski veab viltu, siis on selles ka midagi head.",,,,,yes,no,no,no,no,no,no,A,s_n50
16423817,25375015,3,kahtlema,,in,kirjapilt,kirjapildis,"Viimase õiges kirjapildis kahtlen ma sügavalt , aga tegu on väga toreda asjaga .",,,,,,,no,no,no,no,no,no,no,,s_n50
851154,1356445,8,sattuma,,adit,hingamispaus,hingamispausi,Ta tundlik iga sattus nõukogude rezhiimi esimesse hingamispausi 1950. aastate lõpus .,,,,,,,no,yes,no,no,no,no,no,E,s_n50
2429696,3895707,15,langema,,adit,meri,merre,"Kolmapäeva hommikupoolikul nähti Vilsandi lähedal meteoriiti , mis ereda valguse ja tugeva mürina saatel merre langes , kirjutas Meie Maa .",,,,,,,no,no,no,yes,no,yes,no,L,s_n50
17983783,27365342,8,saama,lahti,el,istumine,istumisest,Ühtlasi saaks lahti sobimatust korraga kahel toolil istumisest .,,,,,,,no,no,no,no,no,no,yes,S,s_n50
7987933,12809528,7,saama,lahti,el,härmavõrguline,härmavõrgulisest,"Siis viimaks sai ta esimesena millestki härmavõrgulisest lahti , raputas oma ruugeid , lahtisi juukseid ja lausus kuhtunud , peaaegu paluval häälel :",,,,,,,no,no,no,no,no,no,no,,s_n50
3953300,6366899,5,langema,,adit,kaardilugemisvorm,kaardilugemisvormi,"Kui see langeb ühte kaardilugemisvormi tipuga , ei tohiks suurtulemused jääda tulemata .",syntax,"Kaardilugemisvormil on tipp.
See langeb ühte selle tipuga.
Suurtulemused ei tohiks jääda tulemata.",,,,,no,no,no,no,no,no,no,,s_n50
385905,599450,7,tulema,välja,el,asula,asulatest,"Nagu jooniselt näha , on kindlustatud asulatest välja tulnud luude-kontide seas hobuste omi võrdlemisi palju .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,s_n50
966404,1539376,25,sattuma,,adit,heitlus,heitlusse,"Kes aga loodavad meie kolmanda sektori arengust tulevikus uusi töökohti - lääneriikide 1980. aastate arengu alusel - peavad arvestama , et nad satuvad tõsisesse heitlusse ressursside ümberjaotamise pärast .",,,,,,,no,yes,no,no,no,no,no,E,s_n50
1092235,1735694,16,juhinduma,,el,sisetunne,sisetundest,"Kuid isegi kutseliste naljameeste arvamused on olnud sedavõrd vastukäivad , et nüüd juhindun ainult oma sisetundest .",,,,,,,no,no,no,no,no,no,no,,s_n50
17318540,26577694,2,kahtlema,,in,lause,lauses,"viimases lauses ma sygavalt kahtlen ja mis s6pradesse puutub , siis jah .",,,,,,,no,no,no,no,no,no,no,,s_n50
408293,635338,15,kahtlema,,in,olemasolu,olemasolus,"Nendest viimane on tänini veel eksperimentaalselt avastamata , kuid praktiliselt keegi ei kahtle tema olemasolus .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n50
8923580,14344119,23,veenduma,,in,puudumine,puudumises,"Riigiduuma liikmed ei andnud eile veel mingeid hinnanguid Sergei Stepashini väljavaadetele saada peaministrina kinnitatud , kuid Postimehe küsitletud analüütikud olid veendunud nende puudumises .",,,,,,,no,no,no,no,no,no,yes,S,s_n50
6387045,10266493,10,tulenema,,el,elektrikatkestus,elektrikatkestustest,"Kas EE kompenseerib kuidagi inimestele need probleemid , mis elektrikatkestustest tulenesid ?",,,|E|AE|EL|ET|AET|ELT|,,event,,no,yes,no,no,no,no,no,E,s_n50
1027266,1634039,5,viitama,,all,andmed,andmetele,"Ajaleht viitas ka FSB andmetele , et Eesti vastuluure on saanud oma Briti kolleegidelt tehnilist varustust , mingeid üksikasju FSB ei avaldanud .",,,,,,,no,no,no,no,no,no,no,,s_n50
2553191,4096067,1,sattuma,,adit,keskerakond,Keskerakonda,"Keskerakonda sattus ta 1988. aastal seoses kampaaniaga "" Tark naine poliitikasse "" .",,,,,,,no,no,no,yes,no,yes,no,L,s_n50
3670850,5910928,1,sündima,,el,Praha,Prahast,"Prahast 100 kilomeetrit lõunapool asuva Hradec Kralove lähedal 955. aastal sündinud Püha Adalberti on nimetatud ka Euroopa apostliks , sest ta tõi ristiusu nii tollasele Böömimaale kui ka Poola .",syntax,"Saint Adalbert of Prague sündis 955. aastal.
Ta sündis Hradec Králové lähedal.
Hradec Králové asub umbes 100 kilomeetrit lõuna pool Prague.
Püha Adalberti on nimetatud Euroopa apostliks.
Ta tõi ristiusu tollasele Böömimaale.
Ta tõi ristiusu ka Poolasse.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,s_n50
10220620,16400740,3,veenduma,,in,muu,muuski,Suumann on muuski veendunud .,,,,,,,no,no,no,no,no,no,no,,s_n50
8090083,12981616,9,juhinduma,,el,määrus,määrusest,Praktikas juhinduvad meedi kud sotsiaalministeeriumi kinnitatud ajusurma konstateerimise määrusest .,,,,,,,no,no,no,no,no,no,no,,s_n50
3739842,6022796,1,tulema,välja,el,jaht,Jahist,"Jahist ei tule küll enne midagi välja , kui lumi maas ja saab jälgi ajada .",,,,,,,no,yes,no,no,no,no,no,E,s_n50
7765856,12450012,13,viitama,,all,diskursus,diskursusele,Selline naisekeha kui peenise sümboolne tõlgendusvõimalus viitab 70ndate/80ndate feministliku kunsti diskursusele .,,,,,,,no,no,no,no,yes,yes,no,L,s_n50
428858,669279,6,tulenema,,el,asi,asjast,""" Minu edu tulenes kahest asjast .",,,,,,,no,no,no,no,no,no,no,,s_n50
16803743,25860225,8,saama,lahti,el,kirg,kirest,"Kui juba berofiil oled , ega siis kirest lihtsalt lahti saa .",,,,,,,no,no,no,no,no,no,no,,s_n50
3565339,5741410,5,saama,lahti,el,konkurent,konkurendist,Pealegi sai nii ühest konkurendist hoobilt lahti .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,s_n50
8254426,13243128,15,veenduma,,in,nõusolek,nõusolekus,"Jättis ( loobumise avalduseks - toim. ) vormistamata vajaliku volituse ja ei veendunud kliendi nõusolekus sellise loobumise esitamises , ” seisab aukohtu otsuses .",,,,,,,no,no,no,no,no,no,yes,S,s_n50
6171518,9907886,7,tulenema,,el,eraldatus,eraldatusest,"Eks tulene noorte hoiak mõnevõrra ka eraldatusest - olgu mis on , kuid praegune armeenia noorte põlvkond on üles kasvanud väga isoleeritult ning piiri taha pääsemine tähendab tihti pigem emigratsiooni kui turismireisi .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n50
982859,1565958,20,veenduma,,in,valelikkus,valelikkuses,"Rabe kinnitas , et pärast kolme sukeldumist on tema ja ekspeditsiooni juht Bemis endiselt täielikult veendunud laevahuku ametliku aruande valelikkuses .",,,,,,,no,no,no,no,no,no,yes,S,s_n50
15403913,24064028,9,tulenema,,el,halbus,halbusest,"Ja soojuse headus teile ei tulene mitte külma halbusest teile vaid soojus on teile hea iseenesest , oma olemuse ja teie olemuse tõttu .",,,,,,,no,no,no,no,no,no,no,,s_n50
13379294,21402091,22,viitama,,all,aiajärjekord,aiajärjekordadele,"Kohatasu toetajad Tarmo Leinatamm , Rein Voog ja Valve Kirsipuu ( Reformierakond ) ning Jaak Vihmand ( Keskerakond ) viitasid pikkadele aiajärjekordadele .",,,,,,,no,no,no,no,no,no,no,,s_n50
2348225,3762239,10,viitama,,all,ajaleht,ajalehele,Sellisele võimalusele viitas Taani välisminister Per Stig Möller intervjuus ajalehele Berlingske Tidende .,syntax,"Per Stig Møller on Taani välisminister.
Ta andis intervjuu ajalehele Berlingske Tidende.
Ta viitas sellisele võimalusele intervjuus.",,,,,no,no,no,yes,no,yes,no,L,s_n50
17212864,26425523,1,viitama,,all,JOKK-sündroom,JOKK-sündroomile,JOKK-sündroomile viitab ka kiivas rendisummaga salatsemine .,,,,,,,no,no,no,no,yes,yes,no,L,s_n50
4365471,7022489,15,sündima,,el,kapital,kapitalist,"§ 13 sätestas : "" ühisuse varandus sünnib : a ) 125 000 rublalisest kokkupandavast kapitalist , mis 5 000 osatäheks on jaotatud , igaüks 25 rbl suur , b ) tagavara kapitalist , mis liikmete sisseastumise-maksu rahast , ühisuse ettevõtete ülejäänud kasudest ja mitmesugustest juhtumise kombel saadud sissetulekutest koguneb "" .",,,,,,,no,no,no,no,no,no,no,,s_n50
12044479,19279076,3,tulema,välja,el,agoonia,agooniast,Sellisest masendavast agooniast ZIL omal jõul välja ei tule .,,,,,,,no,no,no,no,no,no,yes,S,s_n50
19134397,28863751,23,muutma,,adit,redaktsioon,redaktsiooni,"Majanduskomisjon vaatas härra Nestori ettepaneku läbi ja arutas ka laiemalt küsimusi , mis on seotud avalikustamise või kuulutuste esitamisega ning muutis seaduse redaktsiooni .",,,,,,,no,no,no,no,no,no,no,,s_n50
12352045,19776474,9,juhinduma,,el,põhisuund,põhisuundadest,"Halliste sõnul juhindub välisministeerium parlamendis vastu võetud poliitika põhisuundadest , sealhulgas kaitsepoliitika põhisuundadest , mis Riigikogu 1996 . aastal vastu võttis ja kus deklareeritakse üheselt Eesti soovi saada NATO täisliikmeks .",,,,,,,no,no,no,no,no,no,no,,s_n50
16647640,25623995,5,muutma,,adit,trenn,trenni,"Samuti muudan siis üle trenni seda , kas ma teen kangi või hantlitega ( adaptsiooni vähendamiseks ja trenni mitmekülgsemaks tegemiseks ) .",syntax,"Ma muudan üle trenni seda.
Ma teen trenni kangiga.
Ma teen trenni hantlitega.
See aitab vähendada adaptsiooni.
See teeb treeningu mitmekülgsemaks.",|E|AE|EL|ET|AET|ELT|,,event,,no,yes,no,no,no,no,no,E,s_n50
1485731,2365061,11,langema,,adit,saapasäär,saapasäärde,"Käed hakkavad reetlikult värisema , suu kuivab , süda langeb saapasäärde - kellele poleks tuttav see tunne , mis rabab meid reetlikult jalust hetkil , kus elu nõuab meelekindlust .",,,,,,,no,no,no,yes,no,yes,no,L,s_n50
3735260,6015452,5,sündima,,el,heitlus,heitlusist,"Inimese sisimast äratundmisest ja heitlusist sündinud nali on alati traagiline , olemise hämaraid külgi puudutava lisandiga .",,,,,,,no,no,no,no,no,no,no,,s_n50
17037538,26185424,8,tulema,välja,el,kaevamine,kaevamisest,Maa peale no vesi oli siin kõrge kaevamisest ei tulnud midagi välja .,,,,,,,no,yes,no,no,no,no,no,E,s_n50
5979593,9596273,29,veenduma,,in,arengusuund,arengusuundades,"Nad hoiatavad , et Eesti riigi ja AS Sertifitseerimiskeskuse vahelist lepingut sertifitseerimisteenuse osutamiseks riigihankes fikseeritud tingimustel ei saa allkirjastada enne , kui riik ei ole löplikult veendunud projekti arengusuundades .",,,,,,,no,no,no,no,no,no,no,,s_n50
17905129,27292775,1,sattuma,,adit,Maapank,Maapanka,Maapanka sattus see raha proportsionaalses koguses täpselt samade reeglite järgi nagu teistesse turul tegutsevatesse pankadesse .,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
3447863,5551448,9,veenduma,,in,investeerimistingimus,investeerimistingimustes,"Ida-Virumaal käinud Suurbritannia saatkonna esindajad veendusid piirkonna soodsates investeerimistingimustes ja on valmis sealset arengut igati toetama , kirjutab Põhjarannik .",,,,,,,no,no,no,no,no,no,yes,S,s_n50
5109986,8199898,7,sattuma,,adit,joogitorustik,joogitorustikku,Anžero-Zudženski suures tööstuskeskuses sattus pumbaavariis masuut joogitorustikku ning kogu linn peab nüüd pangedega autotsisternidest vett tassima .,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
1494919,2380122,27,langema,,adit,raev,raevu-,"Otisele meenub küll hetki , kui Rourke oli "" võluv ja andekas poisu "" , kuid ta ei suuda unustada ka päevi , mil mees langes raevu- ja vägivallahoogudesse .",???,"Otis meenub hetki.
Mickey Rourke oli „võluv ja andekas poisu“.
Otis ei suuda unustada mõningaid päevi.
Neil päevil langes Rourke raevuhoogudesse.
Neil päevil langes Rourke vägivallahoogudesse.",,,,,no,no,no,no,no,no,yes,S,s_n50
15909760,24750951,10,saama,lahti,el,jalgpall,jalgpallist,"Seega : alustasid märkamatult , aga nüüd ei saa jalgpallist enam lahti ?",,,,,,,no,no,no,yes,no,yes,no,L,s_n50
15980133,24849364,4,saama,lahti,el,grupp,grupist,Mismoodi sellest Mobile grupist seal üldse lahti saab !!!!,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
8876250,14262302,24,viitama,,all,andmestik,andmestikule,"Samas ei saagi riigikassa teenindatavatel asutustel maksuvõlga tekkida ja mõnel juhul on tegemist meie andmete ebatäpsusega , ” viitas Sõerd Postimehele edastatud maksuvõlglaste andmestikule .",,,,,,,no,no,no,no,yes,yes,no,L,s_n50
1969427,3140543,6,tulema,välja,el,kinnipidamisasutus,kinnipidamisasutustest,"Oma aja äraistunud suurvangid tulevad kinnipidamisasutustest välja tõeliste polüglottidena ja asuvad tööle ministeeriumi , linnavalitsusse , panka jm.",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,,no,yes,no,no,no,no,no,E,s_n50
408853,636214,17,sattuma,,adit,elavhõbedaaur,elavhõbedaauru,"Elavhõbedat sisaldavad tahkekütused , eriti kivisüsi ( antratsiidis 10-4% ) , mille põletamisel satub õhku elavhõbedaauru .",syntax,"Tahkekütused sisaldavad elavhõbedat.
Eriti kivisüsi sisaldab elavhõbedat.
Antratsiidis on elavhõbedat 10⁻⁴%.
Kivisöe põletamisel satub õhku elavhõbedaauru.",,,,,no,no,no,no,no,no,no,,s_n50
1689879,2690264,4,minema,vastu,in,põhimõte,põhimõtetes,"Nii läheb EÜS põhimõtetes ja tavades konservatiivsena , kuid igapäevaelu väljakutsetele paindlikult kohanedes vastu uuele aastatuhandele .",???,"Eesti Üliõpilaste Selts on oma põhimõtetes konservatiivne.
EÜS on oma tavades konservatiivne.
EÜS kohaneb paindlikult igapäevaelu väljakutsetega.
EÜS läheb vastu uuele aastatuhandele.",,,,,no,no,no,yes,no,yes,no,L,s_n50
14865295,23365948,5,tulema,välja,el,SPDIF,SPDIF-ist,1kHz wav-i siis tuleb SPDIF-ist välja 44.,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
10072804,16157874,7,viitama,,all,Jüriöö-käsitlus,Jüriöö-käsitlusele,Viitasite oma ettekandes korduvalt Uku Masingu Jüriöö-käsitlusele .,,,,,,,no,no,no,no,yes,yes,no,L,s_n50
2889765,4633192,2,veenduma,,in,peatükk,peatükis,"Tolliliidu peatükis veendusid ELi läbirääkijad , et Eesti on suuteline kohe ELi astumise järel , mis tõenäoliselt toimub alates 2004. aastast , rakendama täielikult ELi tollikoodeksit ja -tariife ning vajaduse korral ka muid kaubanduspoliitilisi abinõusid .",,,,,,,no,no,no,yes,no,yes,no,L,s_n50
5828976,9353606,18,sündima,,el,hoone,hoonest,"PÄRNU , 5. juuli ( EPLO ) - Teisipäeva varahommikul põles Pärnumaal Häädemeestes eramu , tuletõrjujad leidsid hoonest 1928. aastal sündinud mehe surnukeha .",syntax,"Pärnumaal Häädemeestes põles teisipäeva varahommikul eramu.
Häädemeeste asub Pärnumaa.
Tuletõrjujad leidsid hoonest mehe surnukeha.
Mees oli sündinud 1928. aastal.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,s_n50
3685366,5934807,14,juhinduma,,el,välisleping,välislepingutest,"Töövaidluskomisjon on kohtueelne sõltumatu individuaalseid töövaidlusi lahendav organ , mis juhindub Eestile kohustuslikest välislepingutest , seadustest , haldusaktidest ja muudest töösuhteid reguleerivatest eeskirjadest , samuti kollektiiv- ja töölepingutest .",,,,,,,no,no,no,no,no,no,no,,s_n50
2357451,3777736,7,viitama,,all,asutajaliige,asutajaliikmetele,"Aktsiate müüjatena viitas Äripäev toona panga asutajaliikmetele , sealhulgas panga juhatuse esimehele Jüri Mõisale .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,s_n50
8313686,13325567,14,johtuma,,el,otsustusvõimatus,otsustusvõimatusest,Enamus kooliga seotud negatiivseid emotsioone johtuvad ( õpilaste endi sõnul ) just autonoomsest otsustusvõimatusest ( Gordon jt 2000 : 9-14 ) .,,,,,,,no,no,no,no,no,no,yes,S,s_n50
9526219,15291756,19,juhinduma,,el,pöördumine,pöördumisest,"Kapten väitis , et maleva isikkoosseis tegutses põhikirjale ja kodukorrale toetudes vabatahtlikult ja juhindus ka heaks kiidetud avalikust pöördumisest .",,,,,,,no,no,no,no,no,no,no,,s_n50
14248394,22618408,20,kahtlema,,in,olulisus,olulisuses,"Põhiseadusega sätestatud Eesti Panga sõltumatus täitevvõimust , tugev kroon ning tasakaalus eelarve ja avatud majandus on nurgakivid , mille olulisuses ei kahtle ükski tõsiselt võetav Eesti poliitik .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,s_n50
9723562,15601749,6,sündima,,el,ebaõiglus,ebaõiglusest,Inimene teab : kunst sünnib ebaõiglusest ja rahvaste rõhumisest !,,,,,,,no,no,no,no,no,no,no,,s_n50
9739470,15626863,5,tulema,välja,el,erakond,erakonnast,"Kui 18st Eestis registreeritud erakonnast tuleb siin välja tublisti alla poole , siis tuleb taas tõdeda , et kohalikeks valimisteks pole meie parteid valmis .",???,"Eestis on registreeritud 18 erakonda.
Neist tuleb kohalikel valimistel välja tublisti alla poole.
Meie parteid ei ole kohalike valimisteks valmis.",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,no,no,no,no,no,no,no,,s_n50
5504838,8826155,24,kahtlema,,in,alandamine,alandamises,"Suur osa investoreid ootas keskpangalt vähemalt veerandi protsendipunkti suurust intressimäärade alandamist , aga pärast ootamatult tugeva veebruari rahapakkumise näitaja avaldamist kahtlesid analüütikud intressimäärade alandamises .",,,,,,,no,no,no,no,no,no,no,,s_n50
19345852,29075184,8,sattuma,,adit,kepp,keppi,karolin: hehe vaene kaisu sattus mingi keppi haige lehma kette tunnen kaasa,???,,,,,,no,no,no,no,no,no,no,,s_n50
7775925,12466359,16,kahtlema,,in,peakorter,peakorteris,"Ehkki ta ise pole teiseks perioodiks kandideerimisest veel teatanud , kahtlevad vaid vähesed diplomaadid ÜRO peakorteris New Yorgis 74-aastase Boutros-Ghali kavatsustes .",syntax,"Boutros Boutros-Ghali on 74-aastane.
Ta pole veel teatanud kandideerimisest teiseks ametiajaks.
Vähesed diplomaadid kahtlevad tema kavatsustes.
Need diplomaadid töötavad United Nations peakorteris New York City.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,,no,no,no,yes,no,yes,no,L,s_n50
10428186,16728358,20,viitama,,all,arvutimaailm,arvutimaailmale,Teadaandmise mitmeastmelisus on kahtlemata vastutulek lugejale - teatavasti omandab inimene uut vaid senituntu kaudu - ja viitab oma olemuselt arvutimaailmale .,,,,,,,no,no,no,yes,no,yes,no,L,s_n50
8663374,13900246,16,tulenema,,el,gaasikatel,gaasikateldest,"Kui soovitakse rääkida Tartu soojamajanduse üledimensioneeritusest , siis tuleneb see otseselt keskkatlamaja 230 MW võimsusega gaasikateldest .",,,,,,,no,no,no,no,no,no,no,,s_n50
7637670,12250318,25,sündima,,el,hõõrumine,hõõrumisest,"Monaazh lähtub Sergei Eisensteini dialektilisest doktriinist - iga uus kaader on diskussioonis eelmisega , uus sünteestähendus , pildirea semantika sünnib just kaadrite omavahelisest tähenduslikust hõõrumisest .",,,,,,,no,no,no,no,no,no,no,,s_n50
4945917,7940812,33,tulenema,,el,finantsprobleem,finantsprobleemidest,"Taani kuninganna Margrethe II õepoeg prints Gustav von Berleburg ja tema prantslannast pruut Elvire Paste de Rochefort teatasid esmaspäeval , et otsustasid pulmad ära jätta , kinnitades , et lahkuminek ei tulene finantsprobleemidest .",,,,,,,no,no,no,no,no,no,no,,s_n50
5044891,8095958,5,juhinduma,,el,sõna,sõnadest,"Kui Müürsepp juhindub oma sõnadest , et on Eesti korvpalli huvides , kui rohkem eestlasi mängib Euroopas ja rohkem välismaalasi mängib Eestis , siis peaks küll napi võidu saama Kaasan .",,,,,,,no,no,no,no,no,no,no,,s_n50
15835239,24656875,7,juhinduma,,el,kavatsus,kavatsustest,Olen peaministrina alati juhindunud kõige parematest kavatsustest ja seadnud esiplaanile Eesti riigi huvid .,,,,,,,no,no,no,no,no,no,no,,s_n50
1576820,2508346,1,veenduma,,in,Papenburg,Papenburgis,"Papenburgis on Meyeri laevatehase töötajad veendunud selles , et Estoniat hooldati halvasti , ja seda peetakse laeva huku peamiseks põhjuseks .",???,"Papenburg on Meyer Werft töötajad.
Meyer Werfti töötajad on veendunud ühes asjas.
Nad on veendunud, et MS Estonia hooldati halvasti.
Halba hooldust peetakse laeva huku peamiseks põhjuseks.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,s_n50
1004152,1599249,9,tulenema,,el,avamine,avamisest,"Brutotulu kasv omakorda tuleneb uute kaupluste ja osakonna avamisest käesoleval majandusaastal , millega pole kaasnenud samaväärset tegevuskulude kasvu ning samuti on 3,2 miljoni krooni võrra vähenenud intressikulud .",,,|E|AE|EL|ET|AET|ELT|,,event,,no,yes,no,no,no,no,no,E,s_n50
18091758,27520386,25,johtuma,,el,kattuvus,kattuvusest,"Käesolevate suuniste alusel antud abi ei või ühendada muude asutamislepingu artikli 87 lõike 1 tähenduses riigiabi vormidega või muude ühenduse rahastamisvormidega , kui niisugusest kattuvusest johtub suurem toetuse määr , kui käesolevates suunistes ette on nähtud .",,,,,,,no,no,no,no,no,no,no,,s_n50
