sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
12509519,20024511,16,viima,kaasa,el,seif,seifist,"Veidi enne 20 tungis üks röövel panka , võttis 20 minutiks valve maha ja viis seifist kaasa umbes 1 , 3 miljonit krooni .",no,"The word 'seifist' refers to a safe, which is an object rather than a geographic location.",yes,,,,
17210777,26422164,8,sokutama,,ill,kultuuripalee,kultuuripaleesse,"Lõpuks sokutas keegi hea inimene mind Kreuksi kultuuripaleesse metoodiku koha peale , vingerdasin seal 59rublase kuupalgaga kuidagi elada ...",yes,,yes,,,location,
14150333,22493110,7,puhkema,,in,Kiviõli,Kiviõlis,Esmaspäeval kell 17.22 puhkes tõsine põleng Kiviõlis Vabaduse puiestee kahekorruselises ärihoones .,yes,"The word 'Kiviõlis' refers to a specific place, a town in Estonia, making it classified as a location.",yes,,,location,ORG
12108495,19384864,14,kiirustama,,adit,boks,boksi,"Kui kell kukub , viskab Asmer kiiresti kahe jõmpsika plakatitele allkirja ja kiirustab boksi .",yes,"The word 'boksi' refers to a specific location often used in the context of racing or sports, so it is classified as 'yes'.",yes,,,location,
673411,1070808,7,tulistama,,in,Helsingi,Helsingis,Välismaa mees tulistas 1997. aasta oktoobriööl Helsingis surnuks kaks politseinikku ning pääses põgenema .,yes,"The phrase 'Helsingis' clearly denotes a specific geographical location, the city of Helsinki.",yes,,,location,LOC
6712632,10799168,2,võtma,kaasa,el,kuur,kuurist,Talu kuurist võtsid vargad kaasa mootorsae Dolmar ja jalgratta Swinn .,yes,,yes,,,,
6872519,11052732,7,pöörduma,tagasi,adit,aeg,aega,"Analüüsimetoodika osas pöördume tagasi generatiivgrammatika eelsesse aega , 1940.-50. aastatesse .",no,"The phrase 'aega' signifies a period of time rather than a specific place, hence it is classified as 'no'.",no,"The phrase 'aega' refers to a time period, not a location, so it is not classified as an adverbial of place.",,,
7466072,11984808,8,seiklema,,in,maja,majas,"Näts , korgitser ja porgand seiklevad suures majas , kõneledes mitmes keeles .",yes,,yes,,,,
5793598,9295962,2,põrkama,kokku,in,kaguosa,kaguosas,"Londoni kaguosas põrkas esmaspäeva hommikul kokku kaks reisirongi , õnnetuses sai kergelt vigastada üheksa inimest .",yes,,yes,,,,
12973926,20756600,5,juhtuma,,in,Dürrnberg,Dürrnbergis,Õnnetus juhtus Austria lääneosas Dürrnbergis kümne kilomeetri kaugusel Salzburgist .,yes,,yes,The phrase 'Dürrnbergis' is classified as an adverbial of place because it specifies the location where the accident happened.,,,
11910383,19060254,6,peitma,,ill,riie,riietesse,"Mees peitis väljutatud kondoomid oma riietesse , kust vanglavõimud need hiljem leidsid .",no,"The phrase 'riietesse' refers to clothing, which serves as personal items and not a location.",yes,The phrase 'riietesse' is classified as an adverbial of place because it indicates the location where the man hid the condoms.,,,
5623194,9016944,12,istuma,,ill,Passat,Passatisse,"Saanud raha kätte , istus kurjategija 200 meetrit eemal seisnud Volkswagen Passatisse ja sõitis minema .",yes,,yes,,,,PER
1960719,3126503,5,keerama,,ill,rusikas,rusikasse,"Siis sina keerad sõrmed rusikasse , jätad keskmise näpu sirgeks ... ja lööd näpuga vastu laupa , lausudes : "" Sa oled lolliks läinud või ? """,no,"The phrase 'rusikasse' refers to forming a fist and does not denote a physical or geographical location, hence 'no'.",yes,,,,
2606351,4182202,17,kulgema,,abl,tänav,tänavalt,"Hetke seisuga on liikluseks avatud Haapsalu-Noarootsi 2,4 km pikkune jäätee , mis kulgeb Haapsalust Holmi kalda tänavalt Noarootsi Österby sadamasse ja Rohuküla - Vormsi 10,2 km pikkune jäätee , millepealesõit mandrilt toimub Rohukülast ja Vormsilt Sviby sadamast .",no,"The phrase 'tänavalt' refers to 'from a street', which is not specifically describing a location but rather an origin.",yes,,,location,
12813559,20497786,1,olema,,in,E-maksuamet,E-maksuametis,E-maksuametis on seda avades juba ootamas eeltäidetud tuludeklaratsioon .,no,The phrase 'E-maksuametis' was classified as not a location because it refers to an online service platform rather than a physical or geographical place.,yes,,,,
6558891,10552435,39,paigutama,,all,salaarve,salaarvele,"Petukirju iseloomustab , et kirja saajale tundmatu isik kirjutab , et tema sugulane või sõber oli rikas inimene või poliitik , kes on revolutsiooni , sõja või katastroofi käigus surma saanud , kuid paigutanud enne surma oma kapitali salaarvele .",no,"The word 'salaarvele' refers to a secret account, which is not a location, so it is classified as 'no'.",yes,,,,
3528216,5681733,18,ajama,,in,Brüssel,Brüsselis,"Kui Eesti riik tahab Euroopa Liidus suhelda võrdväärse partnerina , siis peavad inimesed , kes Eesti asja Brüsselis ajavad , olema võimelised suhtlema sellises keeles , millest seal aru saadakse .",yes,"The phrase 'Brüsselis' refers to the city of Brussels, which is a specific physical location, hence it was classified as 'yes'.",yes,,,,LOC
5563052,8919546,9,ütlema,,ill,ühendriik,Ühendriikidesse,Jugoslaavia välisminister Goran Svilanovic ütles seda külaskäigul Ameerika Ühendriikidesse USA välisminister Madeleine Albrightile .,yes,,yes,,,,LOC
5890720,9455573,4,kohtama,,in,Lääne-Euroopa,Lääne-Euroopas,"Teiselt poolt kohtab Lääne-Euroopas uskumatut ükskõiksust teemal , mis peaks humanismi kuritegusid hukka mõistma .",yes,,yes,,,location,LOC
9086352,14610305,4,vedelema,,ad,ehitusplats,ehitusplatsil,"Tatari tänava äärsel ehitusplatsil vedeles eile kellegi ära visatud koduapteegi sisu , mis võinuks ohtu seada mängivate laste tervise .",yes,,yes,"The phrase 'ehitusplatsil' indicates the location where the object was found, making it an adverbial of place.",,,
1726656,2747803,12,omama,,in,Izhevsk,Izhevskis,"Venemaal on kanda kinnitanud ka Volkswagen , kelle tütarfirma Shkoda omab Izhevskis 75 protsenti ühisfirmast Shkoda Auto Udmurtia , mis toodab Vene tarbijale Feliciat ja Octaviat .",yes,,yes,"The phrase 'Izhevskis' specifies the location where the company owns part of a joint firm, classifying it as an adverbial of place.",,,LOC
12710212,20334008,13,kirjutama,,ill,elulooraamat,Elulooraamatusse,Mida ema aga üldse ei aimanud selle õhtu oli ta kuldtähtedega Minu Elulooraamatusse kirjutanud .,no,The word 'Elulooraamatusse' refers to a metaphorical or symbolic entity ('My Life Book') and is not a physical location.,yes,,,,
11331975,18160264,1,ründama,,in,Bangladesh,Bangladeshis,"Bangladeshis ründasid sajad jalgpallifännid kahte elektrijaama , peksid selle töötajaid ja lõhkusid autosid pärast seda , kui kahe päeva jooksul juba teist korda vutimängude ülekannete ajal toimusid elektrikatkestused .",yes,,yes,,,location,LOC
3619162,5828047,2,kõndima,ringi,in,keskkool,keskkoolis,"Kadrina keskkoolis kõndis streigitunni ajal ringi õppur , kes kandis loosungit "" Tahame õppida "" .",yes,,yes,,,,ORG
11249275,18027335,6,esitlema,,in,Cologne,Colognes,"Saksa Klaus Steilmanni innovatsioonikeskus esitles Colognes Saksamaal virtuaalmaailmas elamist võimaldavat arvutit , millega suhelda saab käsivarrel asuva puutetundliku ekraani kaudu .",yes,,yes,,,,LOC
2787001,4469184,15,opereerima,,in,Bukarest,Bukarestis,"Arco Real Estate Consulting S.R.L opereerib selle aasta jaanuarist esindust Bukarestis , Rumeenias , teatas ettevõte börsile .",yes,,yes,,,location,LOC
9993534,16030272,15,jälgima,,in,Kopenhaagen,Kopenhaagenis,"“ Eesti ei jäänud A-gruppi pääsu eest heitleva Saksamaa vastu peksupoisiks , ” ütles Kopenhaagenis kohtumist jälginud Sõnumilehe reporter Indrek Petersoo .",yes,"The phrase 'Kopenhaagenis' indicates the city of Copenhagen, which is a geographical location, so it is classified as a location.",yes,,,location,LOC
152264,253853,26,jooksma,,all,Inglismaa,Inglismaale,"“ Narvalasi on haaranud uus emigreerimislaine , ” väidab Niina Antonova oma leheloos , mille pealkirja võiks maakeelde ümber panna kui “ Narvakad jooksevad kiini Inglismaale maapakku ” .",yes,"The word 'Inglismaale' refers to England, which is a geographic location.",yes,,,location,LOC
12465408,19955003,5,unustama,,adit,saun,sauna,Küll unustan sõrmuse kuhugi sauna .,yes,,yes,,,,
8028057,12881683,5,tervitama,,in,peamaja,peamajas,"Natsiooni väikeses tänavanurgale kiilutud peamajas tervitas meid umbes kahekümneaastane noormees , kes rääkis suurepärast ladina keelt .",yes,"Peamajas is classified as a location as it refers to a specific building or place, the 'main building'.",yes,"The phrase 'peamajas' in the context of the sentence specifies a location where the action of greeting took place, making it an adverbial of place.",,location,
12017281,19233917,2,kaebama,,ill,FIFA,FIFA-sse,Kaebab FIFA-sse,no,"The phrase 'FIFA-sse' references an organization, not a physical location.",yes,"The phrase 'FIFA-sse' indicates a direction or destination tied to the action of complaining, which classifies it as an adverbial of place.",,,
10335498,16583251,9,hoidma,kinni,in,baar,baaris,"Kõik meenutab toda pealetükkivat joodikut , kes sul baaris varrukast kinni hoiab ja tahab välja teha .",yes,,yes,,,,
2264214,3624629,11,andma,üle,in,infosaal,infosaalis,"Täna kell 17. 00 andis Tallinna abilinnapea Anders Tsahkna linnavalitsuse infosaalis Männiku tee 89 ühiselamu üürnikele üle vastuse elanike poolt linnajuhtidele esmaspäeval esitatud pöördumisele , kus viimased kurdavad ühiselamu omaniku repressioonide üle .",yes,,yes,,,location,
3090070,4960809,11,avastama,,el,Rannapungerja,Rannapungerjast,"Inspektsiooni Tartumaa osakonna inspektorid avastasid 24. septembril Peipsi järve põhjaosas Rannapungerjast umbes 10 km kaugusel 74 nakkevõrku , mille silmasuurus jäi alla lubatud 130 mm .",yes,,yes,,,location,LOC
2759601,4425860,7,ründama,,in,Kabul,Kabulis,Enesetaputerrorist ründas täna hommikul Afganistani pealinnas Kabulis USA saatkonna konvoid ning põhjustas mitme inimese surma .,yes,,yes,,,location,LOC
8360233,13397136,10,tootma,,ill,Norra,Norrasse,"Lugu on nimelt selles , et Samelin tootis saapaid Norrasse Alfa firmamärgi all ja seni ei lubatud neid Eestis müüa .",yes,,yes,,,location,LOC
3851032,6202813,5,toimima,,in,Taani,Taanis,Praegu toimib sama protsess Taanis .,yes,"The phrase 'Taanis' refers to a specific country, which is a physical location, so it is classified as 'yes'.",yes,,,location,LOC
1439932,2291199,7,saama,,ill,Holland,Hollandisse,Mis ime läbi te 1977. aastal Hollandisse stipendiumi saite ?,yes,,yes,,,location,LOC
5028289,8070310,4,vedelema,,ad,kivimüür,kivimüüril,"Keskturu värava esisel kivimüüril vedeleb mitu virna õhukesi pakendita kummikindaid , mille paar maksab krooni .",yes,,yes,,,location,
2478043,3973494,4,kogunema,,in,Köln,Kölnis,"Suurim rongkäik kogunes Kölnis , kus kokku tuli üle miljoni pidutseja .",yes,,yes,"The phrase 'Kölnis' specifies a physical location, so it is classified as an adverbial of place.",,location,LOC
2311802,3701531,1,koolitama,,in,McDonald,McDonald's,McDonald's koolitab Baltimaade töötajaid,yes,,yes,,,,
7709899,12361280,70,võtma,kaasa,el,Sankt-Peterburg,Sankt-Peterburgist,"Mõis oli tõeline poisikese paradiis , seal olid “ ... suur hele , kõrvalhoonetega häärber , mõisateenijate majad , pagaritöökoda , saeveski , saun , sepikoda , laudad ja heinahoidlad , kuurid Ameerika põllutööriistadega ... kaks parki - prantsuse ja inglise stiilis ning - piinliku hoolega pügatud muruplatsid tennise- ja kriketimänguks ... tallid esmaklassilistele hobustele , keda tsaar pisitillukeste defektide pärast oli välja praakinud ... ” Tihti võttis perekond Sankt-Peterburgist kaasa maastikumaalija , kes pidi jäädvustama idüllilisi mõisavaateid , ning nõudliku kunstniku meeleheaks laskis parun tuua kuuski Kanadast .",yes,,yes,,,location,LOC
4794216,7699270,1,jääma,maha,ill,vangla,Vanglasse,"Vanglasse jäi maha ka mõned sõbrad , kellega ta kavatseb kirjavahetust pidada .",yes,,yes,,,location,
20633964,29694290,5,olema,ära,el,komme,kombest,armas_mees: üleeile olin kombest ära,no,"The word 'kombest' refers to a custom or tradition, not a physical place, so it is classified as 'no'.",no,"The phrase 'kombest' is not describing a location but rather refers to a state or condition, so it is classified as not an adverbial of place.",,,
11400101,18269090,9,andma,üle,in,bensiinijaam,bensiinijaamas,Ta võttis teel ühendust ka korrakaitsjatega ning andis bensiinijaamas lõpuks peatunud põgeneja neile üle .,yes,,yes,,,location,
3372529,5426308,23,unustama,,ill,kasarm,kasarmusse,Siis aga pääsesid nad kergesti : poisse üles ajama pidanud ajateenija magas ise äratuse sisse ja unustas nad südamerahus paariks tunniks kauemaks kasarmusse magama .,yes,,yes,,,location,
3769057,6070877,3,tahtma,,ill,eelarve,eelarvesse,"Riik tahab eelarvesse tulude leidmiseks müüa avalikul pakkumisel Toompeal Rahukohtu 3 asuva hoone , millest varem pidi saama uus valitsuse residents .",no,"The phrase 'eelarvesse' refers to the budget and not a geographical location, hence it was classified as 'no'.",no,"The phrase 'eelarvesse' does not indicate a physical location but rather a figurative destination in a budgetary context, so it is not an adverbial of place.",,,
3221818,5175315,15,kasutama,,ill,korter,korteritesse,""" Me soovisime Mosina vahistamiseks kasutada vaiksemat hetke , sest teatavasti kasutavad Vene eriüksused korteritesse tungimisel väga jõulist taktikat , "" rääkis Tabur .",no,"The word 'korteritesse' refers to an entry into apartments but does not imply a specific location, so it is not classified as a location.",yes,,,location,
4029256,6485639,21,viima,,adit,aastalõpuvalmidus,aastalõpuvalmidusse,"Sellel ajal ei olnud võimalik kasutada Hansapanga internetipankasid , makseterminale ega sularahaautomaate , kuna pank viis hooldustööde abil elektroonilised kanalid aastalõpuvalmidusse .",no,"The term 'aastalõpuvalmidusse' refers to a state of readiness for the end of the year, which is not a location.",no,"The phrase 'aastalõpuvalmidusse' refers to a state of readiness rather than a physical location, so it is not an adverbial of place.",,,
7760702,12441728,9,võtma,kaasa,adit,doberman,dobermani,"” Tiina võtab X-baari kaasa oma keskmist kasvu dobermani , kuid seal pole ka haruldane hiiglaslike dogide seltskonda sattuda .",no,"The phrase 'dobermani' refers to a dog breed and not a physical location, hence classified as 'no'.",no,"The phrase 'dobermani' refers to an object being taken by Tiina and does not specify a location, so it is not an adverbial of place.",,,
2722314,4366684,4,kohtama,,in,Egiptus,Egiptuses,"Euroopas tavalisi rendiautofirmasid Egiptuses palju ei kohta , küll aga saab rentida auto koos juhiga .",yes,,yes,"The phrase 'Egiptuses' specifies a physical location (in Egypt), so it is classified as an adverbial of place.",,location,LOC
11315349,18134235,6,jälgima,,in,Tõravere,Tõraveres,"Kui astronoomiahuvilised augusti viimasel nädalal Tõraveres perseiidide tähesadu jälgisid , korraldati hääletus , et kui nende teha oleks , kas avada siis universumi väravad , luua kontakt muude ilmadega või mitte .",yes,,yes,,,location,LOC
11961,20565,11,kihutama,,adit,kodu,koju,"Olin aga joobes nii usku täis , et kihutasin semudega koju ning müüsin nii televiisori , videomaki kui ka stereokeskuse maha - ning tagasi kasiinosse !",yes,,yes,,,location,
4540331,7298041,3,maabuma,,in,Kasahstan,Kasahstanis,"1970 - Kasahstanis maabus seni pikima mehitatud kosmoselennu ( 17 päeva , 16 tundi ja 59 minutit ) sooritanud NSV Liidu kosmoselaev Sojuz 9.",yes,,yes,,,location,LOC
2029589,3239911,5,protesteerima,,in,Sudaan,Sudaanis,"Tuhanded meeleavaldajad protesteerisid eile Sudaanis , Pakistanis ja Afganistanis Ühendriikide raketirünnakute vastu .",yes,,yes,,,location,LOC
611950,970361,8,pääsema,välja,el,protsess,protsessist,""" Aga Tallinna linn ei pääse sellest protsessist välja isegi mitte teoreetiliselt , "" kinnitas Lepik .",no,"The phrase 'protsessist' refers to a process and not a geographic location, so it is classified as 'no'.",no,"The phrase 'protsessist' refers to an abstract concept rather than a physical location, so it is not an adverbial of place.",,,
3841956,6188417,1,olema,,in,Brasiilia,Brasiilias,Brasiilias on praegu käimas üleriigiline väitlus abordi lubamise teemadel ja paavsti sõnum oli ühene .,yes,"The word 'Brasiilias' refers to Brazil, a specific location, so it is classified as 'yes'.",yes,,,location,LOC
