sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_alive,is_time,is_event
8155454,13091284,29,ostma,,abl,kaasrajaja,kaasrajajalt,"Tšukotka kuberner ja üks Venemaa rikkamaid ärimehi Roman Abramovitš , kes hiljaaegu ostis Inglise kõrgliigasse kuuluva Chelsea jalgpalliklubi , on lisaks sellele ostnud ka hiiglasliku jahi arvutikontserni Microsoft kaasrajajalt Paul Allenilt , mõne päeva eest saabus jaht Vladivostokki .",,,,no,"The phrase 'kaasrajajalt' indicates the source of the yacht, not the location, so it is not an adverbial of place.",no,no,no,no
19857207,29318324,6,jääma,ilma,el,huvitav,huvitavast,tiigrikiisu: kas jäin millestki huvitavast kah ilma ?,,,,no,"The phrase 'huvitavast' describes an abstract quality, not a location, so it is not an adverbial of place.",no,no,no,no
15117404,23642319,5,tulema,välja,in,Hell,Hell's,Brothers in Arms : Hell's Highway tuleb 2006 aasta lõppu poole välja .,,,PER,no,The phrase 'Hell's' is not an adverbial of place because it refers to a part of a title and not a location.,no,no,no,no
8501407,13626351,3,realiseerima,,in,lõppkokkuvõte,lõppkokkuvõttes,"Teovõimet realiseerivad lõppkokkuvõttes igal üksikjuhul inimesed , kes reaalselt käituvad , kuid pädevuse alusel , mis tuleneb nende kuuluvusest juriidilise isiku organi koosseisu 704.",,,,no,"The phrase 'lõppkokkuvõttes' is not an adverbial of place because it describes a conclusion or summary, not a location.",no,no,no,no
711581,1133034,2,jääma,,adit,ajahäda,ajahätta,Jään ajahätta ja ei jõua vastata kümnele küsimusele .,,,,no,The phrase 'ajahätta' is not an adverbial of place because it refers to being short on time rather than a physical location.,no,no,no,no
5703658,9148472,7,kuulutama,välja,in,kuu,kuus,"Täna kuulutab USA valitsus ametlikult välja kuus  persona non grata  't , mis tähendab , et nad ei ole enam teretulnud riiki .",,,,no,The phrase 'kuus' is not an adverbial of place because it denotes a number (six) rather than a physical location.,no,no,no,no
18632922,28186365,1,juhtuma,,ad,igaljuht,igaljuhul,"igaljuhul kui lugema juhtud , siis kuulasin su paari lugu , mis kuskilt leidsin .",,,,no,"The phrase 'igaljuhul' is not an adverbial of place because it indicates certainty or emphasis, not a location.",no,no,no,no
12518590,20038433,8,sisaldama,,el,segu,segudest,"Kahjuks sisaldab osa Spordimuru nime alla müüdavatest segudest valdavalt karjamaa-raiheina , mis talvitub meie kliimas halvasti .",,,,no,"It was classified as 'no' because 'segudest' refers to the source or material in context, not a location.",no,no,no,no
11217701,17973062,19,tantsima,,in,arm,armudes,"Mats Eki Giselle on külahulluke , aga ka klassikalise balleti peategelane on kummaliselt käituv tütarlaps , kes ennast armudes surnuks tantsib .",,,,no,"The phrase 'armudes' describes the condition or manner in which someone acts and does not indicate a specific location, so it was classified as not adverbial of place ('no').",no,no,no,no
2491769,3995949,12,plaanima,,all,politseipension,politseipensionile,"Tsugarti teise võimaliku ametikohana näeb politseiamet Maardu politsei juhtimist , sest politseipensionile plaanib minna ka sealse osakonna juht , aastaid Tallinna politseis juhtivatel kohtadel töötanud Vladimir Triškin .",,,,no,"The phrase 'politseipensionile' describes a state or purpose and not a location, so it was classified as not adverbial of place ('no').",no,no,no,no
1344323,2137502,13,tooma,,in,kahi,kahjus,""" Tekkinud on üha suurem kartus , et ummistunud Doonau veetee toob kahjus allavoolu asuvatele riikidele aga mitte Belgradi režiimile , "" ütles Bulgaaria transpordi- ja sideminister Antoni Slavinski .",,,,no,"The phrase 'kahjus' refers to a negative effect or impact and does not describe a location, so it was classified as not adverbial of place ('no').",no,no,no,no
1936413,3085986,19,levima,,all,kodusõda,kodusõjale,"Vene ajakirjandus pidas kogu tipp-poliitikat kuidagi teisejärguliseks ja asjakohatuks , sest sisepoliitikas levivad vasakjõudude vihjed septembri keskel algavale kodusõjale .",,event,,no,The phrase 'kodusõjale' refers to an event or phenomenon (civil war) rather than specifying a physical location.,no,no,no,yes
3600189,5797563,6,välistama,,all,riik,riigile,"Pealegi ei välista ettevõtte lülitamine riigile tähtsate objektide nimekirja sattumist erakätesse , leiab Pärnoja .",,,,no,The phrase 'riigile' refers to possession or relevance to the state rather than a specific location.,no,no,no,no
12134145,19427566,5,olema,vaja,abl,paremus,paremuselt,Viimase ringi järel polnud paremuselt teisi katseid aga enam vaja mõõta Alekna lajatas eelviimase heitjana päeva pikima kaare 69.30.,,,,no,"The phrase 'paremuselt' indicates a comparative quality and not a location, so it is not adverbial of place.",no,no,no,no
136997,228944,2,kuuluma,,el,faktor,faktoritest,"Organismisisestest faktoritest kuulub siia näiteks munandikoti veenilaiend , mis esineb umbes 35 protsendil lastetutest meestest .",,,,no,"The phrase 'faktoritest' refers to a source or origin, not a location, so it is not adverbial of place.",no,no,no,no
4209334,6773689,12,suurenema,,all,sisustamine,sisustamisele,"Aastaga vähenes toidukulutuste osatähtsus leibkonnaliikme kulutuste struktuuris ning suurenes vaba aja sisustamisele , mitmesugustele kaupadele ja teenustele ( juuksur , kindlustuskulutused , sotsiaalkaitse teenused jne ) ning riietele ja jalanõudele tehtud kulutuste osatähtsus .",,,,no,"The phrase 'sisustamisele' was classified as 'no' because it refers to an activity or purpose, not a location in space.",no,no,no,no
1599283,2544973,6,kuuluma,,el,ettevõtmine,ettevõtmistest,"Pastile ja Kolgile kuulub meelelahutuse ettevõtmistest veel Väike-Munamäe mäesuusakeskus , mille nad koos väärtpaberivahendusfirma ASi ITC Trust tegevdirektori Tarmo Pedjasaarega ostsid aasta tagasi pankrotipesast 4,4 miljoni krooni eest .",,,,no,"The phrase 'ettevõtmistest' was classified as not adverbial of place because it refers to the subject matter or type of business ventures, not a physical location.",no,no,no,no
13013233,20820542,2,seisma,,ad,alevik,alevikul,"Rummu alevikul on aastakümnete pikkune vanglate traditsioon , infrastruktuurid , tööjõud ja kogemus , seisab Harju maavanema Orm Valtsoni saadetud kirjas justiitsminister Ken-Marti Vaherile .",,location,,no,"The phrase 'alevikul' was classified as not adverbial of place because it indicates possession or an attribute of the settlement, not a description of a physical location.",no,no,no,no
6707211,10791078,42,alistuma,,all,kirg,kirgedele,"Lahkunu kirjutas 1991 oma teoses "" Centesimus annus "" : "" Selles pööratakse tähelepanu inimvabaduse ja tõe vahelisele olemuslikule seosele , mis on nii tugev , et vabadus , keeldudes end sidumast tõega , langeks meelevaldsusesse ja alistuks lõpuks kõige madalamatele kirgedele ning hävitaks end ise .",,,,no,"The phrase 'kirgedele' is not indicating a location or place; it refers to emotions or passions, not a physical place.",no,no,no,no
12418527,19883831,1,unistama,,el,Kuuba-reis,Kuuba-reisist,"Kuuba-reisist unistasid Saksa DVs paljud , sest Kuuba oli sotsialismileeri riikidest ainus , kus sai palmide all troopikamõnusid nautida .",,,,no,"The phrase 'Kuuba-reisist' refers to a topic or subject (a trip to Cuba), not a specific location or place.",no,no,no,no
17275722,26521166,25,leiduma,,el,traffik,traffikust,"Suured tänud ja mina Väga vabandan : Kasutasin CommView-i , mis ilmselt vajab mingit registreerimist vms . kuna ei kuskil mujal leidu jälgegi sellest traffikust ( see eest võrgukaardi silm pilgutab nii kavalalt ) .",,,,no,The phrase 'traffikust' is not related to a geographical or spatial location but refers to traffic in a network context.,no,no,no,no
758671,1209173,11,mõjuma,,in,keel,keeles,Vene või inglise keele mahlakate roppuste üksühele tõlkimine mõjuks eesti keeles väljaimetuna .,,,,no,"The phrase 'keeles' refers to 'in the language' and does not indicate a specific place, so it is not adverbial of place.",no,no,no,no
62714,107728,9,kihutama,välja,ad,tuur,tuuridel,"” Ning too ülemuslik autode karavan kihutas nomenklatuurseil tuuridel linnast välja , läände , nii päeva kui riikliku loojangu suunas .",,,,no,The phrase 'tuuridel' is not indicating a location and therefore is not an adverbial of place.,no,no,no,no
2766452,4436610,2,sõitma,ringi,ad,tellimus,tellimusel,"Elisa tellimusel sõitis ligi kuu aega tagasi Levira spetsiaalse raadiolevi mõõtetehnikaga varustatud auto Tartu linnas ringi , läbides kõik teed ja tänavad ning mõõtes operaatorite GSM-võrkude kvaliteeti .",,,,no,"The phrase 'tellimusel' is describing the circumstances or basis of the action, not a place, so it is not an adverbial of place.",no,no,no,no
5774787,9264790,18,ajama,,el,hirm,hirmust,"Mõistagi on lugeja teha , kas tema teises romaanis "" Purpurjõed "" kirjeldatud õudused ajavad ikka kuklakarvad hirmust turri , kuid meisterlik kirjeldus ükskõikseks ei jäta .",,,,no,"The phrase 'hirmust' describes the cause or reason of the reaction and not a physical location, so it is not an adverbial of place.",no,no,no,no
10510740,16849964,2,paistma,,el,erinevus,erinevusest,"Sellisest erinevusest paistab selgelt , et riiklik õppekava on osale õpilastest jõukohane ja osale mitte .",,,,no,"The phrase 'erinevusest' expresses a source or point of reference but not a physical location, so it is not an adverbial of place.",no,no,no,no
3853536,6206929,18,lisama,,adit,saabumine,saabumisse,""" Isegi paljunäinud Jüri Makarov ei ole sellise lepinguga kunagi kokku puutunud , "" lisab Raudsepp mustkunstniku saabumisse salapära .",,,,no,"The phrase 'saabumisse' refers to an event or situation, rather than a physical location, so it is not an adverbial of place.",no,no,no,yes
781523,1246456,13,püüdma,,el,põhjus,põhjustest,"Sama kaua kui inimene on alkoholi pruukinud , on ta selle toime põhjustest püüdnud ka aru saada .",,,,no,"The phrase 'põhjustest' explains the source or reason for something but does not indicate a physical location, so it is not an adverbial of place.",no,no,no,no
6090220,9775866,10,seisma,,el,kavandatu,kavandatust,"Venekeelse nädalalehe MK-Estonija andmetel seisis aga laev BLRT territooriumil kavandatust kauem , sest SRC polnud lõplikult maksnud ellingu rendi eest ja BLRT ei lasknud remonditud laeva ellingult vette .",,,,no,"The phrase 'kavandatust' refers to a time duration ('longer than planned') and not a location, so it was classified as 'no'.",no,no,no,no
4536251,7291563,3,lisanduma,,adit,põhiplaan,põhiplaani,Suuremate elutubade põhiplaani lisandub ka sööginurk laua ja puhvetkapiga .,,,,no,"The phrase 'põhiplaani' refers to a design or layout, not a physical location, so it was classified as 'no'.",no,no,no,no
3225726,5181948,1,lootma,,el,piletimüük,Piletimüügist,"Piletimüügist loodavad korraldajad saada üle viie miljoni krooni , kusjuures eelmüügist on siiani saadud miljon krooni .",,,,no,"The phrase 'Piletimüügist' refers to the source of income from ticket sales rather than a physical place, so it was classified as 'no'.",no,no,no,no
8152244,13085669,5,tunnistama,,in,isik,isikus,"Tegelikult on ministeerium põllumajandusministri isikus meedias avalikult tunnistanud , et tegemist on plaaniga , mis kaitseks teatud kitsa huvigrupi ärihuvisid .",,,,no,"The phrase 'isikus' refers to 'in the person of' and is not related to a location or place, so it is not an adverbial of place.",no,no,no,no
8249244,13235681,18,esitama,,in,diskorütm,diskorütmis,"Lias :  “ Kadunud  Margus Turul  tekkis pärast 1967. aasta augustitormi idee moodustada poistebänd , mis esitaks diskorütmis veneusuliste kirikukoraale .",,,,no,"The phrase 'diskorütmis' refers to 'in disco rhythm', which describes a manner, not a place, so it is not an adverbial of place.",no,no,no,no
17896679,27281893,14,eksima,,in,ettepanek,ettepanekus,"Kas õiguskomisjon ütles oma koosolekul otse välja , et õiguskantsler on eksinud oma ettepanekus nr 23 , kui päris täpne olla , või siiski langetas puht KMÜ-liku poliitilise otsuse antud küsimuses ?",,,,no,"The phrase 'ettepanekus' refers to being in the proposal, which is not about the place but rather a topic or context.",no,no,no,no
6377148,10248947,11,levima,,ad,kokkupuutumine,kokkupuutumisel,"Viirus levib kehavedelike - vere , sülje ja spermaga - kokkupuutumisel .",,,,no,"The phrase 'kokkupuutumisel' refers to the condition of contact, not a physical place.",no,no,no,yes
9013494,14492031,9,haarama,,in,õlgkaabu,õlgkaabus,"Laupäev ei olnud selles suhtes erand , kui õlgkaabus ja lühikeste pükstega kütuseärimees  Henn Pärn  haaras tordinäitsikutelt mitmekilose kreemikandiku ja hakkas sellega rahva seas valju sõjakisa saatel ringi jooksma .",,,,no,"The phrase 'õlgkaabus' refers to an object (a straw hat) being worn, not a location.",no,no,no,no
3571708,5751419,6,kujundama,,el,pisirida,pisireast,Ta kujundas oma isikulegendi väljamõeldiste pisireast .,,,,no,"The phrase 'pisireast' refers to the origin or source of the designs and not a location, so it is not adverbial of place.",no,no,no,no
8878225,14265717,13,toimuma,,el,ehitus,ehitusest,"Elastsus hakkab silmnähtavalt kaduma umbes 30ndast eluaastast - muutused toimuvad sõltuvalt kaela ehitusest , pärilikest teguritest , tervislikust seisundist ja ka elustiilist .",,,,no,"The phrase 'ehitusest' refers to a source or basis of the changes and not a physical location, so it is not an adverbial of place.",no,no,no,no
8025560,12877063,24,tulema,juurde,all,nimi,nimele,"Olin absoluutselt kindel , et kui mul oleks niisugune Husi tinatükike , siis kaitseks see mind vääramatult kogu elu ja hingeraamatusse tuleks minu nimele üks pookstav juurde .",,,,no,"The phrase 'nimele' is classified as 'no' because it indicates possession or assignment, not a location.",no,no,no,no
453591,710410,9,elama,,adit,uuenduskuur,uuenduskuuri,Eelkõige politseiautona tuntuks saanud Mazda 626 elas üle uuenduskuuri .,,,,no,The phrase 'uuenduskuuri' was classified as 'no' because it refers to an event or process (renovation) and not a specific location.,no,no,no,yes
6123257,9828170,5,purunema,,in,õhulöök,õhulöökides,"Jordaania-Bagdadi magistraal purunes USA õhulöökides juba esimesel sõjapäeval , humanitaarabikolonnide Iraaki viimine Süüria kaudu ei pruugi aga meeldida ameeriklastele , kuna viimased kardavad sealt ka sõjalise varustuse Iraaki toimetamist .",,event,,no,"The phrase 'õhulöökides' refers to an action or event that occurred rather than a location, so it is not classified as an adverbial of place.",no,no,no,yes
18666718,28228300,10,käima,,abl,eelarve,eelarvelt,"Seda otseselt keskkonnastrateegias lahendada ei saa , see käib eelarvelt eelarvele ja loodetavasti arengukavalt arengukavale , kus on majanduslikult läbi kaalutud , kui palju me suudame ühe , kahe , viie , energeetikas isegi 20 aastaga ära teha .",,,,no,"The phrase 'eelarvelt' describes a source or origin (budget) and not a place, so it is not classified as an adverbial of place.",no,no,no,no
