sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_event,is_time,is_org,is_alive
1257014,1999164,3,kehtima,,ad,kokkusobitamine,kokkusobitamisel,Erinevate taimede kokkusobitamisel ei kehti tänapäeval enam mingid reeglid .,,,,no,"The phrase 'kokkusobitamisel' refers to an action or process, not a specific location, so it is not an adverbial of place.",no,no,no,no,no
20555997,29653869,7,kohtama,,ad,smmu,smmul,kuska: neid kohtab siin igal smmul,,,,no,"The phrase 'smmul' appears to be a typographical error and does not indicate a place, so it is not an adverbial of place.",no,no,no,no,no
5371761,8615553,26,võtma,kokku,in,asi,asjas,"Täna ma seda enam ei registreeriks , aga härra Meri nimeline poliitikaajakirja idee jääb jõusse - tema enda nõusolekul , loomulikult , "" võtab ta asjas kokku .",,,,no,"The phrase 'asjas' refers to 'in the matter' and is not indicating a place, hence it is not adverbial of place.",no,no,no,no,no
148767,248169,3,mõjuma,,in,lõppkokkuvõte,lõppkokkuvõttes,Protektsionism mõjub lõppkokkuvõttes alati halvasti .,,,,no,"The phrase 'lõppkokkuvõttes' means 'in the end' and indicates a conclusion rather than a place, so it is not adverbial of place.",no,no,yes,no,no
216605,352482,3,lähtuma,,in,ümberkorraldus,ümberkorralduses,"Riigi elu ümberkorralduses lähtub Chàvez eeskätt Kuuba mudelist , kuid õpetlikke ivasid on ta noppinud ka teiste Ladina-Ameerika , aga ka muu maailma kommunistide ja pahempoolsete tegelaste ideedest .",,,,no,"The phrase 'ümberkorralduses' refers to 'in the reorganization' and does not signify a location, therefore it is not adverbial of place.",yes,no,no,no,no
2297170,3678484,6,liginema,,all,protsent,protsendile,"Keskmine üüritootlus ligineb seal 10 protsendile , kuid magalarajoonides on see umbes 7 protsenti aastas .",,,,no,"The phrase 'protsendile' refers to a percentage and does not indicate a place, thus it is not adverbial of place.",no,no,no,no,no
6779057,10906363,10,ilmuma,,el,kes,kellest,"Nugini sõnul on eesti rahvusest õpilasi nimekirjas 34 , kellest esimesse tundi ilmus 21.",,,,no,The phrase 'kellest' refers to persons from the group mentioned earlier and does not indicate any physical location or place.,no,no,no,no,yes
7275935,11695698,6,alluma,,all,lagunemisprotsess,lagunemisprotsessidele,"Taime- ja loomajäänused mullas alluvad lagunemisprotsessidele , mille tagajärjel osa orgaanilist ainet mineraliseerub , osa aga kasutatakse mikroorganismide vahendusel uute orgaaniliste ainete – huumusainete – moodustamiseks .",,,,no,The phrase 'lagunemisprotsessidele' refers to processes and does not specify or describe a place.,no,no,no,no,no
10902074,17460130,13,vahetama,,all,nimi,nimele,Pool aastat viskas laevakokana töötanud tallinlane muud mõtted peast ja vahetas lisaks nimele ka ellusuhtumist - ta asus tõsiselt treenima .,,,,no,The phrase 'nimele' refers to a name and not to any physical or geographical location.,no,no,no,no,no
10927861,17501547,3,tegutsema,,ad,XXL,XXLil,"Praegu tegutseb XXLil Eestis üks internetiportaal , mille turuosa üritatakse lähiajal suurendada .",,,,no,The phrase 'XXLil' refers to an entity and does not indicate a location or place.,yes,no,no,yes,no
12213583,19553232,4,vaatama,,el,kaebus,kaebusest,Seega 586-st lahendatud kaebusest ja avaldusest vaatas loakogu ettenähtud kahe kuu jooksul läbi 548 ( 94 ) .,,,,no,"The phrase 'kaebusest' refers to a complaint, which is not a specific or physical location.",no,no,no,no,no
6400888,10289152,17,keerlema,,ad,hetk,hetkel,"Ka külalistemaja leti taga istumine tõstab võtme kätteandja polkovniku proua staatusesse , kelle ümber maailm sellel hetkel keerleb .",,time,,no,"The phrase 'hetkel' refers to a moment in time, not a place.",no,no,yes,no,no
11533871,18470751,3,säilima,,ad,Helle,Hellel,"Loomulikult säilib Hellel , juhul kui Lennartiga peaks midagi juhtuma , presidendipension .",,,,no,"The phrase 'Hellel' indicates possession or reference to a person, not a location.",yes,no,no,no,yes
2737662,4391014,8,tõusma,,all,hinnalangetus,hinnalangetustele,"Aga arvestades , kui tohutult tõusid kinnisvarahinnad hinnalangetustele eelnenud aastatel , ja seda , et tipuhindadega jõudsid eluaseme osta vähesed inimesed , pole põhjust maakleritega vaielda , kui nad eelistavad toimunut korrektsiooniks ja turu korrastamiseks nimetada .",,,,no,"The phrase 'hinnalangetustele' refers to a contextual event or trend, not a physical location.",no,no,no,no,no
15798355,24612910,1,tekkima,,abl,Intraoperatiivse,Intraoperatiivselt,"Intraoperatiivselt tekib tuumori manipuleerimise ajal probleeme kõrge arteriaalse vererõhuga , mida korrigeeritakse lisaks inhalatsioonianesteetikule nitroprussiidi , labetalooli , droperidooli või Mg-sulfaadiga .",,,,no,"The phrase 'Intraoperatiivselt' describes the timing of an event during surgery, not a location.",no,no,yes,no,no
11021366,17652880,3,eelistama,,all,kaval,kavalale,"Tshubais eelistas kavalale Berezovskile kindlamat tutvust Venemaa suuruselt neljanda , ONEXIM-panga presidendi  Vladimir Potanin  iga , aidates viimasel suurendada oma äriimpeeriumi .",,,,no,"The phrase 'kavalale' describes a characteristic of Berezovsky, not a place.",no,no,no,no,no
14122148,22463278,22,tasuma,,all,hagisumma,hagisummale,"( 3 ) Kohtus menetletavates asjades , kus hageja on riigilõivust vabastatud , tasub hagi rahuldamisel kogu riigilõivu kostja vastavalt rahuldatud hagisummale .",,,,no,"The phrase 'hagisummale' indicates an amount or sum related to the lawsuit rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
13748934,21938637,10,teatama,,all,asutu,asutule,"Tootja , kellele ladustamiskohustus üle antakse , teatab pädevale asutule enne iga kuu lõppu eelmise kuu kogused , mida üleantud kohustus hõlmab .",,,,no,"The phrase 'asutule' refers to a recipient entity or authority, not a location, so it is not adverbial of place.",no,no,no,no,no
18276045,27718420,25,algama,,el,"0,5","0,5 -st","Ainult et see on lahendatud järgmiselt : käesoleva seaduseelnõu järgi on 0,2 kuni 0,49 promilli lõike 4 järgi “ muu tervislik seisund ” ning 0,5 -st algab joove , mis on meditsiiniline ja juriidiline kriteerium üheaegselt .",,,,no,"The phrase '0,5-st' describes a point or threshold in abstraction (e.g., numerical value) and not a physical place, so it is not adverbial of place.",no,no,no,no,no
2108447,3365717,8,valitsema,,ad,hoidmine,hoidmisel,Tarto sõnul valitses 1993. aastal KGB arhiivitoimikute hoidmisel korralagedus .,,,,no,"The phrase 'hoidmisel' refers to the act of maintaining or keeping, which describes an action rather than a location, so it is not adverbial of place.",no,no,no,no,no
11686322,18704364,4,peksma,,ad,naine,naisel,Prikk peksis oma naisel Piretil ( nimi muudetud ) hambad suust ja silmad paiste .,,alive,,no,"The phrase 'naisel' refers to a person (the wife) rather than indicating a location, so it is not adverbial of place.",no,no,no,no,yes
17041266,26191666,7,tunnistama,,in,kallutamine,kallutamises,Pent ei tunnistanud end süüdi Prii kallutamises ametiseisundi kuritarvitamisele ja nende andmete avaldamisele .,,,,no,"The phrase 'kallutamises' refers to an act or concept rather than indicating a location, so it is not classified as an adverbial of place.",no,no,no,no,no
11697390,18720626,14,kujundama,,el,valimisratsu,valimisratsust,"Kuid suure panuse Keskerakonna etteotsa kerkimiseks tegid ajakirjanikud , kes kujundasid astmelise tulumaksu valimisratsust tõelise lemmikteema .",,,,no,"The phrase 'valimisratsust' describes a concept rather than a physical location, thus it is not an adverbial of place.",no,no,no,no,no
11122833,17818253,5,minema,,el,armumine,armumisest,Mõne partneriga on asi armumisest kaugemale ka läinud ?,,,,no,"The phrase 'armumisest' refers to an abstract concept of falling in love, not a location, so it is not an adverbial of place.",no,no,no,no,no
3812051,6140350,13,põrkama,kokku,ad,maandumine,maandumisel,Londonist Tallinna sõitev Boeing 737-300 ES-ABJ ( Sohni ) põrkas maandumisel kokku linnuga .,,,,no,"The phrase 'maandumisel' indicates a time-related circumstance (during landing) rather than a physical location, so it is not adverbial of place.",no,no,yes,no,no
16203741,25107764,1,kajastuma,,in,amortiseerumisnäitaja,Amortiseerumisnäitajates,Amortiseerumisnäitajates kajastuvad ka enne vaatlusalust perioodi tehtud investeeringute amortiseerumise kulud .,,,,no,"The phrase 'Amortiseerumisnäitajates' refers to a context or framework rather than a physical location, so it is not adverbial of place.",yes,no,no,no,no
11018363,17648087,14,suurendama,,all,36%,36%le,Lufthansale kuulub Lauda Airist endiselt 20% ja Austrian Airlines Group suurendas oma osa 36%le .,,,,no,"The phrase '36%le' represents a numerical value or proportion rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
380538,590919,9,moodustama,,in,kategooria,kategoorias,Siis moodustavad kujutused id  konservatiivse ruudu kõigi hulkade kategoorias .,,,,no,"The phrase 'kategoorias' indicates a conceptual or categorical group rather than a physical location, so it is not adverbial of place.",yes,no,no,no,no
15922532,24769634,5,kalduma,,all,6610,6610-le,kaldun teie jutu järgi 6610-le siis aga kui hind oleks sama siis ikka 6610-e ??,,,,no,"The phrase '6610-le' refers to a numerical identifier or model, not a physical location, so it is not adverbial of place.",no,no,no,no,no
9286751,14918803,15,kujutama,,all,kommerts,kommertsile,"Kuid mis tahes müügiidee ei ole niikuinii autentne folk , mis kujutab end vastandina kommertsile ja autentsuse kandjana .",,,,no,The phrase 'kommertsile' was classified as 'no' because it does not indicate a location or position; it refers to a concept or relation to commerce.,no,no,no,no,no
4961002,7965247,6,avaldama,,in,arvestus,arvestuses,"Kasumi avaldab ka Estravel poolaasta arvestuses , kuna kuude ja kvartalite vahel on muidu liiga eksitavad tehnilised kõikumised .",,,,no,The phrase 'arvestuses' was classified as 'no' because it refers to accounting or consideration and not to a specific place.,yes,no,no,no,no
6182562,9926791,11,istuma,,ad,ala,alal,"Maailm vajab jälle päästmist , aga ainus osav mees sel alal istub vangis ...",,,,no,"The phrase 'alal' was classified as 'no' because it relates to a field or domain of expertise, not a physical location.",yes,no,no,no,no
2974204,4771014,13,kõlama,,in,arranžeering,arranžeeringus,Kontserdi teises pooles kõlas kõigepealt barokne Vivaldi Kontsert C-duur Evelyn Glennie enda arranžeeringus vibrafonile ja orkestrile .,,,,no,"The phrase 'arranžeeringus' was classified as 'no' because it references the format or arrangement of music, which is not a location.",yes,no,no,no,no
5875969,9430921,24,seisma,,ad,kaitsmine,kaitsmisel,""" Ameerika Ühendriigid keeldusid tunnustamast teie okupeerimist impeeriumi poolt , "" tuletas Bush meelde USA mittetunnustuspoliitikat ning lisas , et "" oma vabaduse kaitsmisel ei seisa te enam kunagi üksi "" .",,,,no,The phrase 'kaitsmisel' is not an adverbial of place because it indicates an action or process ('in defending') rather than denoting a specific location.,no,no,no,no,no
360247,558291,14,tunnistama,,all,mõtlemine,mõtlemisele,"Paljud , kuid mitte enamik uue teadvuse pooldajatest tunnistavad oma ideede lähedust idamaisele mõtlemisele ning mõned usuvad , et see on selgeks märgiks sellest , et nad on õigel teel , võttes mõlemast maailmast nende parema osa .",,,,no,The phrase 'mõtlemisele' is not an adverbial of place because it indicates a relationship to 'thought' or 'thinking' ('to thinking') rather than a physical location.,no,no,no,no,no
12870431,20587648,2,õitsema,,ad,sügis,sügisel,Õitseb sügisel kaua .,,time,,no,The phrase 'sügisel' is not an adverbial of place because it refers to a temporal period ('in autumn') rather than a location.,no,no,yes,no,no
13375018,21395952,2,õnnestuma,,el,süüdistatav,süüdistatavast,Neljakümnest süüdistatavast õnnestus politseil juba esimese päeva jooksul vahistada 35 .,,alive,,no,"'süüdistatavast' is not adverbial of place because it indicates the group of people involved, not a location.",no,no,no,no,yes
2180980,3485011,7,maksma,,abl,inimene,inimeselt,Kandla sõnul maksab 10-15-minutiline intervjuu 1000 inimeselt vähemalt 100 000 krooni .,,alive,,no,"'inimeselt' is not adverbial of place because it refers to a source, not a location.",no,no,no,no,yes
10861171,17394372,2,ilmutama,,in,veebruar,veebruaris,Tänavu veebruaris ilmutas Osama bin Laden end Saudi Araabia satelliittelekanali al-Jazeera vahendusel Kandaharis poja pulmas .,,time,,no,"'veebruaris' is not adverbial of place because it refers to time, not a location.",no,no,yes,no,no
544674,859943,14,teatama,,all,eriesindaja,eriesindajale,"Venemaa sulges ametlikult oma piiri Tshetsheeniaga , teatas uudisteagentuur RIA kolmapäeval viidates Moskva eriesindajale Põhja-Osseetias ja Ingushshias .",,alive,,no,"The phrase 'eriesindajale' refers to a person or entity and not a location, so it is not adverbial of place.",no,no,no,no,yes
6000588,9630693,1,puhkama,,ad,periood,Perioodil,"Perioodil eelmise aasta oktoobrist kuni tänavu aprillini puhkas Bulgaarias 4500 ameeriklasest rahutagajat , kes olevat "" hinnanud kõrgelt edukat puhkus- ja taastusprogrammi Bulgaarias "" .",,,,no,"The phrase 'Perioodil' refers to a period of time and not a location, so it is not adverbial of place.",no,no,yes,no,no
11271196,18063638,8,asuma,,all,iseenese,iseendale,""" Saksing lihtsalt võttis kätte ja asus iseendale mingisuguseid lahkumissummasid välja maksma , "" ütles Silmeti omaniku AS-i Ephag üks osanikest Aivar Linnamäe .",,,,no,"The phrase 'iseendale' refers to a recipient (oneself) and not a location, so it is not adverbial of place.",no,no,no,no,yes
3141190,5044314,2,kavatsema,,in,etepi,etepis,Esimeses etepis kavatseb austraallane Eestisse investeerida umbes 200 000 dollarit .,,,,no,"The phrase 'etepis' refers to a stage or phase and does not specify a physical location, so it is not an adverbial of place.",no,no,no,no,no
21200907,29971358,8,minema,,abl,aikse,aikselt,"jenny: hei kutid , lähme privame aikselt",,,,no,"The phrase 'aikselt' translates to 'quietly' and indicates manner rather than place, so it is not an adverbial of place.",no,no,no,no,no
5383397,8632675,6,plaanima,,in,ühistöö,ühistöös,Västrik ja Toodo plaanivad Kaali-filmi ühistöös lätlastega .,,,,no,"The phrase 'ühistöös' refers to cooperation or working together, and does not indicate a physical location, so it is not an adverbial of place.",no,no,no,no,no
718364,1144520,2,kehtima,,ad,määratlemine,määratlemisel,"Pensioniea määratlemisel kehtib karm ja lihtne loogika : mida madalam on pensioniiga , seda rohkem on riigis pensionäre , mida rohkem on pensionäre , seda madalam on keskmine pension .",,,,no,"The phrase 'määratlemisel' translates to 'in determining' and pertains to an action, not a location, so it is not an adverbial of place.",no,no,no,no,no
11482036,18393096,4,lehvima,,ad,korraldus,korraldusel,Siseminister Manfred Kantheri korraldusel lehvisid eile kogu Saksamaal leinalipud .,,,,no,"The phrase 'korraldusel' refers to an order or directive and does not specify a location, so it is not an adverbial of place.",no,no,no,no,no
488683,768035,18,lausuma,,all,Reuters,Reutersile,""" Mängisime esimesel poolajal paremini kui teisel , kuid kummalisel kombel piisas sellest võiduks , "" lausus Reutersile ManU peatreener Alex Ferguson .",,,ORG,no,"It was classified as 'no' because 'Reutersile' indicates the recipient of the statement, not a location.",yes,no,no,yes,no
