COLLECTION	SPANSTART	TYPE	TEXT
430851	2814	O	Rohkem kui aasta enne hoone valmimist tutvustati muuseumi peasponsoreid .
430851	2814	S	Enne hoone valmimist tutvustati muuseumi peasponsoreid .
			
680367	3861	O	Meteoroloog ennustab , et tänavu tabab Ühendriike veel üks kataklüsm vähemalt 7,7 magnituudine maavärin , mis toob endaga kindlustuskahjusid rohkem kui 25 miljardi dollari ulatuses .
680367	3861	S	Meteoroloog ennustab , et tabab Ühendriike üks kataklüsm 7,7 magnituudine maavärin , mis toob endaga kindlustuskahjusid 25 miljardi dollari ulatuses .
			
374956	224313	O	Tartu ülikoolis oli lektoreid rohkem kui teistes vene ülikoolides , kus 1804. aasta üldpõhikiri nägi ette vaid kolm lektorit .
374956	224313	S	Tartu ülikoolis oli lektoreid rohkem kui teistes vene ülikoolides , kus 1804. aasta üldpõhikiri nägi ette kolm lektorit .
			
185005	105	O	Rohkem kui 125 maakera riiki alustas eile Ottawas jalaväemiinide tootmist , hoidmist ja kasutamist keelustavale leppele allakirjutamist .
185005	105	S	125 maakera riiki alustas Ottawas jalaväemiinide tootmist , hoidmist ja kasutamist keelustavale leppele allakirjutamist .
			
167387	232	O	"Möödunud nädalal Res Publica üllitises "" Aruanne Eesti rahvale "" riigijuhtide luksuslike ametiautode ja lisatasude kaotamise näitena toodud auto müük on tegelikult pärast rohkem kui poolt aastat ponnistusi jõudnud viiendale enampakkumisele ."
167387	232	S	"Möödunud nädalal Res Publica üllitises "" Aruanne Eesti rahvale "" riigijuhtide luksuslike ametiautode ja lisatasude kaotamise näitena toodud auto müük on pärast poolt aastat ponnistusi jõudnud viiendale enampakkumisele ."
			
22547	453	O	Otseselt hakkas ta hariduse selle valdkonnaga tegelema aastast 1973 Mainoris , kus töötades korraldas meeskondliku juhtimise treeninguid ja rollimänge rohkem kui kahekümnele Eesti suurfirma tippjuhtkonnale .
22547	453	S	Hakkas ta hariduse selle valdkonnaga tegelema aastast 1973 Mainoris , kus töötades korraldas meeskondliku juhtimise treeninguid ja rollimänge .
			
250386	795	O	Viimase kolme kuu jooksul on Afganistanis toimunud rohkem kui 20 enesetaputerroristi rünnakut .
250386	795	S	Viimase kolme kuu jooksul on Afganistanis toimunud 20 enesetaputerroristi rünnakut .
			
638987	80338	O	3 ) fondi tingimustes või põhikirjas ja emissiooniprospektis on märgitud emitendid , kelle emissioonidesse või kelle poolt tagatud emissioonidesse kavatsetakse investeerida või on investeeritud rohkem kui 25% fondi varast .
638987	80338	S	3 ) fondi tingimustes või põhikirjas ja emissiooniprospektis on märgitud emitendid , kelle emissioonidesse või kelle poolt tagatud emissioonidesse kavatsetakse investeerida või on investeeritud 25% fondi varast .
			
437119	1447	O	Vanaduspensionäridest on registreeritud töötajaid üle 40 000 ning tööeas inimestest on hõivatud vähem kui kolm neljandikku .
437119	1447	S	Vanaduspensionäridest on registreeritud töötajaid üle 40 000 ning tööeas inimestest on hõivatud .
			
363780	126166	O	Kuuenda katsenädala lõpuks oli munarebude ω-3-rasvhapete sisaldus langenud aeglaselt ja lineaarselt : 2% linaõli sisaldava ratsiooni puhul oli munarebudes 2,4 korda ω-3-rasvhappeid rohkem kui katse algul , 4% linaõli sisaldava ratsiooni korral 3,3 korda rohkem .
363780	126166	S	Kuuenda katsenädala lõpuks oli munarebude ω-3-rasvhapete sisaldus langenud : 2% linaõli sisaldava ratsiooni puhul oli munarebudes 2,4 korda ω-3-rasvhappeid rohkem kui katse algul , 4% linaõli sisaldava ratsiooni korral 3,3 korda rohkem .
			
453511	2752	O	Rohkem kui tüdruku andest ja lauluhäälest , räägitakse tema teenistusest .
453511	2752	S	Tüdruku andest ja lauluhäälest , räägitakse tema teenistusest .
			
705065	1342	O	Elumees: seal käib elu rohkem kui siin
705065	1342	S	Elumees : käib elu
			
640616	3374665	O	Lohuta ennast sellega , et lampvõim kütab tuba oluliselt vähem kui sama helikvaliteediga class-a pooljuhtvõim  ) )
640616	3374665	S	Lohuta ennast sellega , et lampvõim kütab tuba )
			
3630	335965	O	Siis tõmban ma kraaksuja või teise - sest rohkem kui paar neid ometi ei või olla - siis tõmban ma nad nööbist kõrvale ja ütlen neile tasa , aga mitte sugugi sosinal : Sõgedad !
3630	335965	S	Tõmban ma kraaksuja või teise - - tõmban ma nad nööbist kõrvale ja ütlen neile !
			
678481	0	O	Kuigi Arnold Rüütli presidendiks valimisest on möödas rohkem kui kuu , ripub Eesti välisesinduste seintel ikka tema eelkäija Lennart Meri foto .
678481	0	S	Kuigi Arnold Rüütli presidendiks valimisest on möödas , ripub Eesti välisesinduste seintel tema eelkäija Lennart Meri foto .
			
235526	803	O	Pisitasa on sirgumas uus põlvkond , keda rahamured vaevavad vähem kui nende emasid-isasid .
235526	803	S	On sirgumas uus põlvkond , keda rahamured vaevavad .
			
376411	318	O	Tõeliselt hea meel on meil selle üle , et tänavu pääses lõppkontserdile 100 tantsu ja üle tuhande tantsija ( viisteist tantsu ja kakssada tantsijat rohkem kui eelmisel aastal Pärnus ) .
376411	318	S	Hea meel on meil selle üle , et pääses lõppkontserdile 100 tantsu ja üle tuhande tantsija ( viisteist tantsu ja kakssada tantsijat ) .
			
614030	4892	O	Raudselt ei tohi päevitada päevas rohkem kui ühe korra .
614030	4892	S	Ei tohi päevitada päevas .
			
415027	3262	O	Rahvaarvu kasv on võimalik vaid juhul , kui naistel on keskmiselt rohkem kui kaks last .
415027	3262	S	Rahvaarvu kasv on võimalik juhul , kui naistel on .
			
49657	2460	O	Õiguskantsler Eerik-Juhan Truuvälja ( 62 ) ametiaeg saab vähem kui kahe kuu pärast ümber , kuid kandidaate sellele kohale pole poliitikud veel leidnud .
49657	2460	S	Õiguskantsler Eerik-Juhan Truuvälja ( 62 ) ametiaeg saab kahe kuu pärast ümber , kuid kandidaate sellele kohale pole poliitikud leidnud .
			
470702	1260	O	Teadlase suust kuuldud teadmine , et heintaimede proteiinisisaldus langeb iga päev rohkem kui üks protsent , ei luba sellistel talumeestel nüüd sõba silmale tõmmata .
470702	1260	S	Teadlase suust kuuldud teadmine , et heintaimede proteiinisisaldus langeb iga päev , ei luba sellistel talumeestel sõba silmale tõmmata .
			
140025	878	O	Abielusid ja lahutusi registreeriti 2001. aastal mõne protsendi võrra rohkem kui aasta varem .
140025	878	S	Abielusid ja lahutusi registreeriti 2001. aastal mõne protsendi võrra .
			
230574	840	O	"Nii juhtus näiteks matšis Rohoga , mis lõppes vähem kui sekundiga . """
230574	840	S	"Juhtus matšis Rohoga , mis lõppes . """
			
53896	1734	O	Rohkem kui kümneks aastaks Dvigatelilt renditavas tsehhis asuv jäähall peaks ärilises mõttes ära tasuma umbes 7-8 aasta jooksul .
53896	1734	S	Kümneks aastaks Dvigatelilt renditavas tsehhis asuv jäähall peaks ärilises mõttes ära tasuma 7 - 8 aasta jooksul .
			
38659	437	O	Novembris laadis terminaal ümber 262.400 tonni naftatooteid ehk 230 protsenti rohkem kui oktoobris ja 49,9 protsenti enam kui möödunud aasta samal ajal.
38659	437	S	Novembris laadis terminaal ümber 262.400 tonni naftatooteid ehk 230 protsenti rohkem kui oktoobris kui möödunud aasta samal ajal .
			
256706	954	O	2.- 6. klassis oli kiusatuid ligi kaks korda rohkem kui 7.- 9. klassis .
256706	954	S	2. - 6. klassis oli kiusatuid kaks korda rohkem kui 7. - 9. klassis .
			
5154	6362	O	Eesti lülitus taasiseseisvumise järel üle-euroopalisse koostöösse , mida tuntakse pere- ja sündimusuuringu nime all ning milles osaleb rohkem kui 25 riiki .
5154	6362	S	Eesti lülitus taasiseseisvumise järel üle-euroopalisse koostöösse , mida tuntakse pere- ja sündimusuuringu nime all ning milles osaleb .
			
530841	575	O	Ferrari võinuks tagada Saksamaal juba meeskondliku esikoha , kui kogunuks 13 punkti rohkem kui Renault .
530841	575	S	Ferrari võinuks tagada Saksamaal meeskondliku esikoha , kui kogunuks 13 punkti .
			
200801	2269	O	"Euroopa Komisjoni president Jacques Santer nimetab ittalaienemist "" Euroopa jagamise lõpuks "" - Euroopa Liidu nägu muutub rohkem kui seniste laienemiste puhul ."
200801	2269	S	"Euroopa Komisjoni president Jacques Santer nimetab ittalaienemist "" Euroopa jagamise lõpuks "" - Euroopa Liidu nägu muutub ."
			
249869	283	O	Eesti sumoekspert Riho Rannikmaa on arvamusel , et samapalju kui füüsilised näitajad otsustab sumos matši tulemuse psühholoogiline ettevalmistus .
249869	283	S	Eesti sumoekspert Riho Rannikmaa on arvamusel , et füüsilised näitajad otsustab sumos matši tulemuse psühholoogiline ettevalmistus .
			
330869	139	O	Kuue kuu jooksul rohkem kui 500 osaleja peal läbi viidud katsete eesmärk oli selgitada välja parim meetod juuste niisutamiseks , šampoonitamiseks ja loputamiseks .
330869	139	S	Kuue kuu jooksul 500 osaleja peal läbi viidud katsete eesmärk oli selgitada välja parim meetod juuste niisutamiseks , šampoonitamiseks ja loputamiseks .
			
481143	1426	O	“ Vihm niisutas turbapinnast küll vähem kui sentimeetri jagu , kuid pidurdas siiski põlengu levikut , ” nentis Aleksandrov .
481143	1426	S	“ Vihm niisutas turbapinnast kui sentimeetri jagu , kuid pidurdas põlengu levikut , ” nentis Aleksandrov .
			
635008	43790	O	tunnen armastuse rõõmusid igal juhul rohkem kui sina !
635008	43790	S	Tunnen armastuse rõõmusid igal juhul !
			
456516	8571	O	Rohkem kui 1 200 laagripaika ja hulk muid eritasemelisi majutusasutusi .
456516	8571	S	1 200 laagripaika ja hulk muid eritasemelisi majutusasutusi .
			
395120	26	O	Natuke rohkem kui nädalapäevad on Tõrvas avatud ABC Kliima müügisalong .
395120	26	S	On Tõrvas avatud ABC Kliima müügisalong .
			
272382	4092	O	Oma osa etendasid siin Erik Morna , Raul Saaremets , Marek Kallin , Alar Niineväli , Siim Nestor , Enrico , Jaan Martinson jpt - line-up , kes valdas , esindas ja propageeris head maitset rohkem kui keegi kunagi varem .
272382	4092	S	Oma osa etendasid Erik Morna , Raul Saaremets , Marek Kallin , Alar Niineväli , Siim Nestor , Enrico , Jaan Martinson jpt - line-up , kes valdas , esindas ja propageeris head maitset .
			
458219	1088	O	Analüütikud peavad tõenäoliseks , et 2007. aastaks ei jääks korras lõhkepäid nii ehk teisiti järele rohkem kui 3000 ja seega jääks USA-le lepingu mitteratifitseerimise korral vähemalt teoreetiliselt palju suurem tuumaarsenal .
458219	1088	S	Analüütikud peavad tõenäoliseks , et 2007. aastaks ei jääks korras lõhkepäid järele ja jääks USA-le lepingu mitteratifitseerimise korral suurem tuumaarsenal .
			
227516	3233	O	""" Ise tunnen , et füüsilist võimsust napib , "" jääb läbilöönu enesekriitiliseks . "" äärel tuleb joosta tunduvalt rohkem kui keskel , ka rünnakul käia ."
227516	3233	S	""" Ise tunnen , et füüsilist võimsust napib , "" jääb läbilöönu enesekriitiliseks . "" äärel tuleb joosta , rünnakul käia ."
			
586099	287	O	Kokku on Eesti nelja ringkonnaprokuratuuri menetluses augusti lõpu seisuga 125 korruptsiooniasja , märgatavalt rohkem kui eelmisel aastal kokku .
586099	287	S	Kokku on Eesti nelja ringkonnaprokuratuuri menetluses augusti lõpu seisuga 125 korruptsiooniasja , rohkem kui eelmisel aastal kokku .
			
400977	348069	O	Selle põhjal võiks eeldada , et lühikese algussilbiga 3-silbilised sõnad varieeruvad rohkem kui pika algussilbiga sõnad ; ning varieerimise eesmärgiks võiks olla sõna algussilbi kokkuviimine kõrgema viisinoodiga .
400977	348069	S	Selle põhjal võiks eeldada , et lühikese algussilbiga 3-silbilised sõnad varieeruvad kui pika algussilbiga sõnad ; ning varieerimise eesmärgiks võiks olla sõna algussilbi kokkuviimine kõrgema viisinoodiga .
			
124007	488	O	Soojust müüs Eesti Energia esimesel poolaastal 133 miljoni krooni eest , see on 6,5 protsenti rohkem kui mullu samal ajal.
124007	488	S	Soojust müüs Eesti Energia esimesel poolaastal 133 miljoni krooni eest , see on 6,5 protsenti rohkem kui samal ajal .
			
149366	101	O	Vähem kui kaks aastat pärast demokraatiat toetavat nn seedrirevolutsiooni on Beirutis uued telklaagrid .
149366	101	S	Kaks aastat pärast demokraatiat toetavat nn seedrirevolutsiooni on Beirutis uued telklaagrid .
			
425729	6035	O	Mõned klimatoloogid hoiatavad , et rohkem kui pool osoonist võib märtsiks kaduda .
425729	6035	S	Mõned klimatoloogid hoiatavad , et võib märtsiks kaduda .
			
585949	392	O	Uruguai on uhke ajalooga jalgpalliriik , oleme saavutanud palju rohkem kui Austraalia .
585949	392	S	Uruguai on uhke ajalooga jalgpalliriik , oleme saavutanud .
			
705052	426266	O	Punkti 6 kohaselt , mida on parandusettepanekuga muudetud , ei anta relvaluba füüsilisele isikule , keda on kriminaalkorras karistatud 3-15-aastase vabaduskaotusega , mille ärakandmisest on möödunud vähem kui 15 aastat .
705052	426266	S	Punkti 6 kohaselt , mida on parandusettepanekuga muudetud , ei anta relvaluba füüsilisele isikule , keda on karistatud 3-15-aastase vabaduskaotusega , mille ärakandmisest on möödunud .
			
596253	727	O	Tsepeliini rentimine läheb kreeklastele maksma rohkem kui 2 miljonit eurot ( 31 miljonit krooni ) .
596253	727	S	Tsepeliini rentimine läheb kreeklastele maksma .
			
442920	3828	O	Rohkem kui 30 kandidaadi hulgast valiti välja Joonas Veelma , Andres Uutma ja Sander Kibuvits .
442920	3828	S	Kui 30 kandidaadi hulgast valiti välja Joonas Veelma , Andres Uutma ja Sander Kibuvits .
			
590188	314	O	ABB rahvusvaheline kontsern on esindatud rohkem kui 100 riigis ja annab tööd 170 000 inimesele .
590188	314	S	ABB rahvusvaheline kontsern on esindatud ja annab tööd 170 000 inimesele .
			
30439	1338	O	Linnaasutuste palgale jääb tulevikus 10 000 inimest vähem kui praegu .
30439	1338	S	Linnaasutuste palgale jääb tulevikus 10 000 inimest .
			
696747	597064	O	Ja pani nii sügelema , et eelarve paisutati rohkem kui 20% eelmise aasta eelarvega võrreldes suuremaks .
696747	597064	S	Ja pani sügelema , et eelarve paisutati 20% eelmise aasta eelarvega võrreldes suuremaks .
			
636533	46174	O	Et nende toorainete hind langes rohkem kui muude toorainete hinnad , on toorainete üldmaksumuse 17%line langus vastavuses DMT ja PTA hindade suurema langusega .
636533	46174	S	Et nende toorainete hind langes kui muude toorainete hinnad , on toorainete üldmaksumuse 17%line langus vastavuses DMT ja PTA hindade suurema langusega .
			
698930	9164	O	Meie kogemus loeb nendele rohkem kui mõne Lääne-Euroopa riigi oma .
698930	9164	S	Meie kogemus loeb nendele kui mõne Lääne-Euroopa riigi oma .
			
327860	695	O	Valimas käis vähem kui 50 protsenti valijaid .
327860	695	S	Valimas käis 50 protsenti valijaid .
			
705188	15273	O	Likedy_Kid: sest vaalad söövad rohkem kui ujuvad
705188	15273	S	Likedy_Kid : sest vaalad söövad
			
78433	261	O	Pean silmas seda , et äkki Sa tead mingi asja kohta rohkem kui teised inimesed ?
78433	261	S	Pean silmas seda , et Sa tead mingi asja kohta ?
			
468674	1545	O	“ Kohvi ei tohiks juua rohkem kui tassikese päevas , soovitavalt hommikul , ” manitseb Niitsoo .
468674	1545	S	“ Kohvi ei tohiks juua , hommikul , ” manitseb Niitsoo .
			
349971	1836	O	Vahelduse mõttes võttis meister Harjumaa muuseumilt tellimuse ja valmistas vähem kui kuuga uneajast 1938. aasta Keila .
349971	1836	S	Vahelduse mõttes võttis meister Harjumaa muuseumilt tellimuse ja valmistas kuuga uneajast 1938. aasta Keila .
			
554867	2720	O	Üle 30 päeva peab ootama vähem kui kolmandikul juhtudest .
554867	2720	S	Üle 30 päeva peab ootama .
			
291291	162	O	Teadlased avastasid , et inimesel on ainul 30 000 - 40 000 geeni , see on poole vähem kui varem arvati .
291291	162	S	Teadlased avastasid , et inimesel on ainul 30 000 - 40 000 geeni , see on poole vähem kui arvati .
			
476934	17	O	21. mail 1998 vallutavad Vene väed vähem kui kaheksa tunniga vastumeetmena NATO laienemisele kõik kolm Balti riiki .
476934	17	S	21. mail 1998 vallutavad Vene väed vastumeetmena NATO laienemisele kõik kolm Balti riiki .
			
2476	8159	O	Samal ajal on üle kuuekümneaastaseid pangamiljonäre meil kaks korda rohkem kui alla neljakümneaastaseid .
2476	8159	S	Samal ajal on kuuekümneaastaseid pangamiljonäre meil kaks korda rohkem kui neljakümneaastaseid .
			
311101	919	O	Reaalaja lähedane on foto , mis jõuab teenuse tarbijani mitte rohkem kui kaks tundi pärast selle tegemist , ?
311101	919	S	Reaalaja lähedane on foto , mis jõuab teenuse tarbijani pärast selle tegemist , ?
			
371276	0	O	Rohkem kui kümneaastase vaheaja järel ilmus uus eesti slängi sõnaraamat .
371276	0	S	Kui kümneaastase vaheaja järel ilmus uus eesti slängi sõnaraamat .
			
148860	1647	O	Ettevõtlusameti andmetel kogus linn reklaamimaksu miljon krooni , millest vähem kui viis protsenti saadi kesklinna välireklaamist .
148860	1647	S	Ettevõtlusameti andmetel kogus linn reklaamimaksu miljon krooni , millest viis protsenti saadi kesklinna välireklaamist .
			
686166	1713	O	Saksa käsitöölised ja vabakutselised moodustavad vanades liidumaades rohkem kui ühe kolmandiku kõigist eraettevõtjatest .
686166	1713	S	Saksa käsitöölised ja vabakutselised moodustavad vanades liidumaades .
