collectionID	sentenceStart	changed	changes	original	short
690202	248	0	{}	Rattatiim Fassa Bortolo saatis enne Giro d'Italia eelviimast etappi teisel kohal asunud ja liidrile vaid 15 sekundit kaotanud Frigo koju , sest itaallase hotellitoast leiti politseireidi ajal keelatud aineid .	Rattatiim Fassa Bortolo saatis enne Giro d ' Italia eelviimast etappi teisel kohal asunud ja liidrile 15 sekundit kaotanud Frigo koju , sest itaallase hotellitoast leiti politseireidi ajal keelatud aineid .
532777	469	1	"{""flat_nsubj"": 1, ""obl_nmod"": 1, ""obl_flat"": 1}"	Venemaa kõrgliigas kaotas FK Himki ( Andrei Stepanov 90 min ) võõrsil 0 : 1 Ramenskoje Saturnile .	Venemaa kõrgliigas kaotas FK Himki ( Andrei Stepanov 90 min ) 0 : 1 Ramenskoje Saturnile .
167986	696	0	{}	2004. aasta maiga võrreldes suurenes peamiselt masinate ja seadmete ( 131 miljoni krooni võrra ) , tekstiili ja tekstiiltoodete ( 95 miljoni krooni võrra ) ning metalli ja metalltoodete ( 73 miljoni krooni võrra ) väljavedu .	2004. aasta maiga võrreldes suurenes masinate ja seadmete ( 131 miljoni krooni võrra ) , tekstiili ja tekstiiltoodete ( 95 miljoni krooni võrra ) ning metalli ja metalltoodete ( 73 miljoni krooni võrra ) väljavedu .
373835	2693	1	"{""obj_nmod"": 1}"	“ Miks lisati arvele telefoni väljaostuhind 1950 krooni , kui me saime aparaadi ometi kingituseks ? ” imestab Aunaste .	“ Miks lisati arvele telefoni väljaostuhind 1950 krooni , kui me saime aparaadi kingituseks ? ” imestab Aunaste .
232849	5513	0	{}	Lisaks Falcosse tulnuile hakkab Luhamaa vormis hoidma Tartu üksikjalaväekompanii ajateenijaid , juba on käsil kesk- ja algkooli õpilaste kehaline harimine .	Lisaks Falcosse tulnuile hakkab Luhamaa vormis hoidma Tartu üksikjalaväekompanii ajateenijaid , on käsil kesk- ja algkooli õpilaste kehaline harimine .
19807	2375	0	{}	Albaanlaste seas areneb vastukaaluks aga idee Suur-Albaaniast , mis võiks hõivata Albaania Vabariiki , Kosovot ning piiriäärseid albaania külasid Makedoonias .	Albaanlaste seas areneb vastukaaluks idee Suur-Albaaniast , mis võiks hõivata Albaania Vabariiki , Kosovot ning piiriäärseid albaania külasid Makedoonias .
370001	287623	0	{}	Aga seda ei võinud ma mingil juhul teha , mitte enne , kui perroon lõpeb .	Aga seda ei võinud ma mingil juhul teha .
705062	190829	0	{}	vilks__17: kas keegi ränd kukke ei taha osta w ?	Vilks__17 : keegi ränd kukke ei taha osta w ?
375465	591445	0	{}	99 Vt . ka A. Epiney , M. Scheyli .	99 Vt . A. Epiney , M. Scheyli .
700712	2504	0	{}	Käesolev määrus on tervikuna siduv ja vahetult kohaldatav kõikides liikmesriikides .	Käesolev määrus on tervikuna siduv ja kohaldatav kõikides liikmesriikides .
418073	1378	0	{}	Olukorras , kus Eesti turg on äraelamiseks liiga väike ja isegi Baltikumist ei piisa korraliku kasumi teenimiseks , püstitas naine eesmärgi ajada globaalset äri .	Olukorras , kus Eesti turg on äraelamiseks väike ja Baltikumist ei piisa korraliku kasumi teenimiseks , püstitas naine eesmärgi ajada globaalset äri .
705052	293352	1	"{""acl_conj"": 1, ""nsubj_nsubj:cop"": 1, ""aux_cop"": 1}"	Näiteks Kehtna mõisa park on looduskaitse all , kas see tähendab siis , et komisjon on veendunud , et Kehtna mõisa omanik ei saa Kehtna mõisa parki erastada ?	Näiteks Kehtna mõisa park on looduskaitse all , see tähendab , et komisjon on veendunud , et Kehtna mõisa omanik ei saa Kehtna mõisa parki erastada ?
541123	160	0	{}	Saare politsei spordiorganisaatori Veigo Väli sõnul polnud jalgpallilahing eriti tasavägine , kuna punkarite parim väravakütt tänavu kaasa ei löönud ja korrakaitsjate vastastel oli raskusi ennast õigesse mängukonditsiooni viimisega .	Saare politsei spordiorganisaatori Veigo Väli sõnul polnud jalgpallilahing tasavägine , kuna punkarite parim väravakütt kaasa ei löönud ja korrakaitsjate vastastel oli raskusi ennast õigesse mängukonditsiooni viimisega .
498962	910	0	{}	Arutlesin , et tagasi tulles olen 27 , vana inimene , Eesti rongist täiesti maha jäänud . ”	Arutlesin , et tagasi tulles olen 27 , vana inimene , Eesti rongist maha jäänud . ”
473729	1285	0	{}	Tavaline inimene või isegi joodik ei käi ju öösel kella viie paiku linnas ringi , Molotovi kokteil taskus , ” on suursaadik veendunud .	Tavaline inimene või joodik ei käi kella viie paiku linnas ringi , Molotovi kokteil taskus , ” on suursaadik veendunud .
19036	2282	0	{}	Grillitud liha kõrvale pakutavat salatit soovitab Janar Rodima lasta igal külalisel ise valmistada .	Grillitud liha kõrvale pakutavat salatit soovitab Janar Rodima lasta igal külalisel valmistada .
388012	495479	0	{}	""" Kuule , sa pole täna ju veel söönudki ! """	""" Kuule , sa pole söönudki ! """
639233	1895	0	{}	"Esimesel puhul on tõenäoline hea tulemus , teisel katkestamine , "" esitas Märtin valikuks võimalustepaari ja tutvustas oma valikut : "" Mina ei näinud teadlikuks riskimiseks vähimatki põhjust , väike risk käib meie alaga pidevalt kaasas ."	"Esimesel puhul on tõenäoline hea tulemus , teisel katkestamine , "" esitas Märtin valikuks võimalustepaari ja tutvustas oma valikut : "" Mina ei näinud teadlikuks riskimiseks vähimatki põhjust , väike risk käib meie alaga kaasas ."
329716	1340	1	"{""nmod_nsubj:cop"": 1, ""conj_acl"": 1, ""nsubj_obj"": 1, ""xcomp_conj"": 1}"	California on olnud pikki aegu demokraatide pärusmaa ja seda enam soovivad vabariiklased osariigis võita .	California on olnud pikki aegu demokraatide pärusmaa ja soovivad vabariiklased osariigis võita .
509700	31	0	{}	Vene peaminister Sergei Stepašin võttis eile Leedu valitsusjuhi Rolandas Paksase Moskvas vastu tunnustussõnadega Leedu-Vene suhete aadressil .	Vene peaminister Sergei Stepašin võttis Leedu valitsusjuhi Rolandas Paksase Moskvas vastu tunnustussõnadega Leedu-Vene suhete aadressil .
665605	18384	1	"{""ccomp_acl"": 1}"	Kui registri kaudu ei anta vahetut juurdepääsu , näidatakse registris võimalikult täpselt , kus dokument asub .	Kui registri kaudu ei anta vahetut juurdepääsu , näidatakse registris , kus dokument asub .
650398	437626	0	{}	Vaata , türklane , kunagi need hiied olid pühad paigad .	Vaata , türklane , need hiied olid pühad paigad .
328399	763	0	{}	"Boonus ehk "" raha tagasi "" on Säästukaardi kasutaja punktides arvestatud ja kroonides väljendatud öigus sooritada ostud tavakliendist kuni 3% odavamalt ."	"Boonus ehk "" raha tagasi "" on Säästukaardi kasutaja punktides arvestatud ja kroonides väljendatud öigus sooritada ostud tavakliendist ."
440458	14779	0	{}	Kes ma siis olin ?	Kes ma olin ?
387931	3575	0	{}	Arenguruumi ju on .	Arenguruumi on .
309742	439	0	{}	Ringkonnakonnakohus ei kontrollinud vahetult tunnistajate ütlusi ega andnud hinnangut nende ütlustele , rikkudes sellega oluliselt kriminaalmenetluse seadust , leidis riigikohus .	Ringkonnakonnakohus ei kontrollinud tunnistajate ütlusi ega andnud hinnangut nende ütlustele , rikkudes sellega kriminaalmenetluse seadust , leidis riigikohus .
699540	3354	0	{}	Kokkuvõttes maksab ühe noore põllumehe koolitamine kolme aasta jooksul sama palju , kui 2,5 miljonise teraviljakombaini kütusepump - ligi 40 000 krooni .	Kokkuvõttes maksab ühe noore põllumehe koolitamine kolme aasta jooksul , kui 2,5 miljonise teraviljakombaini kütusepump - ligi 40 000 krooni .
693314	251009	0	{}	Nimetan siin Euroopa Rekonstrueerimis- ja Arengupanka ( EBRD ) , Majandusliku Koostöö ja Arengu Organisatsiooni ( OECD ) , Maailma Kaubandusorganisatsiooni ( WTO ) , Euroopa Parlamendi majandus- ja põllumajanduskomiteede juhte .	Nimetan Euroopa Rekonstrueerimis- ja Arengupanka ( EBRD ) , Majandusliku Koostöö ja Arengu Organisatsiooni ( OECD ) , Maailma Kaubandusorganisatsiooni ( WTO ) , Euroopa Parlamendi majandus- ja põllumajanduskomiteede juhte .
705083	107690	0	{}	Fila_boy: mis ma jälle tegin	Fila_boy : mis ma tegin
169684	1311	0	{}	Küll ta aru saab .	Ta aru saab .
676793	344907	1	"{""det_amod"": 1}"	Häältega 9 poolt , vastu 0 ja erapooletuid 0 otsustas majanduskomisjon saata sadamaseaduse § 20 muutmise seaduse eelnõu Riigikogu täiskogule teiseks lugemiseks 10. novembril .	Häältega 9 poolt , 0 ja erapooletuid 0 otsustas majanduskomisjon saata sadamaseaduse § 20 muutmise seaduse eelnõu Riigikogu täiskogule teiseks lugemiseks 10. novembril .
532972	2163	1	"{""obl_nsubj"": 1}"	Lähedase semu surma pärast langes Osbourne taas depressiooni , kuid ta suutis turneed jätkata .	Lähedase semu surma pärast langes Osbourne depressiooni , kuid ta suutis turneed jätkata .
159082	491	0	{}	Umbes saja meetri kaugusel seisavad USA sõdurid , kolm neist astuvad kiirel sammul meie poole ja vehivad kätega .	Saja meetri kaugusel seisavad USA sõdurid , kolm neist astuvad kiirel sammul meie poole ja vehivad kätega .
94537	1953	1	"{""obl_nmod"": 1}"	""" Kuna need on ka küllalt kallid , siis tavaliselt lubame huvitava teemaga seminarile 2-5 inimest , kui see meie eelarvega sobib . """	""" Kuna need on kallid , lubame huvitava teemaga seminarile 2 - 5 inimest , kui see meie eelarvega sobib . """
226942	193	0	{}	Eile hommikul kella 9 paiku äratas linlaste tähelepanu Liivalaia tänavalt Pärnu maanteele ja sealt Toompeale vuhisev vilkuritega politseieskort , mis saatis Saabi .	Hommikul kella 9 paiku äratas linlaste tähelepanu Liivalaia tänavalt Pärnu maanteele ja Toompeale vuhisev vilkuritega politseieskort , mis saatis Saabi .
20833	1717	1	"{""obl_advmod"": 1}"	Toomas Savi sõnul mõtles ta ka ise pärast oma sõnu , et topise tegemine tähendab midagi eelnevat .	Toomas Savi sõnul mõtles ta ise pärast oma sõnu , et topise tegemine tähendab midagi eelnevat .
456920	9804	1	"{""root_parataxis"": 1, ""parataxis_root"": 1}"	Unt :  Nii ei tohi , nii ei saa küsida .	Unt : ei tohi , ei saa küsida .
174070	2842	1	"{""obl_nmod"": 2}"	Rahaline pool tekitas muret ka Alo Tammsalule , sest täpsed ümberkorralduse kavad on siseministeeriumis praegu alles koostamisel .	Rahaline pool tekitas muret Alo Tammsalule , sest täpsed ümberkorralduse kavad on siseministeeriumis koostamisel .
445118	551	0	{}	Ei mäleta , et keegi oleks seletanud , mida see täpselt tähendab .	Ei mäleta , et keegi oleks seletanud , mida see tähendab .
325263	1203	1	"{""obj_nmod"": 1}"	USA ametnikud usuvad , et see hääletus viib Taiwain lähemale iseseivusele .	USA ametnikud usuvad , et see hääletus viib Taiwain iseseivusele .
705026	110409	1	"{""advcl_ccomp"": 1}"	Võrreldes kompuutertomograafilise leiuga oli protsess tunduvalt ulatuslikum , haarates praktiliselt kogu kõrvaarsti poole , kus diagnoositi ühepoolne keskkõrvaruumi ning ka kuulmeluud .	Võrreldes kompuutertomograafilise leiuga oli protsess ulatuslikum , haarates kogu kõrvaarsti poole , kus diagnoositi ühepoolne keskkõrvaruumi ning kuulmeluud .
694529	1277	1	"{""obj_nsubj"": 1}"	Esikoha sai tänavu Pärnumaal Tõstamaa vallas asuv Taltsi talu , mida peavad Ruth ja Aivar Vene .	Esikoha sai Pärnumaal Tõstamaa vallas asuv Taltsi talu , mida peavad Ruth ja Aivar Vene .
640672	1070	0	{}	“ Võin ainult kinnitada , et tavaliselt tuleb politsei kohale nii kiiresti kui võimalik , ” sõnab ta .	“ Võin kinnitada , et tuleb politsei kohale , ” sõnab ta .
84919	1552	1	"{""nummod_det"": 1}"	Kas Brüssel on ka üks Euroopa kultuurikeskusi ?	Brüssel on üks Euroopa kultuurikeskusi ?
326023	1326	0	{}	Psenko pühkiski kohe mööda , kuid tuli õige pea selg ees vastu - ta oli end kinni sõitnud ja lõpetas 15. kohal .	Psenko pühkiski mööda , kuid tuli õige pea selg ees vastu - ta oli end kinni sõitnud ja lõpetas 15. kohal .
2705	6923	0	{}	Kui asi juunis kogemata ilmsiks tuli , ei lausunud ta “ leivavanematele ” sõnagi .	Kui asi juunis ilmsiks tuli , ei lausunud ta “ leivavanematele ” sõnagi .
404961	958	1	"{""advcl_ccomp"": 1}"	Midagi hakkab selginema alles siis , kui heidate pilgu menüüsse , mis vähemalt minu Ankrus-käigu õhtul tuli ise baariletilt võtta .	Midagi hakkab selginema , kui heidate pilgu menüüsse , mis minu Ankrus-käigu õhtul tuli ise baariletilt võtta .
433232	2506	0	{}	Aga mitte alati .	Aga alati .
303365	749	0	{}	Võitjate juhendaja Alar Kaljuvee jäi hoolealuste tegutsemisega väga rahule .	Võitjate juhendaja Alar Kaljuvee jäi hoolealuste tegutsemisega rahule .
596553	3469	0	{}	Plaanitava seadusmuudatusega ei võida ka maakoolide õpetajad , sest aktiivsemad lapsevanemad võtavad iseenesestmõistetavalt vabadust valida lapsele sobiv kool .	Plaanitava seadusmuudatusega ei võida maakoolide õpetajad , sest aktiivsemad lapsevanemad võtavad vabadust valida lapsele sobiv kool .
167730	1249	0	{}	Seejärel avab president Rüütel Eesti aukonsulaadi Odenses , tegevuspiirkonnaga Fyni saarel ja	Avab president Rüütel Eesti aukonsulaadi Odenses , tegevuspiirkonnaga Fyni saarel ja
524802	887	0	{}	Stardijupp ja esimene kurv küntakse esimese kümne WRC masina poolt põhjalikult segi .	Stardijupp ja esimene kurv küntakse esimese kümne WRC masina poolt .
596929	686	0	{}	Liikluseeskiri lubab aga jalgtrattateel sõita ka motorollereil .	Liikluseeskiri lubab jalgtrattateel sõita motorollereil .
412050	0	0	{}	Andrus , Angela , Andreas ja Anette Veerpalu kodumajas Otepää serval toimub peagi soolaleivapidu .	Andrus , Angela , Andreas ja Anette Veerpalu kodumajas Otepää serval toimub soolaleivapidu .
375728	331637	0	{}	"Et selles ka meie riik osaleb — vist kaheksa protsendiga — , siis peavad mu juristid asja kindlaks . """	"Et selles meie riik osaleb — kaheksa protsendiga — , peavad mu juristid asja kindlaks . """
705180	288410	0	{}	liblik: kas keegi mingeid eesti uudiseid teab ?	Liblik : keegi mingeid eesti uudiseid teab ?
369536	1737	1	"{""acl_advcl"": 1, ""nmod_obl"": 1, ""advcl_conj"": 1}"	Meie oleme kindlasti võitjate hulgas , sest tänu möödunud kolmapäevasele hääletusele parlamendis andis see Rahvaliidule aluse , et ühiseid nõudmisi läbi viia .	Meie oleme võitjate hulgas , sest tänu möödunud kolmapäevasele hääletusele parlamendis andis see Rahvaliidule aluse , et ühiseid nõudmisi läbi viia .
628021	2644	1	"{""acl_conj"": 1, ""conj_xcomp"": 1}"	Ust tellides tasub asjatundjatega nõu pidada ning lähtuvalt valitud ukse raskusest kasutada tavaliste hingede asemel kuullaagritel töötavaid .	Ust tellides tasub asjatundjatega nõu pidada ning valitud ukse raskusest kasutada tavaliste hingede asemel kuullaagritel töötavaid .
634531	2313	0	{}	Nüüd korraldab sääraseid uuringuid Tallinna labor .	Korraldab sääraseid uuringuid Tallinna labor .
645363	4049	1	"{""root_nsubj"": 1, ""advcl_root"": 1, ""nsubj_conj"": 1, ""conj_acl"": 1}"	Nii armas  Kust sa küll sellise pildi leidsid , emomen kissing ei andnud tulemusi .	Armas Kust sa sellise pildi leidsid , emomen kissing ei andnud tulemusi .
705330	50967	0	{}	Kroolik: devilid on täna erity vihased	Kroolik : devilid on erity vihased
704885	2383	0	{}	Eesti vanima , 1531. aastal ehitatud ja praegugi töötava Kõpu tuletorni andis veeteede amet Kõrgessaare vallale tasuta kasutusvaldusse .	Eesti vanima , 1531. aastal ehitatud ja töötava Kõpu tuletorni andis veeteede amet Kõrgessaare vallale tasuta kasutusvaldusse .
219495	752	0	{}	""" Tehtud on üsna suur viga ."	""" Tehtud on suur viga ."
108242	1571	0	{}	Nüüd peavad ettevõtted vana aasta sees esitama taotluse , dokumente võib esitada hiljem .	Peavad ettevõtted vana aasta sees esitama taotluse , dokumente võib esitada .
50488	1288	0	{}	Bupropiooni kasutatakse ka sõltuvushäirete ( näiteks nikotiinisõltuvuse ) ravis .	Bupropiooni kasutatakse sõltuvushäirete ( nikotiinisõltuvuse ) ravis .
667204	763497	0	{}	Tegelikult kriminaalõiguse valdkonnas teostatakse jurisdiktsiooni  de facto  territooriumi suhtes .	Kriminaalõiguse valdkonnas teostatakse jurisdiktsiooni de facto territooriumi suhtes .
421205	5931	1	"{""obj_nmod"": 1}"	Ometi piisab sellest , et tõsta EME tagantpoolt teisele kohale , kokku seitsme protsendiga häältest .	Piisab sellest , et tõsta EME teisele kohale , seitsme protsendiga häältest .
74078	1703	0	{}	Koduseinte toetusel jõudmist esinelikusse või koguni finaali pole põhjust pidada sensatsiooniks , sest sedavõrd hästi on belglased viimastest kohtumistes mänginud .	Koduseinte toetusel jõudmist esinelikusse või finaali pole põhjust pidada sensatsiooniks , sest on belglased viimastest kohtumistes mänginud .
472685	9346	0	{}	Kõige odavamate valgete telefonide hind on 275 ja mõnevõrra kallimatel punastel 325 krooni .	Odavamate valgete telefonide hind on 275 ja kallimatel punastel 325 krooni .
667452	146	1	"{""obl_root"": 1, ""root_nsubj:cop"": 1}"	Ka juuresoleval fotol on üks , mis tavalisest mootorrattast märksa erineb .	Juuresoleval fotol on üks , mis tavalisest mootorrattast erineb .
68204	2788	0	{}	Nende kunagise aupaiste osaliseks said aga Jüri Mõis , Ain Hanschmidt ja Olari Taal .	Nende kunagise aupaiste osaliseks said Jüri Mõis , Ain Hanschmidt ja Olari Taal .
700815	1411527	1	"{""nummod_det"": 1}"	Nii kiiresti ei ole ühegi eelnõuga hakkama saadud .	Ei ole ühegi eelnõuga hakkama saadud .
173670	101	0	{}	Kuus pikajuukselist vana meest olid rõõmsad ja kiitsid , et tuur on seni hästi läinud .	Kuus pikajuukselist vana meest olid rõõmsad ja kiitsid , et tuur on läinud .
700946	1257403	0	{}	Mida tuttavamaks su nägu saab , seda paremaks lähevad tavaliselt konsultatsioonid ja pakkumised .	Mida tuttavamaks su nägu saab , seda paremaks lähevad konsultatsioonid ja pakkumised .
155703	1015	0	{}	Vaikselt jälgides , kuidas nende ees sõitnud auto juht välja ronis , tagaluugi avas , seejärel selle sulges ja autosse istus , vahetasid nad mõtteid selle vajalikkuse üle - oldi ju Euroopa Liidu sisepiiril .	Jälgides , kuidas nende ees sõitnud auto juht välja ronis , tagaluugi avas , selle sulges ja autosse istus , vahetasid nad mõtteid selle vajalikkuse üle - oldi Euroopa Liidu sisepiiril .
